D8R1	D8R2	D8R3	M8R1	M8R2	M8R3	D24R1	D24R2	D24R3	M24R1	M24R2	M24R3
API5	12.5128885216025	12.5490678343785	12.4837131954362	12.4318902520884	12.4122733126798	12.5214582686787	12.0327285755165	12.1445463816385	12.1487184566634	12.0651624901593	11.9533446840373	11.9491726090123
APIP	10.2076026659225	10.1996856630615	10.1314357625646	10.0421632014495	10.0499721362672	10.1721694192859	9.97043179752512	10.0493407512872	10.050053536323	9.98453042804368	9.90562147428156	9.90490868924575
APLF	8.20587173004143	8.21865405118337	7.9983766211864	7.95208688761079	7.9745997035715	8.28266952320705	7.1498010244145	7.25816756936275	7.28471854124286	7.25767817461597	7.14931162966771	7.1227606577875
APLN	8.450264907745	8.49815693748981	8.47636703108746	8.37151633696645	8.34758365418755	8.39357932439676	7.9692997678718	8.21468803412111	8.25167614175031	8.14223161208378	7.89684334583445	7.85985523820503
APLP1	7.57689602892172	7.50686444810333	7.50965236830355	7.52426270348001	7.489659506615	7.61803606416717	7.70223837990057	7.74157342961806	7.76789210836768	7.77897473984615	7.73963969012865	7.713321011379
APLP2	15.6244045171876	15.5810434715022	15.6147239707479	15.6136309223699	15.588537921186	15.6147239707479	15.4098040251317	15.4693349261856	15.4957457689004	15.4979647090873	15.4384338080334	15.4120229653186
APMAP	13.0341982997778	12.9517012338006	13.0330573967884	13.0534954331782	13.0656789755767	12.9888360916809	13.1293723431393	13.1063395540252	13.1025012638234	13.1119263814832	13.1349591705973	13.1387974607991
APOBEC3B	9.18735274728551	9.17197156819323	9.08961861131482	9.06348160784684	9.1428140278933	9.15478597155914	8.94677823658345	8.94635113450588	8.91595931623455	8.85619096820804	8.8566180702856	8.88700988855689
APOBEC3C	10.4386342927863	10.3728253281677	10.3717744471401	10.381686950023	10.44168551587	10.4054680530928	10.09911582001	10.1531085568457	10.1585026743232	10.1275500276513	10.0735572908156	10.0681631733381
APOBEC3D	6.6120875939662	6.63639978197516	6.59063809109304	6.56943897824213	6.67888661781125	6.54442431622835	6.74671831764248	6.87252737475422	6.86338020413117	6.72766407073145	6.6018550136197	6.6110021842426
APOBEC3F	6.31343270363657	6.27669939749568	6.27706856876047	6.12874145938661	6.1912041431153	6.14782389761456	6.37068133809326	6.26574386506267	6.19752862222137	6.17002873590427	6.27496620893484	6.34318145177604
APOBEC3G	6.25494289768571	6.2487898233796	6.31157832126077	6.32667497648262	6.31041368269459	6.23047706720592	7.4529119735286	7.50335264689656	7.49639467016085	7.43185799091231	7.38141731754435	7.38837529427999
APOC1	6.0612697015743	5.91514379573118	5.93716211204833	5.67271345046783	5.90409409217282	5.66384007489984	4.53980265393313	4.71380606030291	4.72359000636182	4.60300277328307	4.42899936691327	4.41921542085418
APOL1	10.0165441576424	9.85811074596317	9.89220639960374	10.0210890392828	10.0638096148599	10.0615902950266	9.97130016188377	9.87179140255167	9.88707995688217	10.0191837902175	10.1186925495496	10.1034039952189
APOL2	10.1466312399716	10.0543116901681	10.1267232842538	10.220142822542	10.2232186528991	10.1609528676443	11.2819150373465	11.0902972298517	11.063829887027	11.1550823614275	11.3467001689223	11.3731675117469
APOL3	8.79228061466022	8.75156889487425	8.81875798311977	8.81356481237003	8.85739415540886	8.70742886543021	8.91671275097242	8.8437165506102	8.84953400376346	8.92984801041948	9.0028442107817	8.99702675762836
APOL6	11.1018944906897	11.1557380067937	11.095738689284	11.1937324894687	11.1774422430313	11.2174856724598	10.6824431410079	10.8193793742969	10.8568432338713	10.8295212968251	10.6925850635361	10.6551212039616
APOLD1	8.35165988452296	8.5490983155166	8.51417507904402	8.4974038110501	8.42096751074172	8.38593289424446	7.70007196370897	7.79344955117465	7.87549411439552	7.92212103893856	7.82874345147285	7.74669888825188
APOO	9.7897363809664	9.84577200287968	9.77264037329897	9.73982039169947	9.72297006989385	9.81279433208465	9.14843160611842	9.23519457691945	9.2299736353851	9.13971972607878	9.05295675527775	9.058177696812
APOOL	10.3035006258564	10.3930735152356	10.3437611278122	10.2399393175224	10.2086477072149	10.2641125522064	9.88440538047195	9.95593790250798	9.95579658581051	9.8940461695213	9.82251364748527	9.82265496418265
APP	14.6077091493765	14.5445870312385	14.6089083542379	14.6011069763514	14.559843551277	14.5922047677488	14.9024326732695	14.8469786820865	14.8452910762855	14.8878388937115	14.9432928848944	14.9449804906954
APPBP2	11.2652242734409	11.3248559177015	11.225221118583	11.1911557928569	11.1823520403671	11.2970512220403	10.8556645234955	10.936456511426	10.9612087047348	10.9493563504445	10.868564362514	10.8438121692051
APPL1	11.8743402955594	11.9125434988181	11.7818524463351	11.8237448914553	11.8466557544926	11.965881884368	11.2441090362377	11.3945306123801	11.4140932840721	11.3394763709007	11.1890547947583	11.1694921230663
APPL2	10.7029212024931	10.7217156667196	10.7021812345137	10.6154815776866	10.6343272373769	10.6314964312623	10.8084175311009	10.8333067771154	10.8348385587306	10.8179634024339	10.7930741564194	10.7915423748041
APRT	10.7306710592649	10.591407250175	10.8021231245546	11.0458541933146	10.9685556079096	10.8073031886202	11.1355747454817	11.1160890962418	11.0896208182741	11.0691137027436	11.0885993519835	11.1150676299511
APTR	8.30544689029501	8.32712877442839	8.19870632228645	8.16116881559205	8.2141317451947	8.31196452370027	8.47979707575336	8.37887206281994	8.32440209297885	8.30969708836261	8.410622101296	8.465092071137
APTX	11.1519225779846	11.1977670466167	11.1095897961592	11.0437203231855	11.0647015427585	11.1345122368823	10.992906743295	10.9803876377459	10.9712074018408	10.9668512003825	10.9793703059316	10.9885505418367
AQP1	7.41490209751851	7.03647998022506	6.9819870996571	7.32543409263188	7.8061405782846	7.33197369185685	7.6727467601187	7.48588133334199	7.41402698669479	7.42078466967744	7.60765009645411	7.67950444310115
AQP11	6.75736604495911	6.76968156982125	6.80537060465317	6.9067614193098	6.87675856798915	6.82085371607043	6.63841356118345	6.68707823114295	6.73676306993059	6.76855095460419	6.71988628464467	6.67020144585698
AQP3	7.54888291933155	7.42487385167084	7.62170898295872	7.85040234274846	7.72988491871405	7.65829413889666	9.86050352511083	9.54075768625798	9.46888584810154	9.56079296577575	9.88053880462856	9.95241064278471
AQP5	4.45546961080935	3.81232109168242	4.57524731102391	4.5031908095597	4.96136541145709	3.55834897286765	6.35507464119391	6.0995815363435	6.07258696715865	6.21519523251975	6.47068833737014	6.49768290655475
AQR	11.7830605233173	11.8397501855752	11.7638299777781	11.7368966145445	11.7315613133287	11.8043532473026	11.485895319443	11.5945639893008	11.62732674297	11.6105613301817	11.5018926603239	11.4691299066546
ARAF	12.022092134884	11.8732633111382	11.9590648585654	11.9569960064588	12.0650387281913	11.8915755389032	12.4980724355645	12.4377987927381	12.3936743893923	12.3727777682287	12.4330514110551	12.4771758144008
ARAP1	11.7681480127161	11.540908967797	11.7359003243095	11.8960837271707	11.9427289237427	11.7178956716272	12.5826668817611	12.4578761739693	12.4378790294651	12.4907683573352	12.6155590651269	12.635556209631
ARAP2	9.40163778007071	9.44557155764985	9.37534987604189	9.23988150541967	9.2709450571637	9.31324666484628	8.77263144829687	8.88805558501545	8.89034276232651	8.79818575124896	8.68276161453037	8.68047443721918
ARAP3	10.0319985211483	10.0251716837838	10.1038217598578	10.1398415080115	10.1721730625397	9.96866231146401	10.20467588788	10.2259003722267	10.2709872487197	10.3168927405192	10.2956682561726	10.2505813796795
ARCN1	14.0660366092106	14.0693873297379	14.0542955204906	14.0131093812572	14.0219149340392	14.0363172812667	13.8978290154855	13.8999091214362	13.8910623402929	13.8690001703969	13.8669200644462	13.8757668455895
AREG	11.3651733691687	11.3690186491729	11.284691507717	11.2430477331281	11.2527644539909	11.3745554309973	11.8500179598446	11.7591485601464	11.7266123748657	11.7331145900788	11.823983989777	11.8565201750577
AREL1	11.7262758792172	11.7203206479687	11.76467680477	11.681500861156	11.6960065877231	11.6120139633514	11.5454700791473	11.5672920543496	11.5887817528932	11.6021670687756	11.5803450935733	11.5588553950297
ARF1	14.2297055212685	14.0793641260828	14.1682133930601	14.205973269319	14.2844182045777	14.1461796292304	15.0840794563206	14.9665554239217	14.9084061074279	14.8970956193873	15.0146196517861	15.0727689682798
ARF3	12.8984468212793	12.8817609335165	12.8969254314856	12.8599860736667	12.9088521520505	12.8224276966878	12.5498543874789	12.6146345501462	12.6182430310264	12.5732529171634	12.5084727544961	12.5048642736158
ARF4	14.0934259503643	14.0747672743875	14.0702727993031	14.0137994500156	14.0774246822871	14.0037766737244	13.8035498305292	13.824222334532	13.8088635368039	13.7474051718398	13.726732667837	13.742091465565
ARF5	11.1100675010719	10.942517713522	11.0313475887632	11.0644460092713	11.1418131630831	11.0265640984876	11.8732629579411	11.7473182312641	11.7183094910804	11.7531733614496	11.8791180881266	11.9081268283101
ARF6	13.611192184911	13.6550094382563	13.5749776973733	13.5451756848875	13.5495765417248	13.6276918392966	12.975753632794	13.1230036802741	13.1457304825809	13.0813044458727	12.9340543983926	12.9113275960857
ARFGAP1	12.0170749856727	11.7544909742412	12.0303870650681	12.231503070223	12.2439990322729	11.9644722526671	12.8600300687981	12.7049088412039	12.6978719873305	12.8101821152053	12.9653033427995	12.9723401966727
ARFGAP2	11.4176752459672	11.4327050589793	11.5021080034396	11.4930761843581	11.4841772972443	11.3568646901867	11.357311839909	11.3420228349221	11.3684443474555	11.4492895604466	11.4645785654335	11.4381570529001
ARFGAP3	11.1278180002489	11.2029356533146	11.1469879517611	11.066349653562	11.0394908304102	11.109329317413	11.0436676775558	11.0773814474084	11.0661990521666	11.0035309145008	10.9698171446482	10.9809995398899
ARFGEF1	11.6087394356084	11.6139121596329	11.5793971687969	11.5288899442033	11.5044769249812	11.6069600094956	11.2179475350845	11.2904867186234	11.3239332155675	11.3281233144186	11.2555841308797	11.2221376339355
ARFGEF2	12.9476863372717	12.9845809857552	12.9924287608894	12.9743539634371	12.9259642242144	12.9565216074398	12.8143139911944	12.8179144110553	12.8403553231534	12.8765505876238	12.8729501677629	12.8505092556647
ARFGEF3	10.4625058916299	10.540426487645	10.4606677698692	10.4213383168589	10.4054171987869	10.4813349779755	10.689645813018	10.7345249041308	10.7233153625802	10.6506940046611	10.6058149135483	10.6170244550989
ARFIP1	11.2558127701789	11.4033422308007	11.2750064184667	11.2919622322919	11.244077585755	11.357451836524	10.076741040525	10.262304611075	10.3103883274245	10.2687594334772	10.0831958629271	10.0351121465775
ARFIP2	11.6167238543408	11.5884357343001	11.6578415668149	11.6126893939001	11.6261298362425	11.5207774655176	12.0130195815059	11.902178076432	11.8825050337664	11.9251775841933	12.0360190892673	12.0556921319328
ARFRP1	11.1229626738026	10.9078617123688	11.1315884293725	11.3913206662218	11.3740830443882	11.1614074696766	11.8667902867559	11.8054407834658	11.8089508619845	11.8722114030688	11.9335609063589	11.9300508278401
ARG2	7.6716731199598	7.62898837349297	7.60865456997307	7.46007276161359	7.48768749528808	7.54638659810931	7.99359155498327	7.96104925847891	7.90394132763006	7.85209953138762	7.88464182789196	7.94174975874076
ARGLU1	11.7478951252035	11.7406417366329	11.7552067821439	11.7921256312075	11.7145835096666	11.8185608797391	11.8134294430603	11.8003720089435	11.8322204516338	11.9214042266785	11.9344616607953	11.9026132181049
ARHGAP1	11.692773785344	11.6991793828127	11.8159286869105	11.8203322807053	11.7950029531998	11.6201670344803	11.5911236352016	11.6074333727408	11.6107297701285	11.6053054896859	11.5889957521468	11.585699354759
ARHGAP10	10.2596003001939	10.3200703606446	10.2320590248854	10.3256653721768	10.3460801361257	10.3636391138657	9.92334611726217	9.96281501025953	9.9612350575213	9.92261326811644	9.88314437511907	9.88472432785726
ARHGAP11A	9.60504357192411	9.76017548551391	9.64310086382652	9.57958880158681	9.46524793795169	9.68429923429852	8.41744381381104	8.61367286302183	8.66571369802162	8.62376326707706	8.42753421786625	8.3754933828663
ARHGAP12	11.4431764692376	11.4885888770313	11.3513167042822	11.3578254933501	11.3265066853037	11.5459000610565	11.0694101989967	11.1155203812928	11.1254718999095	11.1114114448611	11.065301262565	11.0553497439482
ARHGAP17	11.0020084714966	10.9340952524288	11.0127408832348	10.9599676897368	10.9901002421153	10.8901375299799	11.5411174091964	11.5126610870228	11.4872003033561	11.4725054308922	11.5009617530658	11.5264225367325
ARHGAP18	12.1917001383398	12.3891626510424	12.2211706689155	12.2888384034196	12.214975374132	12.3668994790256	11.3827072964442	11.5041395956111	11.516493088671	11.4474638987162	11.3260315995493	11.3136781064893
ARHGAP19	10.8946314290814	10.9287212341073	10.8986021202056	10.75133339976	10.751172864066	10.7952021482618	10.0084061585379	10.1597429410541	10.218642559805	10.2140874147925	10.0627506322763	10.0038510135253
ARHGAP21	12.4314395786894	12.4719447648337	12.4506434172369	12.4451554880934	12.4036835231085	12.4627429066592	12.4018744372815	12.4135162790886	12.4524137230607	12.502942776269	12.4913009344619	12.4524034904898
ARHGAP22	10.2667596569262	10.0782882555408	10.1731814467063	10.4522882935227	10.4930283223352	10.362824692053	11.0429627064369	11.0064455843449	10.9862912642846	10.980489919405	11.0170070414969	11.0371613615572
ARHGAP23	9.80344461184162	9.60404217982527	9.65727827013445	9.64494887303264	9.78968859521995	9.66366010520395	10.3683562620132	10.3151068110315	10.2401535339408	10.1807647542481	10.2340142052298	10.3089674823203
ARHGAP24	7.6659401659916	7.68595602681665	7.51293012560777	7.41979400597446	7.57329881682264	7.57661124268022	7.87156905545778	7.79787494237797	7.715402415405	7.65910598170866	7.73280009478844	7.81527262176133
ARHGAP25	5.19383998707657	5.40888600308158	5.15382658807388	5.68125875841851	5.60277515772735	5.77028765443179	4.77214939530389	4.66684044145224	4.563814857412	4.49996208784597	4.60527104169758	4.70829662573771
ARHGAP26	10.7546778093721	10.7127808355443	10.7580176216274	10.6782657544352	10.653666399849	10.6827132630039	10.7763373905031	10.7580175014061	10.7881880527877	10.8817474695502	10.9000673586472	10.8698968072655
ARHGAP27	7.47038622770321	7.48565591228636	7.54671788214693	7.91077078299962	7.81781349089745	7.73406502174461	7.58925323402509	7.60351236499011	7.62226604396559	7.63650138975382	7.62224225878879	7.60348857981329
ARHGAP27P1-BPTFP1-KPNA2P3	6.33167820237793	5.99426538644386	6.30166283543994	5.79030194371487	5.917266233634	5.63537018462379	6.19079298555854	6.31033756742371	6.3223267627455	6.25391675817253	6.13437217630735	6.12238298098545
ARHGAP28	7.02103631684354	7.10145350974182	6.75819269034058	6.77087764956029	6.87987613317498	7.15361440018675	5.4178217859973	5.6910820273723	5.72936702655173	5.60054734941686	5.32728710804183	5.28900210886214
ARHGAP29	14.3436440836026	14.4919483476896	14.3977044166661	14.502304245807	14.3897699357053	14.5385146114287	13.7255985975091	13.8633737160462	13.9009542859834	13.8732750364886	13.7354999179514	13.6979193480142
ARHGAP30	7.45216958374905	7.5140919904427	7.28503434882812	7.20943781859915	7.38349483370983	7.39681904891928	7.61563935195747	7.50719812436501	7.46856505690485	7.47659246259011	7.58503369018254	7.62366675764261
ARHGAP31	10.1870633772278	10.1812245107226	10.2130739688842	10.1245197441774	10.1200867946247	10.0954732790096	9.81239979847329	9.8488568629817	9.83542452364289	9.7638015236433	9.72734445913488	9.74077679847363
ARHGAP32	11.6291320065997	11.523949291603	11.647629488844	11.6126773498253	11.6155355516342	11.5250351901229	11.714515642503	11.7179373708128	11.7252648833655	11.7327609658607	11.7293392375509	11.7220117249982
ARHGAP33	8.66408399108162	8.50459442715791	8.86987086103947	9.11131108482188	8.98553371481153	8.66905145262926	8.58019963495905	8.72214373918879	8.77183253619712	8.76010501612315	8.61816091189339	8.56847211488494
ARHGAP35	12.9964498970097	12.9456354426369	12.9944076827105	12.9570860284959	12.9627026955737	12.9333749485967	12.9221304167721	12.9415473223472	12.9518380224113	12.9544620884211	12.9350451828461	12.9247544827819
ARHGAP39	8.78803485500373	8.71540828268395	8.85944636926892	9.39272880845118	9.25074955593156	9.14388805945203	9.78330486898881	9.73355911593328	9.75173659994098	9.84903456505854	9.89878031811406	9.88060283410628
ARHGAP4	4.73752089491527	4.54731255230597	4.87233594660249	5.22731547811173	5.03752721638972	4.89571714140719	7.36014094182191	6.90242749159299	6.83666229148096	7.04848773365305	7.50620118388192	7.57196638399354
ARHGAP40	8.24491676491975	8.13953256878198	8.42547379518775	8.40845037145441	8.29325340492082	8.11366441295101	8.33833527603976	8.28594550301237	8.31134571139345	8.43135220791305	8.48374198094043	8.45834177255925
ARHGAP42	10.3143079366323	10.4057945544075	10.2844251709444	10.3212547354023	10.2677509143054	10.4381558544757	10.2159594374423	10.2261617644954	10.1970624264225	10.1184628506561	10.108260523603	10.1373598616759
ARHGAP45	9.98039678104871	9.68682846216488	9.88491317593784	10.4018300037407	10.3996519714491	10.1958175326656	11.5515410071912	11.4058609965943	11.3753144088168	11.4215208870367	11.5672008976335	11.5977474854109
ARHGAP5	12.8076203919168	12.9407876582427	12.836368078068	12.9448472532783	12.7711406756857	13.0519242340288	12.6275879077324	12.7329583259678	12.7346853151787	12.6494892997173	12.5441188814819	12.5423918922709
ARHGAP5-AS1	7.59565510288752	7.52178886020806	7.60331432318628	7.53304770597436	7.58125304438807	7.45459679488523	8.10747645878485	8.12384780957877	8.052417189019	7.87508456669884	7.85871321590491	7.93014383646455
ARHGDIA	13.4096623191626	13.1773211466161	13.192169831807	13.5009836204779	13.6113816402732	13.5382373411281	14.0007053627025	13.9336655739602	13.9081583762732	13.9109376978481	13.9779774865904	14.0034846842773
ARHGDIB	12.681525282407	12.782982446284	12.6429631397691	12.5684775510889	12.6308007188443	12.6565832552006	12.9293984125834	12.8891708808872	12.8714249375905	12.8700457063155	12.9102732380117	12.9280191813084
ARHGEF1	11.5378706096439	11.3058345546329	11.4910348120462	11.7260750895915	11.7284938760358	11.5758062981435	11.8176417065482	11.8399006361864	11.8380135156236	11.8131747219834	11.7909157923452	11.7928029129079
ARHGEF10	9.19108422633106	9.15350397076448	9.19634585030137	9.21071851128672	9.254500035976	9.13763027347675	9.24403994590022	9.23083893113655	9.18209690096069	9.11589225644116	9.12909327120481	9.17783530138062
ARHGEF10L	8.32540423646171	8.14456858135803	8.29489485916423	8.48168887038142	8.52440554419515	8.32076898178875	9.05525016606967	8.88634083561894	8.86345723158403	8.94498677519957	9.11389610565029	9.13677970968504
ARHGEF11	11.5200347650075	11.4935396188708	11.6078429923609	11.5704137317295	11.5223775908517	11.4394507815313	11.5210821379695	11.5201691866169	11.5290372437453	11.548802321113	11.5497152724656	11.5408472153372
ARHGEF12	14.0808197799034	14.0094597646341	14.054770008468	14.0707398409552	14.0362071715711	14.0870859104569	13.8001992444292	13.8828222455711	13.9023691322382	13.8804689657957	13.7978459646538	13.7782990779866
ARHGEF16	5.64498422139326	5.25536557684003	5.3976007814579	5.85851076220089	5.98877782511259	5.77609820479793	6.59690411014392	6.43550046137042	6.32527096661341	6.2774871668471	6.43889081562056	6.54912031037741
ARHGEF17	10.6796965593109	10.5917776998028	10.8327266091262	10.9715053282188	10.9277163354871	10.6363856606475	11.4817839606539	11.3974687915528	11.3971879485569	11.4686337131818	11.5529488822829	11.5532297252787
ARHGEF18	8.23857866533921	8.12864317492425	8.13479715420632	8.34673629731899	8.40239351504493	8.3376331697818	7.94673556780481	8.01823162635909	8.01643866454601	7.94973334131351	7.87823728275922	7.88003024457222
ARHGEF19	7.6838625793233	7.64180173547317	7.82024020137939	7.90774788072901	7.87496408017533	7.63899658175164	7.46147512189424	7.32275711214461	7.28232366665653	7.3059244417975	7.44464245154711	7.48507589703508
ARHGEF2	12.3494307675591	12.235409775205	12.3364495039152	12.2768100542036	12.3156076249111	12.2168441894014	12.5026583337383	12.4957332772215	12.5124493320496	12.5593753942862	12.566300450803	12.5495843959748
ARHGEF2-AS2	5.76866888577117	5.20814971487247	5.48699971386425	5.31495059428805	5.49618455037336	5.34146038131172	6.56659795514899	6.44037734407854	6.37500823614672	6.3596212068094	6.48584181787982	6.55121092581153
ARHGEF26	7.2131879573289	7.43467564524714	7.30334835057253	7.45054050908821	7.34345133760795	7.45726226530892	6.79277160352976	6.94884563501265	6.96990175127783	6.89435055803185	6.73827652654894	6.71722041028361
ARHGEF28	12.1872471977115	12.2187717629596	12.2038578513919	12.1872471977115	12.2084620358371	12.1643356174733	12.3929657188357	12.3596430533207	12.3784568479979	12.4619958820841	12.4953185475991	12.4765047529219
ARHGEF3	9.9944080963553	9.98203641827708	9.93671523328189	9.89628496906401	9.94642671484697	9.94981815696771	10.3626948230177	10.309200444201	10.28364736327	10.2795346910297	10.3330290698465	10.3585821507774
ARHGEF35	5.18825880409251	5.11190373135915	5.33557290280392	5.44233479050698	5.40494165869493	5.13025678552898	2.51383952126119	2.90490355215768	2.93308869246851	2.67943831940189	2.28837428850536	2.26018914819414
ARHGEF37	6.60302274080845	6.40328039971663	6.42876143898256	6.49881674206993	6.67774614150469	6.51114155037498	5.63035288475203	5.54210590336017	5.61991296555368	5.91301733541312	6.00126431680496	5.92345725461124
ARHGEF39	8.59303071822765	8.69288037329697	8.82281776349998	8.75468468781763	8.5883110869345	8.53397622183065	8.42917719068936	8.44728673738096	8.43526410608467	8.38511619596362	8.36700664927201	8.37902928056826
ARHGEF4	8.62925602717457	8.45989639291445	8.69688305587038	8.7955194053035	8.71137644777552	8.60321128523374	9.38425467425153	9.38884395542318	9.40566509761286	9.42844108198914	9.42385180081749	9.40703065862779
ARHGEF40	9.90821287247953	9.84778497743704	9.94256572722825	9.94119622155782	9.9896580067002	9.80458160871721	10.0282165815013	10.1245545219005	10.1496468283914	10.1282598842048	10.0319219438055	10.0068296373145
ARHGEF5	7.45401727351162	7.12366858663414	7.32813660410494	7.25953021355051	7.39516950601958	7.19131863005238	6.44543989359495	6.48477895209019	6.54540322199246	6.59622354074877	6.55688448225352	6.49626021235119
ARHGEF6	7.98004719107775	8.01110800060559	8.00854846526742	7.92566191158814	7.801366173011	8.00257242134384	6.73806078611191	6.97635905157777	7.00844590769091	6.89293961044082	6.65464134497494	6.62255448886158
ARHGEF7	11.1152762099635	11.0725937944613	11.1374380287654	11.0785052007793	11.0532340967833	11.0433803411201	11.3798428082704	11.3568281436698	11.3704488420679	11.4298180485773	11.4528327131779	11.4392120147797
ARHGEF9	9.81220323304425	9.82041223676839	9.83035011757912	9.71446436212775	9.70297788671095	9.72153217072466	9.94113676703193	9.96772594463983	9.96189694787341	9.92130365027655	9.89471447266865	9.90054346943503
ARID1A	12.1362593592663	12.1274207956981	12.1951550431807	12.16489204159	12.1391371093332	12.077911218813	12.324562960848	12.318957314769	12.3274906456641	12.3545506724904	12.3601563185694	12.3516229876743
ARID1B	10.4384757539196	10.3488378794813	10.4062175273103	10.3684352949756	10.4047608616206	10.3508082759671	10.8438000428236	10.7803560545265	10.7567456318148	10.7600757023993	10.8235196906964	10.847130113408
ARID2	10.6036052616176	10.6723940064122	10.5819669630167	10.5031082859316	10.5126723865673	10.5833720837052	10.0786022969558	10.1234924783973	10.1456210593212	10.1498486507131	10.1049584692715	10.0828298883476
ARID3A	6.8816027730647	7.01691135322527	6.91951638630211	7.1104062181738	7.04875918258	7.11494484570432	7.55339811408459	7.40831633725528	7.39007315892062	7.46359842197656	7.60868019880585	7.62692337714038
ARID3B	6.99728251021051	6.93115373309788	7.03071164055784	7.04797107286875	7.00331376805413	6.97645741495513	7.71300685144929	7.57889751074264	7.58190756156663	7.70595895859009	7.84006829929672	7.83705824847259
ARID4A	9.79227608867872	9.97536652988492	9.85123296101427	9.91843958245543	9.6717138058493	10.0603235960003	9.76684972838464	9.80955105596529	9.80028617591868	9.73538452592397	9.69268319834332	9.70194807838987
ARID4B	10.9134468474714	11.1402189544366	10.9173835162548	11.0388542822622	10.8702066779937	11.2208896339127	10.9519309718179	11.0078343382645	11.0250439124523	11.0169699294991	10.9610665630525	10.9438569888646
ARID5A	7.87318951691325	7.65318371140346	7.7150890939814	8.02455167886774	8.12012611830623	7.97380553766549	8.85310643095336	8.86101175111846	8.78994251276078	8.63029453540218	8.62238921523706	8.69345845359462
ARID5B	9.38095159164399	9.48213177100619	9.37347082683497	9.44433270935285	9.36726074143344	9.53776557421674	9.19163608023523	9.14758825155969	9.14732800183554	9.18431370371258	9.22836153238812	9.22862178211222
ARIH1	11.6407405552087	11.6251381314184	11.6276472869913	11.5219153772675	11.5419056221665	11.5408746001477	11.6032665326419	11.575186111474	11.5786098625291	11.6131558520268	11.6412362731947	11.6378125221395
ARIH2	12.27640151542	12.3063910809062	12.3516190347062	12.3215920355668	12.2936961521814	12.2276215948095	12.7758664390921	12.7033646265217	12.6813068828084	12.6921824230932	12.7646842356636	12.7867419793769
ARL1	12.1228659022114	12.202301664618	12.0956802250472	12.0824393567809	12.084478193162	12.1647987262568	11.8956392562079	11.916824595959	11.8894423247392	11.7982989360521	11.777113596301	11.8044958675207
ARL10	8.49948085964079	8.4451795651809	8.43801053075065	8.41756242330892	8.46937248878984	8.44945487000741	8.79491941238888	8.86006900968467	8.89761040232282	8.90965128145767	8.84450168416185	8.80696029152364
ARL13B	10.4852487919663	10.5698206955625	10.3724225963232	10.3978067314153	10.3664721270474	10.6329058271447	9.38990883143908	9.56030510640917	9.58195325836212	9.49615348865067	9.32575721368056	9.30410906172745
ARL14EP	10.2743875263984	10.4000926735899	10.2916645332708	10.3028955179378	10.254412998933	10.3630139496378	9.8117241627708	9.81921240594279	9.84174355958475	9.86956123114429	9.86207298797229	9.83954183433031
ARL15	8.64263420462995	8.73665230672143	8.52222916679449	8.44287394418158	8.48296053877512	8.67044926003214	7.48979489852001	7.65961257219748	7.67452706999361	7.57169803355112	7.40188035987363	7.38696586207734
ARL16	10.2923695438491	10.1179746568773	10.2100510902641	10.1889882901906	10.2819771816751	10.1591448602728	10.8245322559826	10.7309149633782	10.6706246065727	10.6466781320452	10.7402954246496	10.8005857814551
ARL2	10.3786716389448	10.2028654019008	10.3384534507847	10.7230241472865	10.7489028745089	10.5198545936741	11.1453028466004	11.1478160750808	11.1161040012816	11.0470419073755	11.044528678895	11.0762407526941
ARL3	10.8782036399752	10.7745627288853	10.7634115520564	10.6819981871247	10.7189581818134	10.7869657750604	10.6496095461604	10.6362937070153	10.5938548260273	10.539947227114	10.5532630662591	10.595701947247
ARL4A	10.2495280867486	10.3496310067692	10.2307067794155	10.1431899505894	10.14895613943	10.2386332645853	9.39052479933967	9.56036302373103	9.58645160864584	9.51185115468044	9.34201293028905	9.31592434537409
ARL4C	12.6372514244256	12.5618090228232	12.5501765023638	12.6959711406571	12.7228604735423	12.7294000980963	12.4809227016498	12.4772144494783	12.4909274942883	12.5260239506328	12.5297322028042	12.5160191579943
ARL4D	8.95264274356765	8.85504588158818	8.93129999663618	8.92055427650681	9.01524073246162	8.82624055981535	8.59578822549154	8.54303387896228	8.52862719392791	8.53919695817683	8.59195130470609	8.60635798974041
ARL5A	11.0165760991016	11.0629491299344	10.9100572889978	10.8823465068865	10.8717379908465	11.0876126275896	10.3064827280339	10.4008495754762	10.4042774717665	10.3334918571399	10.2391250096976	10.2356971134072
ARL5B	10.9460123269564	11.1648350660859	11.0168464741907	11.0381867850241	10.8988244691392	11.1144724125218	11.0187756010899	11.0931376553405	11.0648142946823	10.9160848566654	10.8417228024149	10.8700461630729
ARL6	8.83201697541374	9.11533048346511	8.94283721352893	8.95616643305428	8.74901675317811	9.04624412885995	7.53338126495373	7.81554969941241	7.87093845065671	7.77369328875275	7.49152485429404	7.43613610304949
ARL6IP1	13.8644734591662	13.9654916819583	13.9032250529518	13.8754922766284	13.8353060140723	13.8945844458644	12.3390127419046	12.610219383936	12.6654718785711	12.5761733868354	12.3049667448039	12.2497142501686
ARL6IP5	12.1739113861132	12.2538292752419	12.1777672783613	12.2503681865355	12.2314957607941	12.279936001013	12.2352071829035	12.2003812355928	12.1971764699405	12.2178715037128	12.2526974510235	12.2559022166758
