gene.index	RP.Rsum	FC..class1.class2.	pfp	P.value
ENSG00000169914	196	1191	0.132261648237312	0.3843	0.02324
ENSG00000172748	6116	1191	0.154088492766469	0.384	0.02325
ENSG00000173546	10175	1191	0.141302809961666	0.3838	0.02327
ENSG00000105497	13043	1191	0.133210685684684	0.3836	0.02328
ENSG00000115361	2189	1192	0.14209860403606	0.3838	0.02333
ENSG00000127415	3140	1193	0.135269077685249	0.3836	0.02334
ENSG00000250479	13279	1193	0.139553606611556	0.3831	0.02334
ENSG00000168779	2966	1198	0.133368919305999	0.3865	0.02357
ENSG00000072163	1935	1199	0.140825544133565	0.3871	0.02364
ENSG00000138131	8288	1201	0.136220096204122	0.3877	0.0237
ENSG00000175315	7528	1201	0.141780233728934	0.3877	0.02373
ENSG00000196724	13180	1202	0.131471260313697	0.3876	0.02376
ENSG00000148483	7982	1203	0.0904956864393971	0.3878	0.02379
ENSG00000127364	5548	1204	0.134635413442762	0.3884	0.02386
ENSG00000173611	6937	1206	0.135903020369684	0.3892	0.02393
ENSG00000166920	10003	1208	0.142576291267693	0.39	0.02401
ENSG00000126583	13095	1208	0.137171742043964	0.3895	0.02401
ENSG00000213492	3473	1208	0.132894270497345	0.3891	0.02402
ENSG00000232480	1277	1208	0.139712537489259	0.3887	0.02402
ENSG00000160336	13091	1210	0.133210685684684	0.3902	0.02414
ENSG00000127329	8896	1213	0.135269077685249	0.3917	0.02426
ENSG00000196739	6888	1215	0.13748909687166	0.3927	0.02435
ENSG00000280435	2508	1215	0.131155226349479	0.3924	0.02436
ENSG00000162888	1224	1217	0.0883467626914678	0.393	0.02443
ENSG00000174483	7547	1217	0.14337278830161	0.3928	0.02444
ENSG00000273447	3455	1217	0.139235797371172	0.3924	0.02445
ENSG00000100429	13499	1218	0.130365444186607	0.3927	0.02449
ENSG00000115459	1770	1218	0.131471260313697	0.3924	0.02451
ENSG00000114933	2171	1220	0.131313234677865	0.3929	0.02457
ENSG00000270189	5816	1221	0.133685438622953	0.3933	0.02462
ENSG00000240731	28	1221	0.13764780046798	0.3929	0.02462
ENSG00000090006	12842	1221	0.130523366034598	0.3926	0.02463
ENSG00000106003	4976	1221	0.130207539623335	0.3922	0.02464
ENSG00000231991	6657	1223	0.135903020369684	0.3934	0.02474
ENSG00000119703	9741	1224	0.13748909687166	0.3931	0.02475
ENSG00000187953	5010	1224	0.13748909687166	0.3928	0.02476
ENSG00000126214	9852	1227	0.129418275945414	0.3949	0.02493
ENSG00000179397	1401	1228	0.13495221077405	0.395	0.02496
ENSG00000109586	3605	1229	0.129418275945414	0.3953	0.025
ENSG00000169231	963	1229	0.137171742043964	0.395	0.02502
ENSG00000213859	10973	1233	0.129102691334971	0.3973	0.02519
ENSG00000185567	9868	1234	0.130523366034598	0.3972	0.02521
ENSG00000160813	5354	1235	0.138600388842562	0.398	0.0253
ENSG00000197714	13150	1237	0.0852824135340969	0.399	0.02539
ENSG00000169249	5682	1238	0.128944924913371	0.3987	0.0254
ENSG00000131480	11284	1239	0.136695840657202	0.399	0.02545
ENSG00000146677	5133	1240	0.141621074917929	0.3998	0.02553
ENSG00000104368	6274	1242	0.13748909687166	0.4009	0.02563
ENSG00000128284	13362	1243	0.136061549576028	0.401	0.02566
ENSG00000106526	5583	1245	0.105162839242078	0.4022	0.02577
ENSG00000178028	468	1246	0.128314031696412	0.4024	0.02581
ENSG00000233198	7113	1248	0.13384372432621	0.4031	0.02588
ENSG00000235847	1763	1249	0.13511063553025	0.4035	0.02594
ENSG00000228409	5182	1251	0.13574450858126	0.4043	0.02602
ENSG00000259976	2794	1252	0.137806521524401	0.4049	0.02609
ENSG00000196659	2069	1252	0.128156351490682	0.4046	0.0261
ENSG00000168056	7504	1252	0.136220096204122	0.4042	0.0261
ENSG00000117616	245	1257	0.127525802948788	0.4073	0.02633
ENSG00000231466	13290	1258	0.133052469416402	0.4073	0.02637
ENSG00000135480	8743	1261	0.133527170284152	0.4088	0.02649
ENSG00000237973	3	1265	0.131471260313697	0.4119	0.02672
ENSG00000120458	7858	1267	0.132419777797495	0.4129	0.02682
ENSG00000005379	11429	1269	0.127683414249637	0.4136	0.02689
ENSG00000153246	2001	1269	0.128314031696412	0.4132	0.02689
ENSG00000103490	10589	1272	0.132261648237312	0.4151	0.02705
ENSG00000145041	2623	1273	0.126895529875902	0.4152	0.02708
ENSG00000065665	7948	1274	0.126423005703037	0.4158	0.02716
ENSG00000225756	7055	1276	0.128944924913371	0.4166	0.02724
ENSG00000214135	3118	1279	0.127525802948788	0.418	0.02736
ENSG00000012822	8769	1281	0.129576094141808	0.4192	0.02747
ENSG00000171811	8459	1281	0.136695840657202	0.4189	0.02749
ENSG00000167578	12848	1283	0.134635413442762	0.42	0.02758
ENSG00000144476	2295	1284	0.147361882921011	0.4201	0.02762
ENSG00000152527	1599	1284	0.132261648237312	0.4199	0.02764
ENSG00000139620	8695	1286	0.125635809175137	0.4206	0.02772
ENSG00000227372	71	1286	0.12784104277106	0.4202	0.02772
ENSG00000276449	13159	1286	0.128787175742486	0.4198	0.02773
ENSG00000279738	13389	1287	0.13907691900078	0.4199	0.02776
ENSG00000257800	1730	1288	0.130365444186607	0.4206	0.02784
ENSG00000257270	9880	1289	0.115128608240301	0.4205	0.02786
ENSG00000126070	375	1289	0.126738004621513	0.4202	0.02788
ENSG00000232434	7091	1289	0.117787378107137	0.4199	0.02788
ENSG00000253837	6196	1291	0.128156351490682	0.4205	0.02796
ENSG00000162745	1048	1291	0.134002027397734	0.4201	0.02796
ENSG00000234773	12501	1291	0.126580496565143	0.4199	0.02798
ENSG00000167785	12422	1292	0.125793214122201	0.4199	0.02801
ENSG00000197261	4624	1292	0.133527170284152	0.4196	0.02802
ENSG00000251615	3202	1295	0.139553606611556	0.4212	0.02816
ENSG00000184828	11799	1295	0.136220096204122	0.4209	0.02817
ENSG00000260404	3477	1296	0.132261648237312	0.4208	0.02819
ENSG00000130396	4943	1297	0.124849041941323	0.4213	0.02826
ENSG00000167702	6573	1297	0.124849041941323	0.4213	0.02829
ENSG00000197536	3990	1300	0.12736820886475	0.423	0.02843
ENSG00000205220	10708	1301	0.125006361067033	0.423	0.02846
ENSG00000170271	4157	1302	0.134635413442762	0.4229	0.02849
ENSG00000118181	7817	1302	0.124691739968656	0.4225	0.02849
ENSG00000104936	12939	1305	0.125635809175137	0.4244	0.02865
ENSG00000172086	1794	1306	0.126108075546604	0.4249	0.02872
ENSG00000124508	4386	1308	0.125321050792545	0.4257	0.0288
ENSG00000215067	10958	1308	0.125950636244774	0.4256	0.02882
ENSG00000205740	7908	1311	0.13511063553025	0.4269	0.02895
ENSG00000136011	8989	1312	0.130839261599883	0.4272	0.029
ENSG00000178685	6549	1316	0.124062703533624	0.4299	0.02921
ENSG00000197114	12232	1317	0.12784104277106	0.4301	0.02926
ENSG00000196535	11133	1318	0.126108075546604	0.4302	0.0293
ENSG00000101004	11990	1318	0.123905487270091	0.4301	0.02932
ENSG00000124224	12177	1320	0.124377187467489	0.4307	0.02939
ENSG00000115657	2225	1320	0.130997235324748	0.4308	0.02943
ENSG00000280010	7382	1321	0.130839261599883	0.4305	0.02944
ENSG00000189144	12791	1325	0.130049652341001	0.4331	0.02965
ENSG00000280123	6401	1325	0.132103536007345	0.4331	0.02968
ENSG00000179965	10556	1330	0.108580813153921	0.4362	0.02993
ENSG00000124574	4587	1330	0.122648373550738	0.4357	0.02993
ENSG00000163913	2868	1331	0.12359110613115	0.4357	0.02996
ENSG00000070882	5057	1332	0.124062703533624	0.4359	0.03
ENSG00000133056	1208	1332	0.12359110613115	0.4356	0.03001
ENSG00000188157	16	1332	0.125478421399833	0.4352	0.03002
ENSG00000241015	13090	1333	0.124377187467489	0.4359	0.0301
ENSG00000109610	3233	1334	0.123276793484833	0.4358	0.03012
ENSG00000234420	8048	1335	0.127210631993763	0.4361	0.03017
ENSG00000138439	2161	1337	0.122805452873762	0.4373	0.03029
ENSG00000171813	8457	1338	0.134160347841338	0.4373	0.03032
ENSG00000238105	8975	1338	0.125163697349526	0.4372	0.03035
ENSG00000188739	1378	1342	0.124219936931512	0.4397	0.03056
ENSG00000205542	5665	1345	0.124377187467489	0.4409	0.03067
ENSG00000116661	131	1345	0.125163697349526	0.4408	0.0307
ENSG00000243554	5307	1348	0.129102691334971	0.4429	0.03087
ENSG00000204852	9048	1350	0.12139235428247	0.4434	0.03094
ENSG00000231731	1934	1350	0.130523366034598	0.4434	0.03097
ENSG00000271605	11484	1350	0.126738004621513	0.4429	0.03098
ENSG00000245149	6492	1351	0.121549296903336	0.4426	0.03098
ENSG00000132141	11172	1352	0.126265532031442	0.4434	0.03107
ENSG00000228451	6208	1353	0.123748288137177	0.4435	0.03111
ENSG00000142765	279	1353	0.128156351490682	0.4431	0.03111
ENSG00000231721	5500	1355	0.125793214122201	0.444	0.03121
ENSG00000160072	41	1356	0.121863233373052	0.4443	0.03127
ENSG00000261560	10447	1357	0.124849041941323	0.4443	0.0313
ENSG00000116922	392	1358	0.123276793484833	0.4446	0.03135
ENSG00000129749	7179	1359	0.130681305171095	0.4454	0.03144
ENSG00000184979	13223	1359	0.0869670000478588	0.445	0.03144
ENSG00000167397	10584	1360	0.12736820886475	0.4448	0.03146
ENSG00000157306	9488	1361	0.125950636244774	0.4449	0.0315
ENSG00000198408	8324	1364	0.120607897169516	0.4467	0.03167
ENSG00000103056	10720	1364	0.122648373550738	0.4465	0.03168
ENSG00000167766	13068	1367	0.123119662837083	0.4479	0.03182
ENSG00000270890	4869	1367	0.103301897299574	0.448	0.03186
ENSG00000140650	10428	1368	0.124377187467489	0.4481	0.0319
ENSG00000196696	10737	1368	0.130839261599883	0.4479	0.03191
ENSG00000061938	3094	1369	0.119980638446204	0.4476	0.03192
ENSG00000185215	9845	1369	0.120451056919224	0.4472	0.03193
ENSG00000198040	9199	1370	0.120921628831269	0.4474	0.03198
ENSG00000174564	2903	1370	0.126738004621513	0.4472	0.03199
ENSG00000261221	13127	1370	0.120451056919224	0.447	0.03201
ENSG00000022976	9838	1370	0.120294233717712	0.4465	0.03201
ENSG00000259972	10768	1371	0.126265532031442	0.4463	0.03203
ENSG00000079819	4822	1371	0.120451056919224	0.4463	0.03206
ENSG00000141956	13595	1371	0.120137427561274	0.446	0.03207
ENSG00000251192	5749	1374	0.122805452873762	0.4473	0.0322
ENSG00000225447	491	1374	0.123433941248279	0.4473	0.03223
ENSG00000172006	12324	1377	0.121863233373052	0.4485	0.03235
ENSG00000251432	3507	1377	0.0758240850034458	0.4482	0.03236
ENSG00000125965	12042	1379	0.12359110613115	0.4497	0.0325
ENSG00000046647	5671	1380	0.119823866368801	0.4499	0.03255
ENSG00000279312	4660	1381	0.123433941248279	0.4498	0.03257
ENSG00000141854	12545	1381	0.129733929604017	0.4496	0.03259
ENSG00000218891	13124	1381	0.122648373550738	0.4493	0.03261
ENSG00000160613	7797	1382	0.11966711132536	0.4489	0.03261
ENSG00000271918	3948	1384	0.120607897169516	0.45	0.03272
ENSG00000127554	10352	1384	0.125793214122201	0.4496	0.03272
ENSG00000154589	6346	1384	0.126895529875902	0.4493	0.03274
ENSG00000251247	12776	1385	0.120921628831269	0.4495	0.03278
ENSG00000118503	4847	1385	0.119510373312181	0.4493	0.0328
ENSG00000134698	373	1386	0.119823866368801	0.4495	0.03285
ENSG00000182986	13076	1387	0.122805452873762	0.4498	0.03291
ENSG00000183444	5306	1388	0.121235428732646	0.4497	0.03293
ENSG00000236364	1065	1388	0.0702090022814026	0.4493	0.03294
ENSG00000211450	7377	1388	0.122805452873762	0.4491	0.03295
ENSG00000078814	12033	1390	0.0800879113226919	0.4502	0.03307
ENSG00000273055	5422	1391	0.127683414249637	0.4501	0.03309
ENSG00000121741	9208	1392	0.118883591488098	0.4509	0.03318
ENSG00000265298	11490	1394	0.119510373312181	0.4519	0.03329
ENSG00000253616	6187	1397	0.125478421399833	0.4535	0.03344
ENSG00000154040	11752	1399	0.121706256598958	0.4544	0.03355
ENSG00000168071	7469	1401	0.122177238171526	0.4552	0.03364
ENSG00000012171	2606	1401	0.127210631993763	0.4549	0.03364
ENSG00000162086	10399	1402	0.121549296903336	0.4549	0.03368
ENSG00000178386	12897	1403	0.110137118634821	0.4558	0.03378
ENSG00000257621	9629	1404	0.124062703533624	0.4555	0.03379
ENSG00000280332	12573	1405	0.126580496565143	0.4559	0.03385
ENSG00000203362	4594	1407	0.12784104277106	0.4571	0.03398
ENSG00000168010	7622	1409	0.123748288137177	0.458	0.03407
ENSG00000125814	11977	1410	0.119040261417219	0.4583	0.03413
ENSG00000251474	2866	1412	0.121235428732646	0.4593	0.03424
ENSG00000035115	1426	1415	0.120137427561274	0.4611	0.03441
ENSG00000105136	13162	1416	0.119040261417219	0.4617	0.03449
ENSG00000214425	11340	1416	0.121863233373052	0.4613	0.03449
ENSG00000260917	8381	1416	0.123748288137177	0.4609	0.03449
ENSG00000277147	858	1418	0.0402298447885327	0.4618	0.0346
ENSG00000165804	9455	1419	0.121706256598958	0.462	0.03464
ENSG00000128596	5478	1420	0.118570302661484	0.4622	0.03469
ENSG00000105643	12615	1422	0.117630844168841	0.4633	0.03481
ENSG00000160678	926	1422	0.118100496945238	0.4628	0.03481
ENSG00000272899	5481	1425	0.123748288137177	0.4645	0.03497
ENSG00000110446	7395	1428	0.117317827235331	0.4659	0.03511
ENSG00000154265	11517	1429	0.122648373550738	0.4667	0.0352
ENSG00000115257	12288	1430	0.122334266203342	0.4667	0.03524
ENSG00000103351	10402	1431	0.116691997037516	0.4667	0.03527
ENSG00000233382	5997	1434	0.125635809175137	0.4686	0.03545
ENSG00000173295	6124	1434	0.119510373312181	0.4684	0.03547
ENSG00000155657	2080	1440	0.119980638446204	0.4722	0.03579
ENSG00000177374	10893	1441	0.119823866368801	0.4724	0.03584
ENSG00000102901	10702	1443	0.115753760472329	0.4734	0.03595
ENSG00000170537	10467	1445	0.118100496945238	0.4742	0.03605
ENSG00000131116	12885	1447	0.119510373312181	0.4756	0.03619
ENSG00000009830	9758	1447	0.115597447016313	0.4753	0.0362
ENSG00000065357	8788	1448	0.117474327212801	0.4757	0.03626
ENSG00000273142	5195	1449	0.116691997037516	0.476	0.03632
ENSG00000143387	880	1460	0.120921628831269	0.4836	0.03694
ENSG00000171790	431	1462	0.0992780724358851	0.4841	0.03701
ENSG00000162490	135	1466	0.108736368174924	0.4867	0.03725
ENSG00000233006	3988	1466	0.116379183714329	0.4864	0.03726
ENSG00000132781	481	1466	0.115441150494748	0.4863	0.03729
ENSG00000159884	6681	1469	0.0736968881386055	0.4874	0.0374
ENSG00000144730	2665	1469	0.117474327212801	0.4869	0.03741
ENSG00000261609	10794	1469	0.115284870903967	0.4871	0.03746
ENSG00000188130	13500	1470	0.115128608240301	0.4868	0.03747
ENSG00000198830	265	1470	0.118726938570751	0.4869	0.03751
ENSG00000215790	51	1471	0.117943929031374	0.4867	0.03753
ENSG00000164758	6467	1471	0.114191387522483	0.4864	0.03755
ENSG00000279989	11773	1476	0.120451056919224	0.4895	0.03782
ENSG00000100979	12124	1477	0.125163697349526	0.4902	0.03791
ENSG00000162817	1288	1478	0.114972362500083	0.49	0.03793
ENSG00000183087	9433	1479	0.115441150494748	0.4908	0.03803
ENSG00000101132	12167	1480	0.114503726783476	0.4907	0.03806
ENSG00000170581	8811	1481	0.114347548700413	0.4907	0.03809
ENSG00000280106	12729	1481	0.116379183714329	0.4904	0.03811
ENSG00000213918	10404	1483	0.115597447016313	0.4919	0.03825
ENSG00000100302	13358	1484	0.125793214122201	0.4917	0.03828
ENSG00000254461	7534	1484	0.120294233717712	0.4917	0.03831
ENSG00000127483	206	1486	0.114659921775334	0.4925	0.03841
ENSG00000136367	9489	1486	0.114659921775334	0.4923	0.03843
ENSG00000173991	11218	1488	0.116379183714329	0.4928	0.03851
ENSG00000197119	9829	1489	0.114035243246029	0.4935	0.0386
ENSG00000135451	8711	1490	0.116222802483794	0.4937	0.03865
ENSG00000153093	1880	1491	0.0906493035444658	0.4938	0.0387
ENSG00000197162	10563	1492	0.119823866368801	0.4942	0.03876
ENSG00000141965	12364	1494	0.113410835081818	0.4949	0.03885
ENSG00000244879	10020	1495	0.118413683756604	0.4954	0.03893
ENSG00000236540	13245	1496	0.139394693240146	0.4959	0.039
ENSG00000258568	9567	1496	0.114191387522483	0.4954	0.039
ENSG00000010704	4379	1497	0.118726938570751	0.4954	0.03904
ENSG00000113494	3721	1498	0.117943929031374	0.4959	0.03912
ENSG00000183287	11832	1499	0.11966711132536	0.496	0.03916
ENSG00000235316	8171	1499	0.120451056919224	0.4957	0.03917
ENSG00000014914	863	1500	0.113254775257891	0.4957	0.03921
ENSG00000219607	4309	1500	0.130049652341001	0.4955	0.03923
ENSG00000161921	10926	1500	0.11966711132536	0.4953	0.03925
ENSG00000163703	2366	1501	0.114035243246029	0.4949	0.03925
ENSG00000130731	10311	1502	0.114659921775334	0.4955	0.03933
ENSG00000225077	83	1502	0.116848429137522	0.4951	0.03934
ENSG00000180787	10938	1503	0.117787378107137	0.495	0.03937
ENSG00000178665	5162	1504	0.116535581897678	0.4954	0.03944
ENSG00000109736	3169	1505	0.113879115867392	0.4956	0.03949
ENSG00000136859	6949	1506	0.116535581897678	0.496	0.03956
ENSG00000179218	12526	1509	0.116691997037516	0.4975	0.03972
ENSG00000100592	9634	1510	0.115597447016313	0.4983	0.03982
ENSG00000108375	11431	1510	0.112474729258412	0.4979	0.03982
ENSG00000184465	4944	1510	0.115128608240301	0.4975	0.03982
ENSG00000130653	7121	1520	0.118883591488098	0.5041	0.04039
ENSG00000188529	236	1520	0.114347548700413	0.5039	0.04041
ENSG00000182087	12265	1522	0.113410835081818	0.5046	0.0405
ENSG00000003756	2602	1522	0.112162828913259	0.5045	0.04053
ENSG00000172687	12676	1523	0.119196948361808	0.5042	0.04055
ENSG00000186814	11772	1523	0.112006904023522	0.5041	0.04058
ENSG00000276851	11383	1523	0.113098732313508	0.5038	0.04059
ENSG00000137266	4298	1524	0.116535581897678	0.5036	0.0406
ENSG00000188153	5970	1526	0.114503726783476	0.5051	0.04077
ENSG00000254876	6813	1527	0.112318770657008	0.505	0.04079
ENSG00000115112	1924	1529	0.112474729258412	0.5063	0.04094
ENSG00000188177	1890	1530	0.113098732313508	0.5065	0.04099
ENSG00000196154	921	1531	0.113410835081818	0.5068	0.04105
ENSG00000116350	312	1533	0.111227532257558	0.5075	0.04114
ENSG00000139194	8542	1534	0.115128608240301	0.5078	0.04121
ENSG00000215493	13254	1535	0.112786697048771	0.5086	0.04131
ENSG00000061273	8688	1538	0.111227532257558	0.5101	0.04147
ENSG00000157617	13596	1538	0.112474729258412	0.5097	0.04148
ENSG00000068724	1619	1538	0.111227532257558	0.5094	0.04149
ENSG00000198515	3285	1542	0.102682116368169	0.5114	0.04169
ENSG00000102362	5916	1542	0.11153923044196	0.511	0.04169
ENSG00000206573	2351	1544	0.111695104791513	0.5124	0.04184
ENSG00000153832	2263	1546	0.111695104791513	0.5134	0.04196
ENSG00000153207	1412	1547	0.113566911788942	0.5135	0.04201
ENSG00000242294	5350	1550	0.113879115867392	0.515	0.04217
ENSG00000273018	11073	1551	0.118100496945238	0.5158	0.04227
ENSG00000196756	12080	1554	0.111227532257558	0.5171	0.04242
ENSG00000158062	262	1555	0.110137118634821	0.5175	0.04249
ENSG00000108846	11395	1556	0.110292841560213	0.5177	0.04254
ENSG00000157741	5530	1556	0.110292841560213	0.5176	0.04257
ENSG00000159214	465	1558	0.114659921775334	0.5181	0.04265
ENSG00000167595	12747	1562	0.110448581295981	0.5208	0.04291
ENSG00000178229	13152	1565	0.113879115867392	0.5229	0.04312
ENSG00000188549	9932	1566	0.110760111213168	0.5227	0.04314
ENSG00000143816	1335	1568	0.118726938570751	0.5236	0.04326
ENSG00000166171	8320	1573	0.10889193997007	0.527	0.04357
ENSG00000147364	6117	1574	0.110137118634821	0.5273	0.04364
ENSG00000185246	9561	1575	0.109203133897266	0.528	0.04373
ENSG00000186088	5245	1576	0.109358756036556	0.5282	0.04379
ENSG00000196605	12434	1577	0.114503726783476	0.5279	0.0438
ENSG00000171853	1431	1578	0.109203133897266	0.5284	0.04388
ENSG00000250802	3848	1579	0.112318770657008	0.5288	0.04395
ENSG00000255857	9096	1580	0.112786697048771	0.5288	0.044
ENSG00000054690	9680	1580	0.112942706245018	0.5288	0.04403
ENSG00000141391	11721	1582	0.110448581295981	0.5295	0.04414
ENSG00000258297	7554	1584	0.113098732313508	0.5303	0.04424
ENSG00000162004	10322	1584	0.110448581295981	0.53	0.04425
ENSG00000221539	305	1586	0.111695104791513	0.5309	0.04437
ENSG00000184678	859	1589	0.0895743271483338	0.5332	0.0446
ENSG00000269867	13177	1592	0.109825723200656	0.5344	0.04474
ENSG00000082014	5601	1592	0.107958760739029	0.5342	0.04476
ENSG00000137574	6302	1593	0.109047528542978	0.5343	0.04481
ENSG00000244486	13252	1594	0.109981412516178	0.5345	0.04486
ENSG00000130844	13093	1595	0.112786697048771	0.5348	0.04493
ENSG00000166012	7712	1595	0.107958760739029	0.5347	0.04496
ENSG00000164048	2553	1597	0.11153923044196	0.5355	0.04506
ENSG00000116754	595	1598	0.109047528542978	0.5357	0.04512
ENSG00000165684	7076	1598	0.10889193997007	0.5356	0.04515
ENSG00000178950	3136	1600	0.108114248699613	0.5363	0.04525
ENSG00000261971	10391	1601	0.109981412516178	0.5369	0.04534
ENSG00000125434	11009	1602	0.108580813153921	0.5374	0.04542
ENSG00000133106	9290	1603	0.118570302661484	0.5369	0.04542
ENSG00000006025	11353	1605	0.114191387522483	0.5384	0.04558
ENSG00000167555	13064	1605	0.10889193997007	0.5381	0.0456
ENSG00000103534	10471	1606	0.112942706245018	0.5382	0.04565
ENSG00000072274	3096	1606	0.107336976421295	0.5378	0.04565
ENSG00000205517	12476	1607	0.112006904023522	0.5377	0.04568
ENSG00000231064	962	1607	0.0997417875652501	0.5373	0.04569
ENSG00000237517	13225	1608	0.111383372931854	0.5375	0.04575
ENSG00000198208	9736	1609	0.107647835082461	0.5378	0.04581
ENSG00000102996	10655	1611	0.113410835081818	0.5391	0.04596
ENSG00000143512	1293	1612	0.0686951563493308	0.539	0.04599
ENSG00000198910	6079	1612	0.115128608240301	0.5392	0.04604
ENSG00000130940	123	1616	0.113410835081818	0.5412	0.04626
ENSG00000125826	11881	1617	0.106715459969728	0.5415	0.04633
ENSG00000172273	7826	1618	0.10889193997007	0.542	0.0464
ENSG00000105048	13109	1619	0.111850995984154	0.542	0.04645
ENSG00000197815	11061	1619	0.111850995984154	0.5419	0.04647
ENSG00000112763	4390	1620	0.107026184726666	0.5419	0.04652
ENSG00000158022	256	1620	0.0606981859003164	0.5418	0.04654
ENSG00000108797	11276	1621	0.106404802121652	0.5417	0.04658
ENSG00000168040	7600	1622	0.106404802121652	0.5418	0.04663
ENSG00000006210	10643	1623	0.108114248699613	0.5419	0.04668
ENSG00000120594	7987	1625	0.116691997037516	0.543	0.04681
ENSG00000198089	13346	1626	0.109825723200656	0.5437	0.04691
ENSG00000228439	4732	1626	0.0877333719335504	0.5433	0.04692
ENSG00000065361	8795	1627	0.10609421115363	0.5432	0.04694
ENSG00000164066	3500	1627	0.106249498279434	0.5428	0.04695
ENSG00000279495	9877	1628	0.106560122683883	0.5431	0.04701
ENSG00000271430	5884	1628	0.112786697048771	0.5429	0.04704
ENSG00000170558	11760	1628	0.113098732313508	0.5426	0.04706
ENSG00000161677	13038	1629	0.111227532257558	0.5424	0.04708
ENSG00000137825	9958	1631	0.107336976421295	0.5432	0.04719
ENSG00000187792	13278	1631	0.109358756036556	0.5435	0.04725
ENSG00000163624	3386	1632	0.107336976421295	0.5435	0.04729
ENSG00000154822	2415	1635	0.10609421115363	0.5448	0.04745
ENSG00000175564	7636	1635	0.0929555251272015	0.5448	0.04748
ENSG00000140104	9869	1638	0.105473229742605	0.5468	0.0477
ENSG00000227036	11521	1639	0.105473229742605	0.5468	0.04773
ENSG00000176593	13183	1641	0.108425274903446	0.5475	0.04784
ENSG00000181404	6590	1641	0.0869670000478588	0.5471	0.04785
ENSG00000272505	6134	1642	0.106870813982788	0.5472	0.04789
ENSG00000198393	9198	1642	0.105318026144921	0.547	0.04791
ENSG00000227896	8206	1643	0.108736368174924	0.5472	0.04797
ENSG00000272777	3416	1643	0.107181572204967	0.5473	0.04802
ENSG00000267500	12483	1644	0.110604337845756	0.5475	0.04808
ENSG00000148660	8177	1651	0.105628450038725	0.552	0.04851
ENSG00000262333	10896	1651	0.108736368174924	0.5516	0.04852
ENSG00000008710	10357	1652	0.109670050684628	0.552	0.0486
ENSG00000117010	425	1652	0.114347548700413	0.5516	0.0486
ENSG00000174307	1175	1653	0.106404802121652	0.5514	0.04863
ENSG00000261490	3205	1653	0.109670050684628	0.5513	0.04865
ENSG00000089486	10413	1654	0.110760111213168	0.5511	0.04868
ENSG00000213064	1079	1654	0.104852515506554	0.5509	0.0487
ENSG00000157873	63	1655	0.112006904023522	0.5512	0.04877
ENSG00000198246	8144	1655	0.101598140007807	0.5508	0.04878
ENSG00000138617	10096	1656	0.104232068215671	0.5506	0.0488
ENSG00000061656	12046	1656	0.112942706245018	0.5505	0.04883
ENSG00000197857	12502	1658	0.108114248699613	0.5515	0.04895
ENSG00000104177	10008	1658	0.104852515506554	0.5511	0.04896
ENSG00000111674	8532	1659	0.105628450038725	0.551	0.049
ENSG00000165782	9448	1664	0.105628450038725	0.5542	0.04931
ENSG00000124193	12094	1665	0.104076998076231	0.555	0.04943
ENSG00000205464	3874	1667	0.105318026144921	0.5561	0.04957
ENSG00000231113	4572	1669	0.109203133897266	0.5565	0.04965
ENSG00000235381	4909	1669	0.104076998076231	0.5565	0.04969
ENSG00000126001	12043	1671	0.103921944602936	0.557	0.04977
ENSG00000198125	13359	1671	0.109981412516178	0.557	0.04981
ENSG00000206503	4424	1	-1.68302266506368	5.373e-09	3.939e-13
ENSG00000163993	3189	4.82	-0.957543200757105	4.868e-06	7.136e-10
ENSG00000106541	5029	6.214	-0.801572569463598	8.937e-06	1.965e-09
ENSG00000260686	3960	10.3	-0.718964335759539	4.651e-05	1.364e-08
ENSG00000203867	8372	11.32	-0.707524790899608	5.294e-05	1.94e-08
ENSG00000117318	227	11.57	-0.705756782049797	4.785e-05	2.105e-08
ENSG00000198074	5510	13.96	-0.681674141792833	8.225e-05	4.22e-08
ENSG00000138347	8114	14.33	-0.654435540845399	7.929e-05	4.65e-08
ENSG00000108602	11088	15.58	-0.657182660128423	9.575e-05	6.317e-08
ENSG00000166415	10037	16.49	-0.659924558402378	0.000106	7.773e-08
ENSG00000082482	1273	17.21	-0.652601217596519	0.0001125	9.075e-08
ENSG00000276023	11196	20.73	-0.607862902831235	0.0002021	1.777e-07
ENSG00000248626	4170	22.57	-0.591679416935737	0.0002531	2.412e-07
ENSG00000134709	561	24.38	-0.574343753920013	0.0003092	3.173e-07
ENSG00000236914	9919	25.44	-0.591679416935737	0.0003342	3.674e-07
ENSG00000235269	9603	30.83	-0.558757430373762	0.0006031	7.074e-07
ENSG00000128590	5426	34.55	-0.524063675777211	0.0008324	1.037e-06
ENSG00000184156	6509	36.48	-0.527070335512661	0.0009417	1.243e-06
ENSG00000138778	3435	37.99	-0.554834395894193	0.00102	1.421e-06
ENSG00000203872	4704	42.35	-0.510961919277379	0.001386	2.031e-06
ENSG00000170270	9803	42.68	-0.531069492725954	0.001353	2.083e-06
ENSG00000269927	9703	46.26	-0.508935661864395	0.001679	2.707e-06
ENSG00000182901	1390	49.86	-0.482332020747376	0.002046	3.449e-06
ENSG00000239445	2738	49.86	-0.464668267003444	0.00196	3.449e-06
ENSG00000278709	12176	50.35	-0.466757615726171	0.001942	3.558e-06
