FC..class1.class2.	P.value
ENSG00000265413	0.156980954276232	0.01399
ENSG00000006606	0.170231606716465	0.01407
ENSG00000203780	0.164560946775875	0.01419
ENSG00000198185	0.152323727970403	0.01423
ENSG00000135637	0.15072126746922	0.01427
ENSG00000170915	0.151362038095294	0.01431
ENSG00000277290	0.161330549006808	0.01435
ENSG00000251369	0.150561119271143	0.01437
ENSG00000132879	0.151682530163898	0.01439
ENSG00000177685	0.157141816744023	0.01446
ENSG00000046651	0.150881433446724	0.01449
ENSG00000137699	0.0883467626914678	0.01452
ENSG00000263956	0.149280573272602	0.01477
ENSG00000153443	0.150881433446724	0.01478
ENSG00000111801	0.152644433771633	0.01485
ENSG00000139192	0.149120584911929	0.01485
ENSG00000204362	0.149760644834091	0.01489
ENSG00000279865	0.159073566696852	0.01492
ENSG00000162994	0.151842802900928	0.01495
ENSG00000163482	0.152484071959553	0.01496
ENSG00000178498	0.14864072625429	0.015
ENSG00000225630	0.14864072625429	0.01512
ENSG00000170571	0.160846612610179	0.01514
ENSG00000178878	0.148320909130194	0.01518
ENSG00000279443	0.149120584911929	0.01521
ENSG00000004534	0.147202107181229	0.01534
ENSG00000177406	0.148161027150656	0.01536
ENSG00000135596	0.149120584911929	0.01545
ENSG00000197093	0.080392953091645	0.01545
ENSG00000160766	0.148320909130194	0.01548
ENSG00000189298	0.147202107181229	0.01557
ENSG00000161647	0.147042349134347	0.01563
ENSG00000240583	0.174458572898173	0.01566
ENSG00000105877	0.156820109742826	0.01566
ENSG00000113108	0.147361882921011	0.01566
ENSG00000113971	0.146243824156365	0.01567
ENSG00000142188	0.149760644834091	0.0157
ENSG00000168016	0.158268356517503	0.01571
ENSG00000183914	0.147841316336962	0.01586
ENSG00000183765	0.147361882921011	0.0159
ENSG00000150401	0.148800661406706	0.01591
ENSG00000229344	0.157946398238798	0.01593
ENSG00000153214	0.146243824156365	0.01596
ENSG00000260114	0.146403493797487	0.01597
ENSG00000221994	0.152804813410605	0.016
ENSG00000257596	0.156498474463177	0.01606
ENSG00000251136	0.157946398238798	0.0161
ENSG00000266173	0.158590386661895	0.01612
ENSG00000143882	0.148161027150656	0.01612
ENSG00000255150	0.159073566696852	0.01616
ENSG00000134285	0.147202107181229	0.01618
ENSG00000153896	0.148161027150656	0.01626
ENSG00000160796	0.146243824156365	0.01633
ENSG00000185946	0.149120584911929	0.01634
ENSG00000197557	0.147841316336962	0.01637
ENSG00000175482	0.145445740913747	0.01645
ENSG00000139190	0.145445740913747	0.0165
ENSG00000105821	0.144648098918038	0.01652
ENSG00000077454	0.149440579377228	0.01653
ENSG00000197375	0.145286177230469	0.01653
ENSG00000251348	0.149120584911929	0.01658
ENSG00000249242	0.151041617207605	0.0166
ENSG00000099290	0.145605322246899	0.0167
ENSG00000131797	0.14576492123383	0.0167
ENSG00000142611	0.148800661406706	0.01672
ENSG00000213199	0.146084172184655	0.01674
ENSG00000100311	0.156659283139807	0.01685
ENSG00000080546	0.144488623425598	0.01685
ENSG00000155265	0.148960614291275	0.01691
ENSG00000128578	0.145445740913747	0.01692
ENSG00000236830	0.144648098918038	0.01698
ENSG00000129566	0.147681487494956	0.01699
ENSG00000115239	0.148320909130194	0.01705
ENSG00000236017	0.155533998633904	0.01707
ENSG00000184898	0.153286059328523	0.01708
ENSG00000235016	0.156820109742826	0.01711
ENSG00000196689	0.144169725316234	0.01716
ENSG00000130988	0.147361882921011	0.01718
ENSG00000126775	0.144488623425598	0.01721
ENSG00000153558	0.154088492766469	0.01725
ENSG00000234684	0.15200309344505	0.01728
ENSG00000204859	0.143691510282557	0.01735
ENSG00000177082	0.143532140490526	0.01737
ENSG00000164308	0.144169725316234	0.01737
ENSG00000112715	0.144329165559629	0.01738
ENSG00000213846	0.142894837314668	0.01742
ENSG00000159648	0.154891372769876	0.01747
ENSG00000109920	0.143532140490526	0.01753
ENSG00000165644	0.153927970369542	0.01753
ENSG00000253368	0.154249033026011	0.01754
ENSG00000258839	0.154249033026011	0.01757
ENSG00000120913	0.143850897681591	0.01761
ENSG00000147454	0.142576291267693	0.01766
ENSG00000110455	0.144329165559629	0.01769
ENSG00000187531	0.143532140490526	0.01772
ENSG00000236200	0.150561119271143	0.01777
ENSG00000167191	0.153125626185084	0.01778
ENSG00000187642	0.155855418940657	0.01778
ENSG00000271270	0.116691997037516	0.01781
ENSG00000005001	0.147841316336962	0.01783
ENSG00000254428	0.151041617207605	0.01796
ENSG00000102854	0.146403493797487	0.01806
ENSG00000196459	0.141461933663464	0.01809
ENSG00000213782	0.145126631193161	0.01817
ENSG00000221869	0.153125626185084	0.0182
ENSG00000063169	0.149280573272602	0.01821
ENSG00000162174	0.15360697914764	0.01829
ENSG00000272153	0.146882608776449	0.0183
ENSG00000148384	0.14209860403606	0.01839
ENSG00000082512	0.140666490603732	0.01846
ENSG00000229180	0.142576291267693	0.01857
ENSG00000006015	0.149600603229745	0.01861
ENSG00000246985	0.144648098918038	0.01879
ENSG00000226380	0.14337278830161	0.01884
ENSG00000275131	0.144488623425598	0.01886
ENSG00000162959	0.154891372769876	0.01886
ENSG00000175602	0.148960614291275	0.01889
ENSG00000183779	0.140825544133565	0.01896
ENSG00000253485	0.144329165559629	0.01904
ENSG00000234444	0.143213453711919	0.01905
ENSG00000116819	0.140507454607221	0.01907
ENSG00000279425	0.150400988848548	0.01915
ENSG00000230163	0.155694699836063	0.01924
ENSG00000114857	0.147361882921011	0.01925
ENSG00000111696	0.138918058125115	0.01926
ENSG00000140451	0.139712537489259	0.01939
ENSG00000225830	0.144010302691519	0.01945
ENSG00000213080	0.148161027150656	0.01946
ENSG00000109065	0.139235797371172	0.01955
ENSG00000179403	0.156498474463177	0.01958
ENSG00000142675	0.15072126746922	0.0196
ENSG00000176731	0.138759214740326	0.01962
ENSG00000166897	0.142576291267693	0.01965
ENSG00000118369	0.140030451778974	0.01971
ENSG00000245571	0.138282789492707	0.01976
ENSG00000169660	0.138759214740326	0.0198
ENSG00000132155	0.138759214740326	0.0198
ENSG00000236383	0.125006361067033	0.01982
ENSG00000215252	0.143054136717567	0.01989
ENSG00000146830	0.138441580427971	0.01994
ENSG00000272551	0.114503726783476	0.01998
ENSG00000239911	0.139235797371172	0.01999
ENSG00000259250	0.148480808830096	0.02
ENSG00000104852	0.13748909687166	0.02007
ENSG00000270223	0.144169725316234	0.02008
ENSG00000268357	0.140348436140166	0.02011
ENSG00000149716	0.13764780046798	0.02013
ENSG00000204172	0.141939410100352	0.02016
ENSG00000160961	0.143850897681591	0.02032
ENSG00000001617	0.150240876197489	0.02033
ENSG00000169432	0.142894837314668	0.02034
ENSG00000140400	0.139235797371172	0.02035
ENSG00000280213	0.138918058125115	0.02041
ENSG00000260236	0.146403493797487	0.02044
ENSG00000053438	0.141302809961666	0.02045
ENSG00000073350	0.147361882921011	0.02047
ENSG00000272933	0.145126631193161	0.02053
ENSG00000244754	0.139235797371172	0.02056
ENSG00000197912	0.136695840657202	0.02057
ENSG00000270127	0.144807592040846	0.02058
ENSG00000147162	0.138600388842562	0.02058
ENSG00000159433	0.136378660257795	0.02062
ENSG00000239382	0.138124016032921	0.02072
ENSG00000109046	0.136854457010601	0.02075
ENSG00000115548	0.13764780046798	0.0208
ENSG00000138135	0.149600603229745	0.02082
ENSG00000266402	0.144488623425598	0.02096
ENSG00000181135	0.148320909130194	0.02097
ENSG00000197217	0.13764780046798	0.021
ENSG00000188315	0.143532140490526	0.02102
ENSG00000256223	0.137171742043964	0.02109
ENSG00000276550	0.138282789492707	0.02115
ENSG00000251333	0.151041617207605	0.02115
ENSG00000140398	0.136695840657202	0.02122
ENSG00000196268	0.140507454607221	0.02128
ENSG00000271997	0.0765845589237947	0.02132
ENSG00000132680	0.13748909687166	0.02151
ENSG00000269044	0.139235797371172	0.02153
ENSG00000167685	0.13511063553025	0.02185
ENSG00000268205	0.13495221077405	0.02188
ENSG00000255423	0.139712537489259	0.02193
ENSG00000125731	0.142417044615852	0.02201
ENSG00000091592	0.134002027397734	0.0221
ENSG00000246451	0.135269077685249	0.02217
ENSG00000099812	0.136537241740878	0.02219
ENSG00000181016	0.143532140490526	0.0222
ENSG00000188596	0.132261648237312	0.02225
ENSG00000267519	0.141302809961666	0.02234
ENSG00000196754	0.143213453711919	0.02235
ENSG00000132109	0.140507454607221	0.02239
ENSG00000100344	0.136537241740878	0.02241
ENSG00000010322	0.13384372432621	0.02251
ENSG00000239779	0.138124016032921	0.02257
ENSG00000148814	0.133685438622953	0.02257
ENSG00000181666	0.133685438622953	0.02261
ENSG00000267680	0.133527170284152	0.02273
ENSG00000148824	0.136695840657202	0.02273
ENSG00000240356	0.146403493797487	0.023
ENSG00000140199	0.134160347841338	0.02309
ENSG00000197332	0.137965260044767	0.02316
ENSG00000164125	0.13511063553025	0.02321
ENSG00000169914	0.132261648237312	0.02324
ENSG00000172748	0.154088492766469	0.02325
ENSG00000173546	0.141302809961666	0.02327
ENSG00000105497	0.133210685684684	0.02328
ENSG00000115361	0.14209860403606	0.02333
ENSG00000127415	0.135269077685249	0.02334
ENSG00000250479	0.139553606611556	0.02334
ENSG00000168779	0.133368919305999	0.02357
ENSG00000072163	0.140825544133565	0.02364
ENSG00000138131	0.136220096204122	0.0237
ENSG00000175315	0.141780233728934	0.02373
ENSG00000196724	0.131471260313697	0.02376
ENSG00000148483	0.0904956864393971	0.02379
ENSG00000127364	0.134635413442762	0.02386
ENSG00000173611	0.135903020369684	0.02393
ENSG00000166920	0.142576291267693	0.02401
ENSG00000126583	0.137171742043964	0.02401
ENSG00000213492	0.132894270497345	0.02402
ENSG00000232480	0.139712537489259	0.02402
ENSG00000160336	0.133210685684684	0.02414
ENSG00000127329	0.135269077685249	0.02426
ENSG00000196739	0.13748909687166	0.02435
ENSG00000280435	0.131155226349479	0.02436
ENSG00000162888	0.0883467626914678	0.02443
ENSG00000174483	0.14337278830161	0.02444
ENSG00000273447	0.139235797371172	0.02445
ENSG00000100429	0.130365444186607	0.02449
ENSG00000115459	0.131471260313697	0.02451
ENSG00000114933	0.131313234677865	0.02457
ENSG00000270189	0.133685438622953	0.02462
ENSG00000240731	0.13764780046798	0.02462
ENSG00000090006	0.130523366034598	0.02463
ENSG00000106003	0.130207539623335	0.02464
ENSG00000231991	0.135903020369684	0.02474
ENSG00000119703	0.13748909687166	0.02475
ENSG00000187953	0.13748909687166	0.02476
ENSG00000126214	0.129418275945414	0.02493
ENSG00000179397	0.13495221077405	0.02496
ENSG00000109586	0.129418275945414	0.025
ENSG00000169231	0.137171742043964	0.02502
ENSG00000213859	0.129102691334971	0.02519
ENSG00000185567	0.130523366034598	0.02521
ENSG00000160813	0.138600388842562	0.0253
ENSG00000197714	0.0852824135340969	0.02539
ENSG00000169249	0.128944924913371	0.0254
ENSG00000131480	0.136695840657202	0.02545
ENSG00000146677	0.141621074917929	0.02553
ENSG00000104368	0.13748909687166	0.02563
ENSG00000128284	0.136061549576028	0.02566
ENSG00000106526	0.105162839242078	0.02577
ENSG00000178028	0.128314031696412	0.02581
ENSG00000233198	0.13384372432621	0.02588
ENSG00000235847	0.13511063553025	0.02594
ENSG00000228409	0.13574450858126	0.02602
ENSG00000259976	0.137806521524401	0.02609
ENSG00000196659	0.128156351490682	0.0261
ENSG00000168056	0.136220096204122	0.0261
ENSG00000117616	0.127525802948788	0.02633
ENSG00000231466	0.133052469416402	0.02637
ENSG00000135480	0.133527170284152	0.02649
ENSG00000237973	0.131471260313697	0.02672
ENSG00000120458	0.132419777797495	0.02682
ENSG00000005379	0.127683414249637	0.02689
ENSG00000153246	0.128314031696412	0.02689
ENSG00000103490	0.132261648237312	0.02705
ENSG00000145041	0.126895529875902	0.02708
ENSG00000065665	0.126423005703037	0.02716
ENSG00000225756	0.128944924913371	0.02724
ENSG00000214135	0.127525802948788	0.02736
ENSG00000012822	0.129576094141808	0.02747
ENSG00000171811	0.136695840657202	0.02749
ENSG00000167578	0.134635413442762	0.02758
ENSG00000144476	0.147361882921011	0.02762
ENSG00000152527	0.132261648237312	0.02764
ENSG00000139620	0.125635809175137	0.02772
ENSG00000227372	0.12784104277106	0.02772
ENSG00000276449	0.128787175742486	0.02773
ENSG00000279738	0.13907691900078	0.02776
ENSG00000257800	0.130365444186607	0.02784
ENSG00000257270	0.115128608240301	0.02786
ENSG00000126070	0.126738004621513	0.02788
ENSG00000232434	0.117787378107137	0.02788
ENSG00000253837	0.128156351490682	0.02796
ENSG00000162745	0.134002027397734	0.02796
ENSG00000234773	0.126580496565143	0.02798
ENSG00000167785	0.125793214122201	0.02801
ENSG00000197261	0.133527170284152	0.02802
ENSG00000251615	0.139553606611556	0.02816
ENSG00000184828	0.136220096204122	0.02817
ENSG00000260404	0.132261648237312	0.02819
ENSG00000130396	0.124849041941323	0.02826
ENSG00000167702	0.124849041941323	0.02829
ENSG00000197536	0.12736820886475	0.02843
ENSG00000205220	0.125006361067033	0.02846
ENSG00000170271	0.134635413442762	0.02849
ENSG00000118181	0.124691739968656	0.02849
ENSG00000104936	0.125635809175137	0.02865
ENSG00000172086	0.126108075546604	0.02872
ENSG00000124508	0.125321050792545	0.0288
ENSG00000215067	0.125950636244774	0.02882
ENSG00000205740	0.13511063553025	0.02895
ENSG00000136011	0.130839261599883	0.029
ENSG00000178685	0.124062703533624	0.02921
ENSG00000197114	0.12784104277106	0.02926
ENSG00000196535	0.126108075546604	0.0293
ENSG00000101004	0.123905487270091	0.02932
ENSG00000124224	0.124377187467489	0.02939
ENSG00000115657	0.130997235324748	0.02943
ENSG00000280010	0.130839261599883	0.02944
ENSG00000189144	0.130049652341001	0.02965
ENSG00000280123	0.132103536007345	0.02968
ENSG00000179965	0.108580813153921	0.02993
ENSG00000124574	0.122648373550738	0.02993
ENSG00000163913	0.12359110613115	0.02996
ENSG00000070882	0.124062703533624	0.03
ENSG00000133056	0.12359110613115	0.03001
ENSG00000188157	0.125478421399833	0.03002
ENSG00000241015	0.124377187467489	0.0301
ENSG00000109610	0.123276793484833	0.03012
ENSG00000234420	0.127210631993763	0.03017
ENSG00000138439	0.122805452873762	0.03029
ENSG00000171813	0.134160347841338	0.03032
ENSG00000238105	0.125163697349526	0.03035
ENSG00000188739	0.124219936931512	0.03056
ENSG00000205542	0.124377187467489	0.03067
ENSG00000116661	0.125163697349526	0.0307
ENSG00000243554	0.129102691334971	0.03087
ENSG00000204852	0.12139235428247	0.03094
ENSG00000231731	0.130523366034598	0.03097
ENSG00000271605	0.126738004621513	0.03098
ENSG00000245149	0.121549296903336	0.03098
ENSG00000132141	0.126265532031442	0.03107
ENSG00000228451	0.123748288137177	0.03111
ENSG00000142765	0.128156351490682	0.03111
ENSG00000231721	0.125793214122201	0.03121
ENSG00000160072	0.121863233373052	0.03127
ENSG00000261560	0.124849041941323	0.0313
ENSG00000116922	0.123276793484833	0.03135
ENSG00000129749	0.130681305171095	0.03144
ENSG00000184979	0.0869670000478588	0.03144
ENSG00000167397	0.12736820886475	0.03146
ENSG00000157306	0.125950636244774	0.0315
ENSG00000198408	0.120607897169516	0.03167
ENSG00000103056	0.122648373550738	0.03168
ENSG00000167766	0.123119662837083	0.03182
ENSG00000270890	0.103301897299574	0.03186
ENSG00000140650	0.124377187467489	0.0319
ENSG00000196696	0.130839261599883	0.03191
ENSG00000061938	0.119980638446204	0.03192
ENSG00000185215	0.120451056919224	0.03193
ENSG00000198040	0.120921628831269	0.03198
ENSG00000174564	0.126738004621513	0.03199
ENSG00000261221	0.120451056919224	0.03201
ENSG00000022976	0.120294233717712	0.03201
ENSG00000259972	0.126265532031442	0.03203
ENSG00000079819	0.120451056919224	0.03206
ENSG00000141956	0.120137427561274	0.03207
ENSG00000251192	0.122805452873762	0.0322
ENSG00000225447	0.123433941248279	0.03223
ENSG00000172006	0.121863233373052	0.03235
ENSG00000251432	0.0758240850034458	0.03236
ENSG00000125965	0.12359110613115	0.0325
ENSG00000046647	0.119823866368801	0.03255
ENSG00000279312	0.123433941248279	0.03257
ENSG00000141854	0.129733929604017	0.03259
ENSG00000218891	0.122648373550738	0.03261
ENSG00000160613	0.11966711132536	0.03261
ENSG00000271918	0.120607897169516	0.03272
ENSG00000127554	0.125793214122201	0.03272
ENSG00000154589	0.126895529875902	0.03274
ENSG00000251247	0.120921628831269	0.03278
ENSG00000118503	0.119510373312181	0.0328
ENSG00000134698	0.119823866368801	0.03285
ENSG00000182986	0.122805452873762	0.03291
ENSG00000183444	0.121235428732646	0.03293
ENSG00000236364	0.0702090022814026	0.03294
ENSG00000211450	0.122805452873762	0.03295
ENSG00000078814	0.0800879113226919	0.03307
ENSG00000273055	0.127683414249637	0.03309
ENSG00000121741	0.118883591488098	0.03318
ENSG00000265298	0.119510373312181	0.03329
ENSG00000253616	0.125478421399833	0.03344
ENSG00000154040	0.121706256598958	0.03355
ENSG00000168071	0.122177238171526	0.03364
ENSG00000012171	0.127210631993763	0.03364
ENSG00000162086	0.121549296903336	0.03368
ENSG00000178386	0.110137118634821	0.03378
ENSG00000257621	0.124062703533624	0.03379
ENSG00000280332	0.126580496565143	0.03385
ENSG00000203362	0.12784104277106	0.03398
ENSG00000168010	0.123748288137177	0.03407
ENSG00000125814	0.119040261417219	0.03413
ENSG00000251474	0.121235428732646	0.03424
ENSG00000035115	0.120137427561274	0.03441
ENSG00000105136	0.119040261417219	0.03449
ENSG00000214425	0.121863233373052	0.03449
ENSG00000260917	0.123748288137177	0.03449
ENSG00000277147	0.0402298447885327	0.0346
ENSG00000165804	0.121706256598958	0.03464
ENSG00000128596	0.118570302661484	0.03469
ENSG00000105643	0.117630844168841	0.03481
ENSG00000160678	0.118100496945238	0.03481
ENSG00000272899	0.123748288137177	0.03497
ENSG00000110446	0.117317827235331	0.03511
ENSG00000154265	0.122648373550738	0.0352
ENSG00000115257	0.122334266203342	0.03524
ENSG00000103351	0.116691997037516	0.03527
ENSG00000233382	0.125635809175137	0.03545
ENSG00000173295	0.119510373312181	0.03547
ENSG00000155657	0.119980638446204	0.03579
ENSG00000177374	0.119823866368801	0.03584
ENSG00000102901	0.115753760472329	0.03595
ENSG00000170537	0.118100496945238	0.03605
ENSG00000131116	0.119510373312181	0.03619
ENSG00000009830	0.115597447016313	0.0362
ENSG00000065357	0.117474327212801	0.03626
ENSG00000273142	0.116691997037516	0.03632
ENSG00000143387	0.120921628831269	0.03694
ENSG00000171790	0.0992780724358851	0.03701
ENSG00000162490	0.108736368174924	0.03725
ENSG00000233006	0.116379183714329	0.03726
ENSG00000132781	0.115441150494748	0.03729
ENSG00000159884	0.0736968881386055	0.0374
ENSG00000144730	0.117474327212801	0.03741
ENSG00000261609	0.115284870903967	0.03746
ENSG00000188130	0.115128608240301	0.03747
ENSG00000198830	0.118726938570751	0.03751
ENSG00000215790	0.117943929031374	0.03753
ENSG00000164758	0.114191387522483	0.03755
ENSG00000279989	0.120451056919224	0.03782
ENSG00000100979	0.125163697349526	0.03791
ENSG00000162817	0.114972362500083	0.03793
ENSG00000183087	0.115441150494748	0.03803
ENSG00000101132	0.114503726783476	0.03806
ENSG00000170581	0.114347548700413	0.03809
ENSG00000280106	0.116379183714329	0.03811
ENSG00000213918	0.115597447016313	0.03825
ENSG00000100302	0.125793214122201	0.03828
ENSG00000254461	0.120294233717712	0.03831
ENSG00000127483	0.114659921775334	0.03841
ENSG00000136367	0.114659921775334	0.03843
ENSG00000173991	0.116379183714329	0.03851
ENSG00000197119	0.114035243246029	0.0386
ENSG00000135451	0.116222802483794	0.03865
ENSG00000153093	0.0906493035444658	0.0387
ENSG00000197162	0.119823866368801	0.03876
ENSG00000141965	0.113410835081818	0.03885
ENSG00000244879	0.118413683756604	0.03893
ENSG00000236540	0.139394693240146	0.039
ENSG00000258568	0.114191387522483	0.039
ENSG00000010704	0.118726938570751	0.03904
ENSG00000113494	0.117943929031374	0.03912
ENSG00000183287	0.11966711132536	0.03916
ENSG00000235316	0.120451056919224	0.03917
ENSG00000014914	0.113254775257891	0.03921
ENSG00000219607	0.130049652341001	0.03923
ENSG00000161921	0.11966711132536	0.03925
ENSG00000163703	0.114035243246029	0.03925
ENSG00000130731	0.114659921775334	0.03933
ENSG00000225077	0.116848429137522	0.03934
ENSG00000180787	0.117787378107137	0.03937
ENSG00000178665	0.116535581897678	0.03944
ENSG00000109736	0.113879115867392	0.03949
ENSG00000136859	0.116535581897678	0.03956
ENSG00000179218	0.116691997037516	0.03972
ENSG00000100592	0.115597447016313	0.03982
ENSG00000108375	0.112474729258412	0.03982
ENSG00000184465	0.115128608240301	0.03982
ENSG00000130653	0.118883591488098	0.04039
ENSG00000188529	0.114347548700413	0.04041
ENSG00000182087	0.113410835081818	0.0405
ENSG00000003756	0.112162828913259	0.04053
ENSG00000172687	0.119196948361808	0.04055
ENSG00000186814	0.112006904023522	0.04058
ENSG00000276851	0.113098732313508	0.04059
ENSG00000137266	0.116535581897678	0.0406
ENSG00000188153	0.114503726783476	0.04077
ENSG00000254876	0.112318770657008	0.04079
ENSG00000115112	0.112474729258412	0.04094
ENSG00000188177	0.113098732313508	0.04099
ENSG00000196154	0.113410835081818	0.04105
ENSG00000116350	0.111227532257558	0.04114
ENSG00000139194	0.115128608240301	0.04121
ENSG00000215493	0.112786697048771	0.04131
ENSG00000061273	0.111227532257558	0.04147
ENSG00000157617	0.112474729258412	0.04148
ENSG00000068724	0.111227532257558	0.04149
ENSG00000198515	0.102682116368169	0.04169
ENSG00000102362	0.11153923044196	0.04169
ENSG00000206573	0.111695104791513	0.04184
ENSG00000153832	0.111695104791513	0.04196
ENSG00000153207	0.113566911788942	0.04201
ENSG00000242294	0.113879115867392	0.04217
ENSG00000273018	0.118100496945238	0.04227
ENSG00000196756	0.111227532257558	0.04242
ENSG00000158062	0.110137118634821	0.04249
ENSG00000108846	0.110292841560213	0.04254
ENSG00000157741	0.110292841560213	0.04257
ENSG00000159214	0.114659921775334	0.04265
ENSG00000167595	0.110448581295981	0.04291
ENSG00000178229	0.113879115867392	0.04312
ENSG00000188549	0.110760111213168	0.04314
ENSG00000143816	0.118726938570751	0.04326
ENSG00000166171	0.10889193997007	0.04357
ENSG00000147364	0.110137118634821	0.04364
ENSG00000185246	0.109203133897266	0.04373
ENSG00000186088	0.109358756036556	0.04379
ENSG00000196605	0.114503726783476	0.0438
ENSG00000171853	0.109203133897266	0.04388
ENSG00000250802	0.112318770657008	0.04395
ENSG00000255857	0.112786697048771	0.044
ENSG00000054690	0.112942706245018	0.04403
ENSG00000141391	0.110448581295981	0.04414
ENSG00000258297	0.113098732313508	0.04424
ENSG00000162004	0.110448581295981	0.04425
ENSG00000221539	0.111695104791513	0.04437
ENSG00000184678	0.0895743271483338	0.0446
ENSG00000269867	0.109825723200656	0.04474
ENSG00000082014	0.107958760739029	0.04476
ENSG00000137574	0.109047528542978	0.04481
ENSG00000244486	0.109981412516178	0.04486
ENSG00000130844	0.112786697048771	0.04493
ENSG00000166012	0.107958760739029	0.04496
ENSG00000164048	0.11153923044196	0.04506
ENSG00000116754	0.109047528542978	0.04512
ENSG00000165684	0.10889193997007	0.04515
ENSG00000178950	0.108114248699613	0.04525
ENSG00000261971	0.109981412516178	0.04534
ENSG00000125434	0.108580813153921	0.04542
ENSG00000133106	0.118570302661484	0.04542
ENSG00000006025	0.114191387522483	0.04558
ENSG00000167555	0.10889193997007	0.0456
ENSG00000103534	0.112942706245018	0.04565
ENSG00000072274	0.107336976421295	0.04565
ENSG00000205517	0.112006904023522	0.04568
ENSG00000231064	0.0997417875652501	0.04569
ENSG00000237517	0.111383372931854	0.04575
ENSG00000198208	0.107647835082461	0.04581
ENSG00000102996	0.113410835081818	0.04596
ENSG00000143512	0.0686951563493308	0.04599
ENSG00000198910	0.115128608240301	0.04604
ENSG00000130940	0.113410835081818	0.04626
ENSG00000125826	0.106715459969728	0.04633
ENSG00000172273	0.10889193997007	0.0464
ENSG00000105048	0.111850995984154	0.04645
ENSG00000197815	0.111850995984154	0.04647
ENSG00000112763	0.107026184726666	0.04652
ENSG00000158022	0.0606981859003164	0.04654
ENSG00000108797	0.106404802121652	0.04658
ENSG00000168040	0.106404802121652	0.04663
ENSG00000006210	0.108114248699613	0.04668
ENSG00000120594	0.116691997037516	0.04681
ENSG00000198089	0.109825723200656	0.04691
ENSG00000228439	0.0877333719335504	0.04692
ENSG00000065361	0.10609421115363	0.04694
ENSG00000164066	0.106249498279434	0.04695
ENSG00000279495	0.106560122683883	0.04701
ENSG00000271430	0.112786697048771	0.04704
ENSG00000170558	0.113098732313508	0.04706
ENSG00000161677	0.111227532257558	0.04708
ENSG00000137825	0.107336976421295	0.04719
ENSG00000187792	0.109358756036556	0.04725
ENSG00000163624	0.107336976421295	0.04729
ENSG00000154822	0.10609421115363	0.04745
ENSG00000175564	0.0929555251272015	0.04748
ENSG00000140104	0.105473229742605	0.0477
ENSG00000227036	0.105473229742605	0.04773
ENSG00000176593	0.108425274903446	0.04784
ENSG00000181404	0.0869670000478588	0.04785
ENSG00000272505	0.106870813982788	0.04789
ENSG00000198393	0.105318026144921	0.04791
ENSG00000227896	0.108736368174924	0.04797
ENSG00000272777	0.107181572204967	0.04802
ENSG00000267500	0.110604337845756	0.04808
ENSG00000148660	0.105628450038725	0.04851
ENSG00000262333	0.108736368174924	0.04852
ENSG00000008710	0.109670050684628	0.0486
ENSG00000117010	0.114347548700413	0.0486
ENSG00000174307	0.106404802121652	0.04863
ENSG00000261490	0.109670050684628	0.04865
ENSG00000089486	0.110760111213168	0.04868
ENSG00000213064	0.104852515506554	0.0487
ENSG00000157873	0.112006904023522	0.04877
ENSG00000198246	0.101598140007807	0.04878
ENSG00000138617	0.104232068215671	0.0488
ENSG00000061656	0.112942706245018	0.04883
ENSG00000197857	0.108114248699613	0.04895
ENSG00000104177	0.104852515506554	0.04896
ENSG00000111674	0.105628450038725	0.049
ENSG00000165782	0.105628450038725	0.04931
ENSG00000124193	0.104076998076231	0.04943
ENSG00000205464	0.105318026144921	0.04957
ENSG00000231113	0.109203133897266	0.04965
ENSG00000235381	0.104076998076231	0.04969
ENSG00000126001	0.103921944602936	0.04977
ENSG00000198125	0.109981412516178	0.04981
ENSG00000206503	-1.68302266506368	3.939e-13
ENSG00000163993	-0.957543200757105	7.136e-10
ENSG00000106541	-0.801572569463598	1.965e-09
ENSG00000260686	-0.718964335759539	1.364e-08
ENSG00000203867	-0.707524790899608	1.94e-08
ENSG00000117318	-0.705756782049797	2.105e-08
ENSG00000198074	-0.681674141792833	4.22e-08
ENSG00000138347	-0.654435540845399	4.65e-08
ENSG00000108602	-0.657182660128423	6.317e-08
ENSG00000166415	-0.659924558402378	7.773e-08
ENSG00000082482	-0.652601217596519	9.075e-08
ENSG00000276023	-0.607862902831235	1.777e-07
ENSG00000248626	-0.591679416935737	2.412e-07
ENSG00000134709	-0.574343753920013	3.173e-07
ENSG00000236914	-0.591679416935737	3.674e-07
ENSG00000235269	-0.558757430373762	7.074e-07
ENSG00000128590	-0.524063675777211	1.037e-06
ENSG00000184156	-0.527070335512661	1.243e-06
ENSG00000138778	-0.554834395894193	1.421e-06
ENSG00000203872	-0.510961919277379	2.031e-06
ENSG00000170270	-0.531069492725954	2.083e-06
ENSG00000269927	-0.508935661864395	2.707e-06
ENSG00000182901	-0.482332020747376	3.449e-06
ENSG00000239445	-0.464668267003444	3.449e-06
ENSG00000278709	-0.466757615726171	3.558e-06
ENSG00000164220	-0.496717987935177	3.716e-06
ENSG00000268104	-0.473007567916174	4.61e-06
ENSG00000169067	-0.469885976274464	5.449e-06
ENSG00000243746	-0.50182126542091	6.06e-06
ENSG00000124216	-0.456280481510725	6.156e-06
ENSG00000279968	-0.446785562143122	6.202e-06
ENSG00000165985	-0.483364360713349	6.563e-06
ENSG00000043039	-0.453122446595813	7.386e-06
