M8R1	M8R2	M8R3	M24R1	M24R2	M24R3
hsa-miR-491-3p	1.05063504168637	-0.326701145298977	0.326855283330165	0.142440790998315	0.0608863454335247	-0.326701145298977
hsa-miR-491-5p	0.0270765791947936	-0.515518699007506	0.240888956252113	-0.611130399611806	-0.124294559544386	-0.389019670527716
hsa-miR-492	-0.10892607143819	0.646635728445642	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-493-5p	1.02689428258154	0	0	0	0	0.455373714531322
hsa-miR-497-5p	0.453053257319212	-0.10892607143819	0.976450764857552	-0.10892607143819	0.610847440712732	-0.10892607143819
hsa-miR-499b-3p	-0.10892607143819	-0.10892607143819	0.544630357190952	-0.10892607143819	-0.10892607143819	0.346447643093132
hsa-miR-5000-3p	-0.256829012125159	-0.256829012125159	-0.256829012125159	-0.256829012125159	-0.256829012125159	-0.256829012125159
hsa-miR-5001-3p	0.332038620026981	-0.694855662554561	-0.694855662554561	-0.694855662554561	0.0249178495963611	-0.239481948023239
hsa-miR-5004-3p	-0.159122252838342	-0.159122252838342	-0.159122252838342	-0.159122252838342	-0.159122252838342	-0.159122252838342
hsa-miR-5008-3p	-0.385081253658964	0.370480546224867	-0.385081253658964	-0.385081253658964	0.00250623707353759	-0.385081253658964
hsa-miR-500a-3p	0.0531646315969434	-0.284053200657556	0.175165512092724	0.363959790155943	-0.0260863159414972	-0.0260863159414972
hsa-miR-500a-5p	0.278790033386177	0.460251957775937	-0.460176522841303	0.745920434665737	-0.624743485293373	-0.470896275923663
hsa-miR-500b-3p	-0.566320216174166	0.731223883903064	0.607983280783034	0.742363812044644	0.329878845924014	1.35180699241128
hsa-miR-500b-5p	0.243053977859585	-0.318925350897817	-0.318925350897817	0.635808166132235	0.0686621398346847	1.28891799099843
hsa-miR-5010-3p	0.28818367787676	-0.00523572268148964	-0.00523572268148964	0.21934666274106	0.20572417469247	0.10953320889101
hsa-miR-5010-5p	-0.0758956190885537	-0.0758956190885537	0.0951130685628383	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-501-3p	0.192644860224997	-0.299794458721414	0.328105980282676	0.114914891915986	-0.316178454353304	-0.0319690414609735
hsa-miR-503-3p	1.04461155577164	1.09367783261787	0.320831797415429	0.13641730508358	0.0548628595187894	0.122649083317609
hsa-miR-503-5p	-0.002593929420593	-0.123175674589312	0.116760699884027	0.0424954604878778	-0.123175674589312	0.251572042970418
hsa-miR-504-5p	-0.321426927247243	-0.321426927247243	0.332129501381899	0.633306589782809	-0.321426927247243	0.633306589782809
hsa-miR-505-3p	0.322654085549933	0.196094871915403	0.170729566164003	-0.0249969840652566	0.142869404715933	0.0283879435564831
hsa-miR-505-5p	-0.970088295969675	-0.970088295969675	-0.0153547789396229	-0.500946359672383	0.331221875796817	-0.0153547789396229
hsa-miR-5089-3p	-0.10892607143819	-0.10892607143819	0.0620826162132017	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-5090	-0.0758956190885537	-0.0758956190885537	0.878837897941498	0.393246317208738	-0.0758956190885537	-0.0758956190885537
hsa-miR-5091	-0.620665857195343	-0.620665857195343	-0.449657169543951	0.734044639430999	0.0991076549555794	-0.165292142664021
hsa-miR-509-3-5p	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-511-5p	-0.268824167559539	-0.268824167559539	-0.268824167559539	-0.268824167559539	-0.268824167559539	0.685909349470513
hsa-miR-516a-5p	-1.10753314944354	-1.10753314944354	-0.152799632413493	-0.638391213146253	0.193777022322947	-0.152799632413493
hsa-miR-5187-5p	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-5188	0.294273871756219	1.1586970068304	-0.267705457001182	0.20143647929611	-0.267705457001182	-0.267705457001182
hsa-miR-5189-3p	-0.424058122907743	-0.424058122907743	-0.424058122907743	0.0450838133895495	-0.0364706321752406	0.0313155916235794
hsa-miR-5189-5p	-0.10892607143819	-0.10892607143819	0.0620826162132017	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-518e-5p	-0.216389153299191	-0.216389153299191	0.738344363730861	-0.216389153299191	-0.216389153299191	-0.216389153299191
hsa-miR-5193	0.34947847294835	-0.212500855809052	0.44105557282009	-0.212500855809052	-0.212500855809052	-0.212500855809052
hsa-miR-5196-3p	-0.332724631213713	-0.332724631213713	-0.332724631213713	-0.332724631213713	0.0548628595187894	0.122649083317609
hsa-miR-519a-2-5p	0.497381413635318	-0.0645979151220837	-0.0645979151220837	0.404544021175208	-0.0645979151220837	0.890135601907968
hsa-miR-519a-5p	0.0982213058120605	-0.17311117688565	1.06481890750096	-0.928672976769482	0.0260605402605705	0.0260605402605705
hsa-miR-519b-5p	-0.216389153299191	-0.216389153299191	0.738344363730861	-0.216389153299191	-0.216389153299191	-0.216389153299191
hsa-miR-519c-5p	-0.216389153299191	-0.216389153299191	0.738344363730861	-0.216389153299191	-0.216389153299191	-0.216389153299191
hsa-miR-520b-5p	0.497381413635318	-0.0645979151220837	-0.0645979151220837	0.404544021175208	-0.0645979151220837	0.890135601907968
hsa-miR-522-3p	-0.923613597401939	0.457982128757831	0.854058072670832	-1.04415796131187	0.0465139874073714	0.150471751062951
hsa-miR-522-5p	-0.216389153299191	-0.216389153299191	0.738344363730861	-0.216389153299191	-0.216389153299191	-0.216389153299191
hsa-miR-523-5p	-0.216389153299191	-0.216389153299191	0.738344363730861	-0.216389153299191	-0.216389153299191	-0.216389153299191
hsa-miR-542-3p	3.40086479100332e-05	0.39954218989795	-0.85585158628224	1.28940808620216	-0.30708676178271	-0.0721267569035799
hsa-miR-543	-0.151791238177107	-0.151791238177107	-0.151791238177107	-0.151791238177107	0.235796252555395	-0.151791238177107
hsa-miR-548aa	-0.0758956190885537	-0.0758956190885537	0.577660809540588	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-548ae-5p	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-548ah-3p	-0.118779699056673	-0.390112181754383	0.462169360258037	1.17059437849758	-0.758086490905713	0.209036514988127
hsa-miR-548am-3p	-0.51838285204601	0.49999343068566	-0.4911969764756	0.25611933959107	-0.61963646029395	-0.23398791791976
hsa-miR-548aq-3p	0.419133179705412	-0.60776110287613	-0.436752415224738	1.11827509040265	-0.60776110287613	-0.152387388344808
hsa-miR-548ar-3p	0.561979328757402	0	0	0	0	0
hsa-miR-548av-3p	-0.151791238177107	-0.151791238177107	0.0192174494742847	0.317350698120185	-0.151791238177107	-0.151791238177107
hsa-miR-548ay-3p	0.345590175458211	0.539172646584641	-0.216389153299191	0.252752782998101	0.503384358851731	-0.216389153299191
hsa-miR-548ay-5p	0.561979328757402	0.755561799883832	0	0	0.387587490732502	0
hsa-miR-548az-5p	-0.538913752109318	0.887488711722264	0.114642676519824	-0.538913752109318	-0.151326261376816	-0.538913752109318
hsa-miR-548i	-0.10892607143819	-0.10892607143819	-0.10892607143819	0.360215864859102	-0.10892607143819	0.346447643093132
hsa-miR-548j-5p	0.260298626897791	-0.301680701859611	-0.130672014208219	0.167461234437681	0.0859067888728913	-0.301680701859611
hsa-miR-548k	-0.567507080609441	0.931909529608709	0.0134419787052686	0.276261993785229	0.0134419787052686	-0.639667846160931
hsa-miR-548n	-0.264935870069401	0.490625929814431	-0.264935870069401	-0.264935870069401	-0.264935870069401	-0.264935870069401
hsa-miR-548o-3p	-0.415412556856761	0.245687808354559	0.0772046455861988	0.102569951337599	0.0227090935811889	0.354588972807158
hsa-miR-548p	-0.211397056293526	0.188111124956514	0.369552003021184	1.2453078029062	-0.850703848142566	0.116419157751274
hsa-miR-548t-3p	-0.0758956190885537	-0.0758956190885537	0.577660809540588	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-548u	-0.191809837912629	-0.191809837912629	-0.191809837912629	-0.191809837912629	-0.191809837912629	0.263563876618693
hsa-miR-548w	0.452163632055049	-0.574730650526493	-0.574730650526493	-0.574730650526493	-0.187143159793991	-0.119356935995171
hsa-miR-549a-3p	-1.39864071207525	0.630056126649146	-0.905313542084393	0.298303212959127	-0.295870361717753	0.00720539954847643
hsa-miR-549a-5p	-0.621985338458551	0.804417125373031	0.0315710901705906	-0.152843402161259	0.332748178571501	-0.621985338458551
hsa-miR-550a-3-5p	-0.0663385010240667	-0.782233934096847	-0.547599731879777	-0.771094005955267	0.195934464817303	-1.68702384590143
hsa-miR-550a-3p	-0.108323166913845	-0.730097554015365	-1.31465066624781	-0.130948857272855	-0.184349182132705	-0.130948857272855
hsa-miR-550a-5p	-0.0663385010240667	-0.782233934096847	-0.547599731879777	-0.771094005955267	0.195934464817303	-1.68702384590143
hsa-miR-551b-5p	-0.66575123230568	0.0898105675781522	0.288982284724372	-0.66575123230568	0.288982284724372	0.288982284724372
hsa-miR-552-5p	0.561979328757402	0	0	0	0	0
hsa-miR-556-3p	0	0	0	0	0.387587490732502	0.954733517030052
hsa-miR-5581-3p	0.226173118527183	-0.335806210230219	-0.164797522578827	-0.335806210230219	-0.335806210230219	0.618927306799833
hsa-miR-5584-3p	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-5584-5p	-0.327044249697149	-0.327044249697149	-0.156035562045757	0.142097686600143	-0.327044249697149	-0.327044249697149
hsa-miR-5587-3p	-0.10892607143819	-0.10892607143819	0.0620826162132017	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-5587-5p	-0.181630844504516	-0.181630844504516	-0.181630844504516	-0.181630844504516	-0.181630844504516	-0.181630844504516
hsa-miR-5588-5p	0.197908798311333	-0.364070530446069	-0.364070530446069	0.105071405851223	0.355702981704853	0.990639966180273
hsa-miR-561-5p	0.497381413635318	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837
hsa-miR-5690	0.342969127301999	0.0716366446042889	-0.0303687266504011	0.270808361750509	-0.296337664547041	-0.228551440748221
hsa-miR-5699-5p	0.44494639937497	-0.117032929382432	-0.117032929382432	-0.117032929382432	0.27055456135007	-0.117032929382432
hsa-miR-570-3p	0.561979328757402	0	0	0	0	0
hsa-miR-573	-0.441229443561456	-0.441229443561456	-0.441229443561456	0.0279124927358358	0.513504073468596	-0.441229443561456
hsa-miR-574-3p	0.162721360517716	-0.326160520887594	-0.128426801987624	-0.128426801987624	-0.508072412982534	-0.326160520887594
hsa-miR-576-3p	-2.15768430949549	-1.40212250961166	-0.549840967599237	-1.20295079246544	0.322422227847363	0.00186013310887301
hsa-miR-576-5p	-0.201412030073219	-0.250519999180939	0.249332010430432	-0.0493576591047686	0.554955225926221	-1.16898755008438
hsa-miR-577	0	0.755561799883832	0.653556428629142	0	0	0.455373714531322
hsa-miR-578	-0.184821690526744	-0.184821690526744	-0.184821690526744	-0.184821690526744	0.202765800205758	-0.184821690526744
hsa-miR-579-5p	0.190950027142318	1.0553731622165	0.282527127014058	0.0981126346822081	0.930280870151408	0.583704215414968
hsa-miR-582-3p	0.192897115821988	-0.540244862950792	0.349621033353419	0.349621033353419	0.765717283075928	1.19534580778142
hsa-miR-582-5p	-0.0618335454813828	-0.623812874238785	-0.452804186587393	0.964739711995477	0.330920642791267	0.730897622387557
hsa-miR-584-3p	-0.170891173799748	-1.87998812394394	-0.143705298229338	-0.291435537709678	-0.578677952177448	-0.925254606913888
hsa-miR-589-3p	0.414076388070433	-0.147902940686969	0.505653487942173	1.20680755593937	-0.147902940686969	-0.147902940686969
hsa-miR-589-5p	0.0578646583976097	-0.40788650885782	0.17438566687384	0.20962336410941	-0.57709733934687	-0.00323565069867993
hsa-miR-597-3p	-0.342020280533348	-0.90399960929075	0.703843732605502	0.684552976943512	0.397310562475742	0.703843732605502
hsa-miR-598-3p	0.279076323720743	0.570380093284093	-0.223143585394047	0.136899218673733	0.857783173452813	-0.444100444770937
hsa-miR-598-5p	0.886400748370905	-0.140493534210637	0.513062894418505	0.814239982819415	0.247093956521865	-0.140493534210637
hsa-miR-605-5p	0.345590175458211	1.21001331053239	-0.216389153299191	-0.216389153299191	0.171198337433311	-0.216389153299191
hsa-miR-6130	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-615-3p	0.28791861292604	-1.28356533636261	0.403858226163839	-0.640300301128111	-0.212880531099731	0.34525437796066
hsa-miR-616-3p	1.02689428258154	0.755561799883832	0.954733517030052	0.469141936297292	0	0
hsa-miR-616-5p	-0.0190492523173091	-0.581028581074711	0.0725278475544309	-0.111886644777419	0.720281590691781	-0.581028581074711
hsa-miR-619-5p	0.977464370475399	0.0875984741711884	0.654687894610048	0.755353641391308	0.269039352235859	0.977464370475399
hsa-miR-625-5p	-0.759199901077318	0.0734292451757717	-0.431383687032518	0.308063447392842	-0.0395647255084284	0.0734292451757717
hsa-miR-627-3p	-0.173523986560274	-0.173523986560274	-0.00251529890888191	-0.173523986560274	-0.173523986560274	-0.173523986560274
hsa-miR-628-3p	-0.628174042534152	-0.434591571407722	0.164557125334789	-0.235419854261501	0.556376086858879	-0.235419854261501
hsa-miR-628-5p	-0.281482943749832	1.14491952008175	0.372073484879309	-0.281482943749832	0.43829056840109	-0.281482943749832
hsa-miR-629-3p	0.0314690194941036	0.241511552158003	0.195307196701163	0.442673892234173	-0.125254898037327	0.296194130477434
hsa-miR-632	-0.223720167960426	0.531841631923406	-0.0527114803090336	-0.223720167960426	-0.223720167960426	-0.223720167960426
hsa-miR-636	-0.371701500462491	-0.371701500462491	-0.371701500462491	0.0974404358348011	-0.371701500462491	0.0836722140688311
hsa-miR-639	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-641	0.278560783548672	-0.0041337027639381	0.739728029091202	-0.0758256699691779	0.575161066639132	-0.0758256699691779
hsa-miR-642a-3p	-0.333422082681623	-0.333422082681623	-0.162413395030231	-0.333422082681623	0.0541654080508791	-0.333422082681623
hsa-miR-642a-5p	-0.125810761100055	-0.0955858720484151	-0.414691846728205	-0.696802617470155	-0.984045031937925	0.194751333638435
hsa-miR-6500-3p	0.362031244536803	0.0906987618390926	-0.0113066094155974	0.689847458581603	0.942980303851513	-0.209489323513417
hsa-miR-6501-3p	0.561979328757402	0	0	0	0	0
hsa-miR-6501-5p	-0.530648360061703	-0.337065888935273	-0.137894171789053	0.262082807807237	0.365550702036477	0.262082807807237
hsa-miR-6502-5p	-0.235017871926896	-0.235017871926896	-0.235017871926896	-0.235017871926896	-0.235017871926896	-0.235017871926896
hsa-miR-6505-5p	-0.0758956190885537	-0.0758956190885537	0.577660809540588	-0.0758956190885537	0.311691871643948	0.379478095442768
hsa-miR-6510-3p	-0.711782398957942	0.71462006487364	-0.711782398957942	0.24295111807211	0.24295111807211	0.6429280976684
hsa-miR-6511a-3p	0.73028267356785	-0.978814276576342	-0.0240807595462895	-0.0240807595462895	-0.59122678584384	-0.978814276576342
hsa-miR-6511a-5p	0	0	0.171008687651392	0.954733517030052	0	0
hsa-miR-6511b-5p	0.382838019747221	-0.17914130901018	-0.00813262135878845	0.775592208019872	-0.17914130901018	-0.17914130901018
hsa-miR-6513-3p	-0.10892607143819	-0.10892607143819	-0.10892607143819	0.845807445591862	0.278661419294312	-0.10892607143819
hsa-miR-6514-3p	0.561979328757402	0	0	0	0	0
hsa-miR-6514-5p	1.36826546098624	-0.340831489157954	0.312724939471188	0.128310447139338	0.378942022992968	0.114542225373368
hsa-miR-6515-5p	0.757348089851731	-0.269546192729811	-0.0985375050784187	0.199595743567481	0.118041298002691	-0.269546192729811
hsa-miR-651-5p	-0.280152517486523	0.240461142078517	-0.931139254094833	-0.415186393744963	0.804842925582787	-0.292357866450733
hsa-miR-6516-3p	0.561979328757402	0.755561799883832	0	0	0	0
hsa-miR-6516-5p	-0.223798559775522	0.53176324010831	-0.223798559775522	0.24534337652177	-0.223798559775522	-0.223798559775522
hsa-miR-652-5p	-0.491504016776705	0.264057783107127	-0.491504016776705	1.09704856945756	-0.491504016776705	-0.0361303022453827
hsa-miR-654-5p	0.561979328757402	0	0	0	0	0
hsa-miR-659-5p	-0.0392275189998545	-0.310560001697565	0.541721540314855	-0.111388284551345	0.235188370185095	0.288588695044945
hsa-miR-660-3p	0.486083709668848	-0.0758956190885537	0.0951130685628383	-0.0758956190885537	-0.0758956190885537	0.379478095442768
hsa-miR-663b	-0.117032929382432	-0.117032929382432	-0.117032929382432	-0.117032929382432	-0.117032929382432	-0.117032929382432
hsa-miR-664a-3p	-0.260648117232455	-0.392204363066875	-0.0193571688064447	0.325836839809385	-0.569473221912275	-0.303813139020095
hsa-miR-664a-5p	0.010757698470079	0.843386844723169	0.338573912514879	0.338573912514879	-0.628549093378961	1.1434078584929
hsa-miR-664b-3p	0.229998007838902	0.279064284685132	0.207372317479892	0.946819451905252	0.153971992620042	-1.14733817914645
hsa-miR-664b-5p	0.228557246075779	-0.333422082681623	-0.162413395030231	-0.333422082681623	0.0541654080508791	-0.333422082681623
hsa-miR-671-3p	0.409211119773473	-0.295884308581257	0.335584300175673	-0.308328473507396	-0.0134846103128465	0.251735868848344
hsa-miR-671-5p	-0.320292738017598	0.809594030269622	-0.486345296351518	0.155007139392442	0.199387354331542	0.199387354331542
hsa-miR-6716-3p	-0.0273404715471075	-0.589319800304509	-0.418311112653117	-0.120177864007217	0.365413716725543	0.765390696321833
hsa-miR-6720-3p	0.0791478074444305	0.47865598869447	0.40696402148923	0.00698704189294053	0.00698704189294053	-0.492372760605789
hsa-miR-6720-5p	-0.260717309615298	-0.260717309615298	0.824659526680444	-0.260717309615298	-0.260717309615298	-0.260717309615298
hsa-miR-6721-5p	0.561979328757402	0	0.171008687651392	0	0.387587490732502	0.954733517030052
hsa-miR-6724-5p	-0.00463724317160952	0.18894522795482	0.518760264366731	-0.0974746356317193	-0.566616571929011	-0.111242857397689
hsa-miR-6728-3p	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-6728-5p	-0.147902940686969	-0.147902940686969	-0.147902940686969	-0.147902940686969	-0.147902940686969	-0.147902940686969
hsa-miR-6729-5p	-0.181630844504516	-0.181630844504516	-0.181630844504516	-0.181630844504516	-0.181630844504516	-0.181630844504516
hsa-miR-6732-5p	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-6734-5p	-0.535753781277715	-0.535753781277715	-0.364745093626323	-0.535753781277715	-0.535753781277715	-0.535753781277715
hsa-miR-6735-3p	-0.340831489157954	-0.340831489157954	-0.169822801506562	-0.340831489157954	-0.340831489157954	-0.340831489157954
hsa-miR-6741-3p	-0.307025193525311	-0.307025193525311	-0.307025193525311	-0.307025193525311	-0.307025193525311	0.148348521006011
hsa-miR-6741-5p	0.886400748370905	-0.140493534210637	0.814239982819415	0.328648402086655	0.247093956521865	-0.140493534210637
hsa-miR-6746-5p	0.561979328757402	0	0	0	0	0.455373714531322
hsa-miR-6749-3p	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-6751-5p	-0.192928548470986	-0.192928548470986	-0.192928548470986	-0.192928548470986	-0.192928548470986	-0.192928548470986
hsa-miR-6755-5p	0.265805090364789	-0.296174238392612	-0.12516555074122	-0.296174238392612	-0.296174238392612	0.15919947613871
hsa-miR-6763-5p	-0.151791238177107	-0.151791238177107	-0.151791238177107	-0.151791238177107	-0.151791238177107	-0.151791238177107
hsa-miR-676-3p	0.486083709668848	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-6769b-5p	0.561979328757402	0	0	0	0	0
hsa-miR-6772-3p	-0.427852392545695	-0.989831721303097	-0.818823033651705	-0.989831721303097	-0.270058209152175	0.364878775323245
hsa-miR-6776-5p	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-6779-3p	0.561979328757402	0	0.171008687651392	0	0.387587490732502	0
hsa-miR-6779-5p	0.421485794546764	-0.140493534210637	0.944883302085105	-0.140493534210637	-0.140493534210637	0.314880180320685
hsa-miR-6780a-5p	-0.364787969314717	-0.364787969314717	-0.364787969314717	-0.364787969314717	-0.364787969314717	-0.364787969314717
hsa-miR-6780b-5p	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-6782-3p	0	0	0	0.469141936297292	0	0.954733517030052
hsa-miR-6783-3p	0.240552401510159	0.434134872636589	-0.321426927247243	-0.321426927247243	0.0661605634852593	0.133946787284079
hsa-miR-6786-3p	0.301262019142104	-0.260717309615298	-0.0897086219639056	-0.260717309615298	0.459056202535624	-0.260717309615298
hsa-miR-6786-5p	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-6793-5p	-0.147902940686969	-0.147902940686969	-0.147902940686969	-0.147902940686969	-0.147902940686969	0.307470773844353
hsa-miR-6794-3p	-0.117032929382432	-0.117032929382432	-0.117032929382432	-0.117032929382432	-0.117032929382432	0.33834078514889
hsa-miR-6797-3p	0.410188090580295	-0.151791238177107	-0.151791238177107	-0.151791238177107	-0.151791238177107	-0.151791238177107
hsa-miR-6797-5p	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	0.404544021175208	-0.0645979151220837	-0.0645979151220837
hsa-miR-6798-3p	-0.268824167559539	-0.268824167559539	-0.0978154799081474	-0.268824167559539	-0.268824167559539	0.186549546971783
hsa-miR-6799-3p	0.126352112020234	-0.435627216737168	-0.435627216737168	-0.435627216737168	-0.0480397260046657	-0.435627216737168
hsa-miR-6800-5p	0	0	0	0	0.387587490732502	0.455373714531322
hsa-miR-6806-3p	0.421485794546764	-0.140493534210637	0.0305151534407546	-0.140493534210637	0.247093956521865	-0.140493534210637
hsa-miR-6807-5p	0.561979328757402	0	0	0.469141936297292	0	0
hsa-miR-6808-3p	0.497381413635318	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837
hsa-miR-6811-5p	-0.356739515784834	-0.356739515784834	0.728637320510908	-0.356739515784834	-0.356739515784834	0.0986341987464876
hsa-miR-6812-3p	0.497381413635318	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837
hsa-miR-6812-5p	-0.159122252838342	-0.159122252838342	-0.159122252838342	-0.159122252838342	-0.159122252838342	-0.159122252838342
hsa-miR-6813-5p	0.561979328757402	0	0	0	0	0
hsa-miR-6818-3p	-0.192928548470986	-0.192928548470986	-0.0219198608195936	-0.192928548470986	-0.192928548470986	-0.192928548470986
hsa-miR-6819-5p	0	0	0	0.469141936297292	0	0.455373714531322
hsa-miR-6820-3p	-0.307025193525311	-0.307025193525311	-0.307025193525311	-0.307025193525311	-0.307025193525311	-0.307025193525311
hsa-miR-6827-3p	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-6827-5p	0.183835493330831	0.58334367458087	0.111674727779341	-0.843058789250711	-0.123285277099789	0.111674727779341
hsa-miR-6828-5p	0.561979328757402	0	0	0	0	0
hsa-miR-6832-5p	0.561979328757402	0	0.171008687651392	0	0	0
hsa-miR-6833-3p	-0.173523986560274	-0.173523986560274	-0.173523986560274	-0.173523986560274	-0.173523986560274	-0.173523986560274
hsa-miR-6835-5p	0	0	0.653556428629142	0	0	0
hsa-miR-6837-3p	-0.10892607143819	-0.10892607143819	0.0620826162132017	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-6837-5p	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-6840-5p	0	0	0.954733517030052	0	0	0.455373714531322
hsa-miR-6842-3p	0.631249844342422	-1.0932948931166	-0.241013351104178	0.634742448780842	-0.102327234849998	0.934325605608652
hsa-miR-6845-5p	0.561979328757402	0	0.171008687651392	0.469141936297292	0	0
hsa-miR-6846-5p	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-6847-3p	0	0	0.653556428629142	0	0.387587490732502	0
hsa-miR-6847-5p	-0.17914130901018	0.576420490873651	-0.00813262135878845	-0.17914130901018	-0.17914130901018	0.276232405521142
hsa-miR-6852-3p	0.421485794546764	-0.140493534210637	0.513062894418505	-0.140493534210637	-0.140493534210637	0.314880180320685
hsa-miR-6852-5p	0.444412112136647	-0.177362274964873	0.803358750865897	-0.463782138551413	0.525254316006877	0.0218094421813471
hsa-miR-6853-3p	0	0	0.171008687651392	0.469141936297292	0	0.455373714531322
hsa-miR-6854-5p	-0.295805881373937	-0.295805881373937	-0.124797193722545	-0.295805881373937	-0.295805881373937	-0.295805881373937
hsa-miR-6857-3p	-0.223798559775522	-0.223798559775522	-0.0527898721241302	-0.223798559775522	0.4959749523754	-0.223798559775522
hsa-miR-6858-3p	-0.181630844504516	-0.181630844504516	-0.0106221568531237	-0.181630844504516	-0.181630844504516	-0.181630844504516
hsa-miR-6859-3p	0.561979328757402	0	0	0	0	0
hsa-miR-6859-5p	0.453053257319212	-0.10892607143819	-0.10892607143819	0.360215864859102	-0.10892607143819	0.346447643093132
hsa-miR-6866-5p	0.126009007622063	0.319591478748493	0.649406515160403	1.15258226509892	0.283803191015583	0.518763195894713
hsa-miR-6868-3p	0.497381413635318	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837
hsa-miR-6869-5p	-0.264935870069401	-0.264935870069401	-0.0939271824180086	0.204206066227892	0.454837642081521	0.190437844461921
hsa-miR-6870-3p	0	0	0.653556428629142	0	0	0
hsa-miR-6871-3p	-0.299615787048979	-0.299615787048979	-0.299615787048979	-0.299615787048979	-0.299615787048979	-0.299615787048979
hsa-miR-6871-5p	-0.296174238392612	-0.296174238392612	-0.296174238392612	-0.296174238392612	0.0914132523398896	0.15919947613871
hsa-miR-6873-3p	-1.0810903451205	0.778433083714128	-0.427533916491362	-0.126356828090452	-0.126356828090452	-0.126356828090452
hsa-miR-6875-3p	0.561979328757402	0	0	0	0	0
hsa-miR-6875-5p	0.561979328757402	0	0	0	0	0
hsa-miR-6879-5p	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-6881-3p	-0.497121102103789	-0.497121102103789	0.156435326525353	-0.497121102103789	-0.109533611371287	-0.0417473875724672
hsa-miR-6884-3p	-0.10892607143819	-0.10892607143819	0.0620826162132017	-0.10892607143819	-0.10892607143819	-0.10892607143819
hsa-miR-6884-5p	-0.147902940686969	-0.147902940686969	-0.147902940686969	-0.147902940686969	-0.147902940686969	0.307470773844353
hsa-miR-6886-3p	0.486083709668848	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-6886-5p	-0.0758956190885537	-0.0758956190885537	0.577660809540588	-0.0758956190885537	0.311691871643948	-0.0758956190885537
hsa-miR-6894-5p	0.561979328757402	0	0	0	0	0
hsa-miR-708-3p	-0.352050801309328	0.403510998574504	0.602682715720724	0.117091134987964	-0.352050801309328	0.602682715720724
hsa-miR-708-5p	-0.32984774080361	-0.891827069561012	0.0629064474690404	0.69672551667325	-0.17205355741009	-0.891827069561012
