D8R1	D24R3	D24R2	D8R3	D8R2	D24R1	M24R3	M8R2	M8R1	M8R3	M24R2	M24R1
ZNF204P	6.18503055122613	6.63675341938936	6.38755716378493	7.00154363422864	6.62428898653086	6.85385172248095	6.5185099707613	6.7253032399929	6.02943551970461	7.23026982490608	6.91872826322901	7.16676224278591
ZNF205	7.22067711161991	7.43661399278191	7.6149371370684	6.7253032399929	6.54612473974114	7.41851112644009	8.002303082308	7.76236210578636	7.79698701755756	7.35131114852762	7.50664242361975	7.29622343084275
ZNF213	7.72472669959012	7.59310522128997	8.00448048189594	7.5078998696653	7.53497215275385	7.53907693676193	7.76573732369259	8.03614715948102	7.90024600130177	7.70011442398346	7.82864889563309	7.71759738830198
ZNF213-AS1	7.36083617824815	7.17850639643934	7.37989770491914	7.51892720299803	7.4205364548414	7.13054638554872	7.71505021618537	7.37503840491248	7.20429597943017	7.07388771013812	7.36002407599633	7.30177306193607
ZNF219	8.01706944606998	8.35993272326079	8.80434822046792	7.13054638554872	7.3210747654839	8.36487065833956	8.41292835031542	8.27714063838237	8.39077996208784	8.06463048439502	8.75415972800147	8.63847237535535
ZNF22-AS1	6.51448445060631	6.29667006244676	5.89262431383387	6.30429090586903	6.40125538876226	6.20640595715141	5.93911154955813	6.24746803177788	5.83199578424622	5.9771371243834	6.43926605165568	6.06014120437695
ZNF23	5.94303347638514	6.27874265968338	6.08991288140901	6.40125538876226	6.17430214227095	6.04980165139207	6.5185099707613	6.47854463553349	6.45552980704749	6.27874265968338	6.13077038976781	6.24240494390448
ZNF232-AS1	7.29622343084275	7.01798870691962	7.20983624862311	7.25636018303725	7.12718949535201	6.59046721381051	5.75642461895367	7.019010256778	7.23695996852577	6.90250985167448	6.90942717114972	6.71686706596017
ZNF292	10.3085183549081	11.1662922568226	11.0795082497017	10.4486177231002	10.551279353412	11.1606230199646	10.940594396679	9.58348895331576	10.4737415961323	10.5180153105161	10.9832669093199	11.1727115872882
ZNF296	6.59046721381051	6.29667006244676	6.65434404749885	5.57136393495432	5.77375684555455	6.23873336509395	6.68533863665778	6.74070905933012	6.6718401981191	5.95066291594877	6.52737706286604	6.40241093892131
ZNF32-AS2	5.41101300753836	4.96072511583842	5.0319998194782	5.54076992355199	5.60367069578052	5.30677683878635	5.08847545208011	5.5989388517404	5.15040277584795	5.01616804770418	5.12071788649258	4.89918041271226
ZNF321P	5.53492955376722	5.15040277584795	5.0319998194782	5.68785199666776	5.50799335928382	5.18392840224318	4.77882287922084	5.36342604671303	4.94884338941417	5.50799335928382	4.65901090309407	4.65901090309407
ZNF337	6.00359327880004	6.37652375175905	6.18503055122613	6.760852442863	6.48576249584769	6.21800267968293	6.45972071585432	6.30067280451672	6.41091350150187	6.77961352993901	6.35317992422285	6.67969892928594
ZNF34	6.57552361833701	6.80856497646779	6.35317992422285	7.0257002175709	6.70465197174251	6.57791957079092	7.19142287203684	7.03678981628192	6.89262151338657	6.95035149521155	6.32149121561206	6.62428898653086
ZNF345	6.90672572190965	7.51968751871936	7.48266212116943	7.48004782067091	7.35972395168614	7.43963642932943	7.20160072202007	7.27680564023329	7.09874941163301	7.58950645522414	7.73761491537492	7.53145353891962
ZNF358	8.35547899540352	8.76883265085817	8.98686228691743	7.770234673564	7.89015717728708	8.78639229259505	8.7310537707491	8.88723449588336	8.88680146522992	8.45741446195733	8.9828515004399	8.9083208572521
ZNF385B	5.41101300753836	5.77375684555455	5.76600407864929	5.36342604671303	5.47887940612322	5.802992362422	5.05514828433741	5.45322054481811	4.39491524334219	5.21120743515292	5.71466075734984	5.50799335928382
ZNF395	11.3459395068181	11.5027336019592	11.6896359028501	11.2009802920517	11.2592081357196	11.5916611563311	11.1504325032718	11.123374506846	11.2592081357196	11.0627717075103	11.6210998514553	11.6412799917309
ZNF414	7.42979388965032	7.49017525844152	7.72870263696977	6.57672159456396	6.49739707308703	7.43213300890974	7.72391863958661	7.36002407599633	7.72553475959364	7.11333059013986	7.51685358990845	7.36002407599633
ZNF428	9.050612074427	9.18527572084683	9.17773916495843	8.82832796429708	9.07307000109119	9.22915318958785	9.50231604140233	9.02424093145342	9.20506874827073	9.31949707538787	9.46334043650214	9.2702389526127
ZNF443	7.19273564309144	7.53907693676193	7.26220016246713	7.5078998696653	7.73459269904741	7.2779529010948	7.07956390717144	7.8521224744883	7.37989770491914	7.7863174946461	7.36002407599633	7.33971207638626
ZNF451-AS1	5.79705859221249	5.80553912389196	5.9179204213734	6.30429090586903	6.05364058188201	6.02209304013661	5.57887711739438	5.45322054481811	5.95206564690965	5.57136393495432	5.71466075734984	5.91497315529862
ZNF460	6.9499552580706	6.20640595715141	6.08991288140901	6.54039432305147	6.32149121561206	6.48576249584769	6.60036292539897	6.69317706732129	6.22996189877505	6.27874265968338	6.66532030624954	6.14896435648323
ZNF467	4.63528981144027	5.71201108956261	6.10841967827713	4.13421089256337	4.38330518780929	5.802992362422	6.08864568223102	5.21120743515292	4.75184020170002	4.30841668893019	5.71466075734984	5.57136393495432
ZNF48	8.38143274098877	8.41080814702331	8.46795148700288	8.42745990113175	8.34155040588818	8.16336008525644	8.47699652228811	8.69019372336616	8.4331623632275	8.54264007126812	8.39844294218864	8.18203736577071
ZNF488	8.77720353485661	8.78213762897312	8.87971862463693	8.36787299072067	8.59534000723025	9.19570337793909	8.66263431080572	8.46506326787912	8.70597073332523	8.26779569606988	8.74323156043561	9.00393577895683
ZNF490	5.48268124027727	5.71201108956261	4.97532016095754	5.33789782909254	5.25188182655534	5.73521914369431	5.62283227545864	5.72712520199147	5.60367069578052	5.53677691669892	5.62659514110963	5.57136393495432
ZNF503	6.99023471681109	7.09499122445915	7.22146073496317	6.51042588844141	6.84782666821611	6.97724990155309	7.56377648763609	7.24744738834133	7.01186671994378	7.34576874440411	6.77921244583051	7.22178944265549
ZNF513	7.51264520900107	7.36002407599633	7.71759738830198	7.44094596411583	7.39112000715507	7.61740791933599	8.16940797971985	7.81727108288207	7.99633947662273	7.53012167039397	7.65094260689177	7.75519467582413
ZNF516	8.52651716744091	8.41749515123221	8.57089607231733	8.56110845316895	8.20148236839907	8.52968235434844	8.62688121348663	8.16940797971985	8.33513692330802	8.27921211187704	8.56500323857033	8.58214775846231
ZNF521	5.8307700093553	7.09499122445915	6.50853874660807	6.99023471681109	6.48576249584769	6.11358868881867	6.74837765958385	5.97917056193144	5.9771371243834	7.06328134309016	6.13077038976781	5.88815561638159
ZNF524	7.94266615682264	8.19116778477536	8.46506326787912	7.21351227982129	7.13498208816156	8.11646094794851	8.08142757161594	8.37649592469961	8.0954864370885	7.96269573686477	8.25311266040805	7.85885229941434
ZNF563	7.37433771729287	7.39141473595372	7.3235692933026	7.5442734077145	7.7076182513856	7.26049101813018	7.17850639643934	7.40199175626917	7.06661564269926	7.36624631089169	7.11046398931311	7.20578059384548
ZNF565	7.13413741961916	7.1943142647416	6.97438620617117	7.29150626125021	7.23026982490608	7.15604518770377	7.25636018303725	6.65758761306987	6.89262151338657	7.23886564231001	6.96255505715755	7.0542539812887
ZNF57	7.76914577477709	7.56089314060414	7.25603793645605	7.87491108873677	8.10792684961165	7.6670985670379	7.68554027653436	7.50864555287301	7.47590141378817	7.93511782759553	7.7933741228341	7.45245551835886
ZNF573	6.66897158594866	7.02645615104472	6.60472617002418	7.46524800191695	7.24744738834133	6.89417145057839	6.89491453525527	7.49982650523009	6.80565679755343	7.4819723811893	6.88677098223793	7.12775726554215
ZNF579	7.14843635136827	7.639721388554	7.70628581546871	7.3388897909678	7.14609204722881	7.5485172729187	7.98865331600751	7.50864555287301	7.42583318431398	7.58950645522414	7.76066180678067	7.85674480359621
ZNF581	8.35547899540352	8.51383468426614	8.71350831796899	8.62225733305656	8.6755544078926	8.53488866713655	8.88873746458225	8.76374796693528	8.71925426500702	8.66146169645919	8.70415208621445	8.49605573362021
ZNF598	10.2244894809557	10.2940507126068	10.6100965047571	9.56819553468139	9.45676418707538	10.2295629662316	10.8712452645836	10.5158554154841	10.6644688001059	10.1192220490897	10.4471521302954	10.389774760469
ZNF628	7.22067711161991	7.31147541517293	7.72870263696977	6.44678258761378	6.34003518023651	7.32851722891091	7.89986857918627	7.85854224187543	7.60955550648871	7.22146073496317	7.5530635197803	7.30991378201915
ZNF658	5.48268124027727	5.83199578424622	5.21928674528974	5.36342604671303	5.74688306004357	5.54694216571987	5.47887940612322	5.62747538314903	5.30078094021938	6.23967693601063	5.71466075734984	5.45598178564024
ZNF668	7.31076357138935	7.14796960884764	7.47664245256558	6.54039432305147	6.62428898653086	7.28374127387045	7.45963015232393	7.23695996852577	7.33814247216735	7.03152690886486	7.27680564023329	7.12775726554215
ZNF669	8.31064232979431	8.48228693489298	7.9550304077515	8.75352224984645	8.7436652365501	8.42191678317874	8.26650537826494	8.81756322303101	8.27551945432741	8.87971862463693	8.25311266040805	8.41616409025348
ZNF674-AS1	9.05290028620889	8.82969943951137	8.910401131759	9.051354433393	9.03889789837786	8.78115371665462	9.14023730746463	8.80707781149696	8.78213762897312	8.90534555973644	8.81492557291207	8.78068786095545
ZNF696	8.1061930652061	8.15140931530545	8.05707774520843	8.08307111125379	8.00326283614495	7.68330457955441	8.53385920940272	8.39450472186663	8.32465584275562	8.28522073699876	8.16467443041111	7.85885229941434
ZNF708	8.30106808507199	8.61066632007496	8.17512140648502	8.79336160603805	8.45439627551924	8.61564874528238	8.38379398044776	8.44250327969679	8.44627689985587	8.89806346190309	8.54781234887647	8.5632796268209
ZNF713	6.18503055122613	6.80856497646779	6.25997482714341	6.55689280825283	6.89224785398635	6.41966325707981	5.91497315529862	6.49739707308703	6.45552980704749	6.9369995526908	6.68533863665778	6.56979445096208
ZNF727	4.70417025365143	5.15040277584795	4.52925044873974	5.63049694123485	5.17932603196409	5.110175592383	4.69346231018714	5.21120743515292	4.94884338941417	5.10601162059998	4.76107702377624	5.25030158027531
ZNF747	6.69275534852183	6.20640595715141	6.24240494390448	6.12740943469112	6.65434404749885	6.33775572656471	5.72793983417316	6.27874265968338	6.43324179360049	6.15582770029993	5.9771371243834	5.99758209757681
ZNF768	9.44322920504857	9.63009300606302	9.70901854504524	9.25093851674225	9.22127655715566	9.60931069425019	9.61474151295575	9.54482101641751	9.75845811475767	9.49158882225502	9.77009724507505	9.49360858822221
ZNF771	6.92224776704821	6.93917827749523	7.3235692933026	7.0542539812887	6.98560173273317	7.17298659260126	7.63405616529939	7.456049893918	7.16676224278591	7.05041894976436	7.15604518770377	7.47516037501077
ZNF774	6.55236494488851	6.40125538876226	6.40183316384179	6.87493038797341	6.99522902013743	6.15461889824416	6.21125200388758	6.92282049599274	6.96147559349498	7.15604518770377	6.55236494488851	6.29752729095819
ZNF775	7.25810174985041	7.29622343084275	7.51968751871936	6.40125538876226	6.38669993527351	7.03004118818225	7.45200169615102	7.11202294638108	7.12196393510462	7.17850639643934	7.35131114852762	7.30177306193607
ZNF785	7.09232263896983	7.1283250357323	6.76208394575736	7.16489481460215	7.15492897590573	7.00883102143928	7.17850639643934	6.83959820140016	6.73672644827501	6.89224785398635	7.08969544382645	7.16676224278591
ZNF787	9.51041359018571	9.30952624092008	9.87537226431138	8.69639795867651	8.78500823485674	9.49158882225502	9.68534661334381	9.53894588892369	9.79508670725756	9.42425715100528	9.74370390411438	9.52726673838723
ZNF79	8.39000575340321	8.03048290301465	7.89261820684135	8.40514337467895	8.35234121850482	8.07978813910349	8.15310656138323	8.18911498943928	8.13421007307681	8.0544899319487	8.11298591800989	8.06953534476981
ZNF818P	5.48268124027727	5.91497315529862	5.21928674528974	5.90523388518422	6.07482416612494	6.00023176536404	5.39863951547698	5.8918916017719	5.63792745547441	6.31686600285566	6.02943551970461	5.48268124027727
ZNF821	5.53492955376722	5.62747538314903	5.73816655075726	5.73816655075726	5.95461240837961	5.54694216571987	5.75642461895367	5.30677683878635	5.2553629899124	5.53677691669892	5.93549945487584	5.43465031151298
ZNF837	4.63528981144027	5.47887940612322	5.42216068422969	3.84595142625779	4.38330518780929	5.62571489907022	5.39863951547698	5.21120743515292	5.48268124027727	5.17932603196409	5.53677691669892	5.75642461895367
ZNF85	5.37024423069847	5.2769325210481	4.82737877941442	5.60367069578052	5.38546873163126	5.14463278367053	5.08847545208011	5.26743998514531	4.80655919892176	5.14634724069338	5.4002587841011	5.110175592383
ZNHIT2	7.27966685055635	7.28460263719152	7.76937151354497	6.30429090586903	6.58613858329692	7.26653516557278	7.79874155611096	7.72363414001971	7.89189955246996	7.3210747654839	7.51685358990845	7.13625677166982
ZNNT1	5.79705859221249	6.15582770029993	6.16150929377096	6.44678258761378	6.26478553778762	5.65401677663151	6.70632328575501	6.4618468295587	6.00359327880004	6.47854463553349	5.77087422194298	6.06014120437695
ZNRD2	9.70291406893275	9.50932894979305	9.77347290907756	8.97773207868299	8.98962245832069	9.42167694581163	10.3122092526434	9.83409543537288	9.8667115604615	9.45066584129168	9.63208482770315	9.41853007209745
ZNRD2-DT	5.25030158027531	5.35250896367955	5.14018645635408	5.33789782909254	4.98465313053608	5.45006005225805	5.39863951547698	5.30677683878635	5.37515354815919	5.53677691669892	5.01322064064124	5.63351849932067
ZSCAN2	6.27874265968338	6.55625920866384	6.66897158594866	6.46261382131163	6.48576249584769	6.51168817777094	6.49739707308703	6.27874265968338	6.45552980704749	6.77961352993901	6.54114378317822	6.40241093892131
ZSCAN23	5.06089011566851	5.73816655075726	5.50799335928382	5.82990142649404	5.63049694123485	5.2769325210481	5.01469434417271	5.36342604671303	5.83199578424622	6.07842222414196	5.88899100407772	5.61214919019283
ZSWIM5	5.75642461895367	6.10698628592638	6.30067280451672	6.54039432305147	6.1917317093321	6.31227626914797	6.86011663873803	6.13630895561153	6.00359327880004	6.52053559088236	6.37162789279473	6.13463818021928
ZSWIM7	9.57276453859235	9.39089318917592	9.45676418707538	9.62083024051834	9.52565758842202	9.4741466861316	9.77595237364707	9.41563854445477	9.35531675694	9.37927091811165	9.46212333023154	9.51887822325072
ABCA5	9.16496688433416	9.31469253720188	8.92681570195332	9.4191837275402	9.13129797494599	9.18344616324891	8.76883265085817	9.18630760144407	8.99877332725429	9.44333063901669	9.23020301192294	9.33127094329515
ABCB6	6.93881895030954	6.62428898653086	6.80856497646779	7.10224562179429	6.64367943781606	7.019010256778	7.35295921499765	6.9499552580706	6.9369995526908	6.65434404749885	7.02645615104472	7.01186671994378
ABCC10	10.3784432528139	10.306695640504	10.3124157199642	10.244482514211	9.98409556017459	10.2611800052179	10.8015578957708	10.4882596070114	10.6189829472479	9.98929837842079	10.4945082107182	10.4360103996846
ABCC3	11.3327816415446	11.3558972136305	11.2205077963307	10.9446706621943	10.6641566420985	11.5502628206514	11.6753823187302	10.9810960459295	11.4127164438683	10.6438942212555	11.3645712101812	11.6574431187313
ABHD13	9.84382433890656	9.99411619540108	9.76639278009549	10.0017530249211	10.1256522853446	9.85367927913661	9.40208855240465	9.8757204314957	9.7337127451057	10.0631259041823	9.7021147139731	9.69519428617773
ABHD17A.1	8.79895840267666	8.58937813221489	8.56110845316895	8.68706316514588	8.14488782240102	8.55552395342742	9.57597062421488	8.87445799918998	9.14154867567683	8.59534000723025	8.83071194311424	8.93092796481674
ABRACL	10.0042133194883	9.95667713948665	9.8480122980719	10.3625322348177	10.3712612195112	9.94513776061119	9.95253884070232	10.1731053983301	9.84630469865423	10.4720789689658	9.78984561225374	9.74771116738235
ABRAXAS1	9.60574975249276	9.77595237364707	9.61564209292022	9.7285291818401	9.97506745844423	9.69162434979872	9.42693687053331	9.6805856007151	9.50231604140233	9.79434604357819	9.45091803845201	9.62615694055009
ACADL.1	5.94303347638514	5.35250896367955	5.70877255231437	5.95066291594877	6.02943551970461	5.82690020973969	5.2732377951847	6.41966325707981	6.00359327880004	6.15582770029993	5.91497315529862	5.75642461895367
ACAP1.1	6.35422917936435	5.80553912389196	6.58613858329692	5.82990142649404	5.65855186052896	6.76146819431018	6.9275863974811	5.79705859221249	6.18080697749043	5.65683740350611	6.29400378325919	6.598754010735
ACCS	8.15106096425172	8.29231963225476	8.01604964446219	8.22017565458845	7.80279730814019	8.37825560414028	8.28426682284736	8.15140931530545	8.20460747717149	7.98053191437927	8.30414703061941	8.50675217370076
ACER2	5.71631051614169	5.56441590231924	5.38546873163126	5.78071354302773	5.53677691669892	5.0319998194782	5.54694216571987	5.41101300753836	5.63792745547441	5.63049694123485	5.08847545208011	5.15040277584795
ACKR3.1	6.62879993710506	5.80553912389196	6.44459460157843	5.21928674528974	5.41583602589751	7.13668678663569	6.7253032399929	5.7612405821605	6.48996461083758	5.43947107116509	6.40183316384179	7.00154363422864
ACOT4.1	7.24744738834133	6.44082167530687	7.09365693171449	6.760852442863	7.32764262209083	6.88404111008593	6.35317992422285	6.8227669498617	7.02645615104472	6.87687324443136	6.84856765968561	7.17598203906142
ACOXL	6.13280382731585	4.52463203770163	4.93236105215029	5.19116427478109	5.35250896367955	5.47887940612322	5.1316148567551	5.55885397140062	6.07842222414196	5.50799335928382	4.65901090309407	5.61214919019283
ACP7.1	5.75642461895367	6.62428898653086	6.33882637818074	6.10487398473086	5.88899100407772	6.15461889824416	6.47854463553349	6.21542222481838	6.22996189877505	6.15582770029993	6.30429090586903	6.14896435648323
ACRV1.1	4.43322813551662	5.01099747698301	4.97532016095754	5.82990142649404	5.25188182655534	4.96340210170449	4.77882287922084	5.30677683878635	4.32823436205678	5.69090339247109	4.76107702377624	4.73707203071092
ACSS1	9.06186414805713	9.24488855524083	9.38940345246207	8.49349629818431	8.40555133510227	10.0113621808831	9.99462751040292	8.47661177970742	9.01899414064896	8.51225796777519	9.59424560081285	10.0704524677166
ACTBL2	5.291438304792	4.76107702377624	4.82737877941442	4.68526645225473	5.10006242101681	5.5989388517404	5.62283227545864	4.69346231018714	5.2553629899124	4.93474593487275	4.14971499947129	4.78139485778295
ACTBP2.1	5.06089011566851	5.39153799821188	4.62835654832863	4.86305110708219	5.60367069578052	5.00432798600834	5.30677683878635	5.79705859221249	5.45006005225805	4.17629847334537	4.80655919892176	4.82737877941442
ACTL6A	12.4339418452969	12.4573798998022	12.4034680537756	12.5372399887143	12.5922387660387	12.4332734850049	12.2529779973186	12.5262925023102	12.3451726690061	12.5346475987751	12.2865797234118	12.3004120931652
ACTR3C	6.10698628592638	5.52121286636539	5.82690020973969	5.802992362422	5.83322155913714	6.19485104628665	5.45006005225805	5.45322054481811	6.20640595715141	5.82690020973969	6.07482416612494	5.91497315529862
ACTRT3	6.70700284673074	5.95461240837961	6.65434404749885	6.25025859121784	6.90457354392365	6.32149121561206	5.75642461895367	6.4618468295587	6.62558115555083	6.69233362972238	6.20008234660603	6.06014120437695
ACY1	5.85876422632431	5.52121286636539	5.34546859227725	6.19746669644634	5.53677691669892	4.49540930030501	6.38669993527351	5.30677683878635	5.802992362422	6.13077038976781	5.57136393495432	5.70877255231437
ADA.1	5.88899100407772	5.42216068422969	5.57978164273246	5.05873985590586	5.74688306004357	5.18392840224318	5.39863951547698	5.10601162059998	5.75377495116645	5.14634724069338	5.0565895961432	5.40528484412692
ADAL	9.02560115185234	8.99378730240319	8.91221304004838	9.19293017274085	9.27033991806346	8.91899039777615	8.57866280129953	8.97329280001338	8.79751364349673	9.084457676323	8.64920511805504	8.76769227925828
ADAM11.1	4.63528981144027	5.2769325210481	5.65141958097726	5.57136393495432	5.0213120048284	4.73707203071092	5.96054863421522	5.50799335928382	5.15040277584795	5.63049694123485	5.12071788649258	4.82737877941442
ADAMTS14	7.97409750754267	7.95083601789051	7.84629541556691	7.25636018303725	7.00944677288646	8.34885460294637	8.80281638636091	7.6494627845975	8.22370559936786	7.25307990925818	8.32391454236508	8.63330434569125
ADAMTS3	7.01752526296026	7.38416628002957	7.14609204722881	7.13054638554872	7.46215796833275	7.03818552471085	6.81830895815188	7.15408041351396	7.01186671994378	7.22146073496317	6.88677098223793	6.88811616423139
ADAMTS7	5.88899100407772	5.45006005225805	5.97574923741491	5.19116427478109	5.47887940612322	5.45006005225805	6.44082167530687	5.97917056193144	6.45552980704749	5.2769325210481	6.15962215193761	5.79705859221249
ADAMTS9.1	9.71672118192106	9.5200443214192	9.56851504088634	9.21009615577496	9.31496985607089	9.74237056680711	9.72898606500689	9.10896640898263	9.63309147478294	9.07099356334179	9.33818118295402	9.53756445728546
ADAMTSL4	7.52484126685292	6.97146425246919	7.15492897590573	6.91573186364569	6.63553388029792	7.45245551835886	8.11790902944828	6.93881895030954	7.73459269904741	7.02163767326166	7.40864976613649	7.47174988031482
ADAP2.1	5.37024423069847	5.30677683878635	4.93236105215029	5.15040277584795	5.77375684555455	4.96340210170449	5.93911154955813	5.10601162059998	4.94884338941417	5.40528484412692	5.4002587841011	5.40528484412692
ADAT3	4.30841668893019	5.24015989110716	6.00023176536404	4.47581784250944	3.6275913943355	5.30677683878635	6.03226991159932	5.05514828433741	5.57136393495432	5.06089011566851	6.04545202755991	5.89703326998761
ADCK1.1	6.13280382731585	6.35910037581992	6.00023176536404	6.10487398473086	6.34003518023651	6.00023176536404	6.4061367108482	5.45322054481811	6.20640595715141	5.63049694123485	6.08991288140901	5.85336526947953
ADCY10P1	8.36487065833956	8.40457683870668	8.07451833122052	9.11836975044112	8.34547895947439	8.12685533672049	9.35326672074541	8.52722213885323	8.44627689985587	8.79984066873833	8.41777598783737	8.54353011158511
ADCY3	10.234154740697	10.1341926621945	10.1145881480376	10.1067787187839	10.0560511942646	9.97330689210262	10.3756997213011	10.279962734349	10.2128097027499	9.97177481553069	9.93797379883384	9.90907492310655
ADGRF4.1	5.79705859221249	4.90119832722855	4.82737877941442	5.60367069578052	5.97917056193144	5.47887940612322	5.47887940612322	5.79705859221249	5.15040277584795	5.40528484412692	5.24649974612125	5.43465031151298
ADM2	6.18503055122613	6.35910037581992	6.46683479082865	6.01396723692237	6.1917317093321	6.00023176536404	6.47854463553349	6.49739707308703	5.89007494689382	5.72916560906408	6.07482416612494	6.13463818021928
ADM5	4.94884338941417	5.42216068422969	5.26160741228606	5.05873985590586	4.51195466695402	4.82737877941442	5.42216068422969	4.92483221230361	5.41101300753836	4.62997581695275	5.0565895961432	4.65901090309407
ADPRM	8.62620762696462	8.49684429015582	8.56110845316895	8.7256865003118	8.9807793394142	8.50268085960689	8.30949902671514	8.62214075160841	8.64302038139449	8.7894353170715	8.4260472120346	8.29929296488091
ADSS1	4.94884338941417	4.43322813551662	4.88862661602474	4.94884338941417	4.84991297273896	4.65901090309407	6.27573829478287	4.92483221230361	5.34206180087555	4.50624871776839	4.40618383865149	4.56951306015589
AFDN	12.7074376772117	12.6314844717394	12.5630164255082	12.6928780051355	12.4525713124856	12.7131253734654	12.7227693104994	12.5490177567217	12.6668858348838	12.6268909639449	12.7035862691324	12.870913106461
AFG3L1P	10.0631705599875	10.0505941404359	9.74068101285646	10.3931314645094	10.0828168963879	10.0324399374836	10.68319256848	10.2441426564837	10.2719618171468	10.2312954273907	10.148426522597	10.2900058934769
AGAP2-AS1	7.49017525844152	7.33382842987084	7.66573767797975	6.93444195204862	7.28947524599981	7.20382589105646	7.26607172161342	7.38837513548896	7.57938454277675	7.40251324441	7.36708603909263	6.97724990155309
AGAP9	8.0940267497147	7.6206774053546	7.64155523286748	8.45876239987381	7.78333474232701	7.88103406914382	8.36306609662356	8.18911498943928	8.15123513977859	8.03760570594244	7.91788811169411	7.91193467473011
AGMAT.1	7.82317848489652	7.09499122445915	7.24653341882643	7.58005799088137	8.1278412885219	7.45245551835886	6.93881895030954	7.61062567648895	7.60198570014308	7.62668061290489	6.98771992252625	6.96746232072156
AGO3	10.5965671836008	10.5084771793131	10.3210028409624	10.7371379078407	10.4320775370622	10.473957956527	10.7924580056148	10.6497339267318	10.5618823245674	10.6288443795746	10.4936822275879	10.7007550839562
AGO4	9.79113858596669	9.93151793028954	9.92296697414435	10.0017530249211	9.81566868837519	9.91590716249042	9.86974240952435	9.82318743982235	9.68614847080558	9.78740469513662	10.0060280757475	10.1455962034858
AGR2.1	7.71573580202418	9.37467757903417	9.06022879739768	10.1905199250452	9.98854926655009	8.41292835031542	9.83081646241808	9.49497997231719	7.8060890853155	9.62855409805202	8.16467443041111	7.76914577477709
AGRN.1	13.1003194553473	13.3492792222097	13.6116363417855	12.3458689694459	11.8649505572771	13.4092325060127	13.9281561686993	13.1912119521089	13.7230860141101	12.7674424449878	13.658177533816	13.6266996273173
AHCTF1	11.4931968232792	11.6760921290239	11.4637671485546	11.695840043115	11.7779402658011	11.4890253000273	11.4224000466175	11.6419477961982	11.5452524810586	11.9090458275219	11.6263758083119	11.7394417109475
AHNAK2	12.6229905019986	12.5388881794105	12.733279603914	12.3885865358678	12.0331206356005	12.6988243991478	13.0824253356377	12.2677848322391	12.6197131588981	12.2117593725246	12.850058972961	12.8328038086329
AHRR	7.12544119647769	7.08134745125802	6.90942717114972	7.27966685055635	6.96519055876446	6.52377952418354	8.08142757161594	6.83959820140016	7.11092743327247	6.96632643974301	6.69679644236016	6.53666164815804
AIF1L.1	7.25810174985041	7.13668678663569	6.55625920866384	7.15492897590573	7.03493391615873	7.03004118818225	6.91573186364569	6.79248624079148	7.08291064759989	7.03152690886486	6.57672159456396	6.85750010880283
AJM1.1	7.31076357138935	7.54958210231699	8.01604964446219	6.65203919616362	6.28667659773757	7.66158813165943	7.55279856165293	7.55659013981511	7.50746122557286	7.02163767326166	7.88328492169109	7.94246469108104
AK5	6.13280382731585	6.9499552580706	6.20969756338075	7.49017525844152	6.93114032937657	5.95066291594877	7.0542539812887	6.49739707308703	6.07842222414196	7.33971207638626	6.20008234660603	5.63351849932067
AKAP6	6.57552361833701	7.01798870691962	6.8388289669685	6.80565679755343	6.89224785398635	7.29346382667471	6.47854463553349	6.17430214227095	6.43324179360049	6.95035149521155	6.45552980704749	7.03300031666467
AKAP7	7.47664245256558	7.77972676866764	7.6149371370684	7.80850756071098	8.0482907867907	7.67584885947279	6.79042174982915	7.6674208136191	7.65020269574463	7.92865623186971	7.42912186471944	7.48534185949729
AKAP9.1	11.1438117296831	12.2360368131084	11.4494660637432	11.9049229875	10.9945191631866	11.8576099303494	11.8836304375266	9.48917374991434	11.5550104562637	11.2944024802778	11.5148783731182	11.5696136303703
AKR1B10	4.63528981144027	5.62747538314903	5.73816655075726	5.65683740350611	5.57136393495432	5.14463278367053	6.32540828648233	5.26743998514531	4.59879347207077	5.50799335928382	4.9677026212298	4.50250043775967
AKR1C1	8.55044084234636	8.11453636557368	8.71350831796899	8.69232241080289	9.27033991806346	8.63526656620031	8.72721687129811	9.07546807125439	8.318637033289	8.6755544078926	8.39341202986775	8.20099207214723
ALDH1L1	6.0575929044914	5.91497315529862	5.34546859227725	5.68785199666776	5.63049694123485	6.15461889824416	5.87522468106506	5.7612405821605	5.85876422632431	5.76248970654332	5.24649974612125	5.79705859221249
ALDH3A1.1	6.48671984200804	7.50664242361975	6.84782666821611	6.77511612652133	6.38669993527351	6.67246773446114	9.14241490806977	6.77817158057602	6.31970677863488	6.95035149521155	6.62379029935718	5.82990142649404
ALDH3A2	11.9090458275219	12.2893129312072	12.2172439642768	12.2094169587471	12.0824305246291	12.1215367656237	12.2409856946238	12.0004152970948	11.856839913896	12.0969175993128	12.0701241239141	12.0414711954594
ALDH3B1	9.43137028765234	9.44666922324938	9.68211665261416	8.76979362229461	8.71520970091812	9.74833101565708	9.86326843347212	8.93852443388969	9.47329384065485	8.72721687129811	9.38416357142176	9.54732835897269
ALG12	8.75491801004973	8.58434522546228	8.78530965362528	8.37750648453132	8.52166832199225	8.66292494746397	9.26993729863739	8.40457683870668	8.6813384621775	8.47561632185404	8.56500323857033	8.4260472120346
ALKBH6	7.20578059384548	6.98560173273317	7.03152690886486	7.3388897909678	6.97438620617117	6.911105516119	6.74837765958385	7.15408041351396	7.14446924582096	7.36002407599633	7.11046398931311	7.21453243173031
