D24R1	D24R2	D24R3	D48R1	D48R2	D48R3	D72R1	D72R2	D72R3	D8R1	D8R2	D8R3	M24R1	M24R2	M24R3	M48R1	M48R2	M48R3	M72R1	M72R2	M72R3	M8R1	M8R2	M8R3
PFDN5	4.24375215180369	4.27073124271334	4.29245205790005	4.27138565701313	4.26674441478701	4.14813666710792	4.30713428204293	4.2890444686241	4.29461864566277	4.285815838235	4.2618299573471	4.28377174441384	4.29058769876896	4.29884430916451	4.2843899785047	4.28837331838424	4.31783615106988	4.27226613845984	4.26562330677909	4.2784863061316	4.14149648491722	4.31546050136373	4.30260083245185	4.28728885037534
PSMA2	4.32650285855753	4.31068146964782	4.34693925543668	4.31145474197445	4.34198783485905	4.18945573668579	4.36120443684608	4.34142318712697	4.28653532695018	4.3483018377767	4.31738978400138	4.35608474536026	4.32977833501491	4.34580537808754	4.32347462620778	4.35177932707797	4.34339153700698	4.35687052457573	4.30743771206585	4.31751243999697	4.17225107166592	4.36229033180821	4.34425412972251	4.33876883923524
NECAP2.2	3.67012938479159	4.02627337647061	3.9235247393687	3.86390514276016	3.87759765651497	3.89721984090627	4.02965818312365	4.0870842270483	3.97239581465707	3.88988632918247	3.77982212333614	3.88099187033097	3.86756951937645	3.89281090640899	3.90695210526322	4.01755031831322	4.00562200555921	3.89208828937936	3.94447738370406	3.97316363297938	3.98663458150712	3.90577181807022	3.95718127820736	3.94601878640047
BANF1	4.34444038764301	4.36687527186355	4.34126301520371	4.38529773581247	4.37058022264131	4.16601888857216	4.37974832875136	4.35608474536026	4.34306832461383	4.38038846281032	4.38832482263169	4.37624847361682	4.38423426239665	4.37275589035641	4.37185386494766	4.35912276179238	4.37742793731871	4.36635597220313	4.39895000691508	4.37816357121552	4.28180474246991	4.36593625045371	4.37547739179296	4.38852019182475
RAN.1	4.42119253477735	4.52573873047927	4.47297370436968	4.47605501192204	4.39262253975187	4.41108839311342	4.52654391360118	4.46128781761016	4.42478873724695	4.51222467573928	4.51862518424706	4.46581541884989	4.50617183398754	4.46964780108634	4.41302749565868	4.48665128534929	4.52899798983952	4.46165746620917	4.48111902739253	4.47903143500412	4.41780335385922	4.51698018532445	4.50934716433432	4.49770565084877
RPL22.2	4.25012945811105	4.23419286872171	4.33316431782728	4.27902879917597	4.26492526553119	4.25614594448767	4.30384862340956	4.29276736684543	4.33063264467639	4.18908159594546	4.19628340229614	4.29442276370119	4.3023785513	4.34650384406606	4.30152335208275	4.28044907395851	4.41640763057475	4.3116134502999	4.26320682184694	4.28020005320684	4.2919041944573	4.38223432324121	4.34444038764301	4.30313580142184
VANGL1.1	3.92696907378574	3.91915845098872	3.68727263103595	3.95019442281834	3.75157396443304	3.71709452138264	4.12889100732518	3.98792245145867	4.07011728086367	3.92448029322423	3.9426438236879	3.85495581556339	3.89208828937936	3.88675860890721	3.98419682436836	3.76165787776028	4.10541868253514	3.71617340883834	3.95675138459622	4.08889100875785	4.01705674255408	3.95205274402309	3.96114359445905	3.89669763435734
TUBG1;TUBG2	4.25707533704528	4.23964901747954	4.20429686198205	4.19642619152116	4.19696530627911	3.99548762951688	4.19642619152116	4.19017783088159	4.15672934430463	4.22479285210243	4.20834656769701	4.23477588591467	4.26732974122771	4.20237137668924	4.16685779834624	4.21389463810825	4.16158093264197	4.22013501075121	4.21619582228552	4.20626530353134	4.01081400940316	4.19293855143984	4.19309840345351	4.23750484491332
RHOA	4.4912389247437	4.44124132530879	4.44672133429748	4.44028375086678	4.43747496233418	4.28564397591874	4.42767532690379	4.47866984204681	4.42842706681546	4.46964780108634	4.46433532284367	4.45863568637793	4.4493485150577	4.45272906686065	4.43747496233418	4.47297370436968	4.44124132530879	4.45657149421893	4.48204773964827	4.46901411182446	4.34160740823717	4.45610755354639	4.45610755354639	4.46686910640824
MANF	4.27187159559768	4.3058411567708	4.34280562843363	4.30922842963474	4.3023785513	4.1818400129997	4.3116134502999	4.27534363572174	4.32190578183524	4.29394765059837	4.31126160888577	4.33156401820239	4.34811645371239	4.35754463360157	4.29700643818439	4.29884430916451	4.35077771388841	4.31722502100593	4.30852241872234	4.32340478785698	4.25271164727183	4.32836217243017	4.35985373041773	4.34979146997999
DDAH2.1	4.28166097480454	4.22769361898341	4.24316379793525	4.30888727338959	4.22620678866354	4.14110913811961	4.32496799624653	4.2483935685997	4.2919041944573	4.23716637819007	4.24144392513419	4.23591890346825	4.26791189951859	4.2890444686241	4.26961407381133	4.30504300772936	4.28020005320684	4.25717372575385	4.33083206507696	4.29524450441011	4.21329631479343	4.27390066298082	4.25240887614992	4.23737427485139
NAA50	4.23350117384514	4.24144392513419	4.22220165719404	4.22501450131234	4.20036439856434	4.1071459327721	4.20056255712622	4.19810500876786	4.16465325067739	4.25666672530373	4.22338745235028	4.22785551186275	4.2321648649296	4.24925448626608	4.20489872140888	4.23072778894607	4.24181867044401	4.23389249081901	4.18564575518527	4.20489872140888	4.17390169666511	4.22026761031899	4.24970198163382	4.19685449073069
SON	4.12630612505953	4.14229814291495	4.0915379130441	4.07001096155924	3.97540966188112	4.09697068032991	4.13428534748637	4.01560262108149	4.12494597829009	4.11150150590191	4.11233711296887	4.10519952746669	4.11676643113229	4.10694115543783	4.1043221965056	4.10557899208175	4.08385995166863	4.15659485071641	4.10329703484281	4.08509073019031	4.08420102105216	4.11617845337925	4.11559503970585	4.18393143144822
PPP2R4	4.20626530353134	4.243486621705	4.16380369498951	4.22738264570529	4.22769361898341	4.13291711517088	4.25157511095881	4.24710174328798	4.20696322803029	4.20198945032404	4.25826575578855	4.20788462623119	4.28468384048657	4.22882237221601	4.21680675231605	4.23602270501049	4.30466613427566	4.22882237221601	4.24710174328798	4.26135619549452	4.22703238881283	4.27293289650223	4.27278217028421	4.25693980038498
SRI	4.20926308651234	4.25597587103307	4.26196480201678	4.26476582185332	4.22908322553363	4.14442063800624	4.23404065310889	4.20851163945347	4.18038646910591	4.26876065577374	4.25446435033867	4.27658187972079	4.26980395693894	4.28032183831375	4.25417544306475	4.2890444686241	4.26526380958276	4.26222728361526	4.26002671536296	4.25906665638862	4.15082117133057	4.27569052347283	4.22327907226976	4.26627425958803
ARF6	4.32614508984432	4.32817985526653	4.33702042759225	4.33367855568114	4.31996048057457	4.20788462623119	4.34017845291067	4.33275679039797	4.30696550290807	4.32746619530998	4.31439494992673	4.31936906975474	4.34182549051748	4.34360464894527	4.33897065651892	4.33386764629171	4.36377276275455	4.33656759731062	4.35608474536026	4.36002142607937	4.26674441478701	4.33115467132312	4.32879687336981	4.34248118528665
G3BP2	4.24215125521744	4.30667320992009	4.31208040511809	4.28564397591874	4.277384163484	4.15426802576915	4.29818451602858	4.29972898697505	4.20133749649631	4.25795866796974	4.29809025477739	4.28597350687733	4.29795430181043	4.30504300772936	4.25464531655656	4.28020005320684	4.30667320992009	4.30049856358375	4.27377233124893	4.28823332369237	4.26436988211087	4.30180783990974	4.29442276370119	4.28514725707537
RPL21	4.3992398007589	4.42094245017916	4.39181384751114	4.40122576201721	4.38724362158569	4.24041246506486	4.387784233674	4.37624847361682	4.36252358840546	4.41403080891779	4.43236715580381	4.39039627857093	4.37185386494766	4.38658076552256	4.36452300907363	4.39815828606019	4.40873972744169	4.39620865091161	4.3499602562406	4.34963584747674	4.30789692958367	4.43236715580381	4.34462597965974	4.37263294933881
SNRPB;SNRPN.1	4.32573557293551	4.37922793317361	4.34085395093195	4.35015041548438	4.3119279811694	4.21158009131369	4.3346026707309	4.3592169558164	4.25544821958241	4.38443189333625	4.38443189333625	4.34670501230027	4.3132342297345	4.30152335208275	4.2808613952407	4.35754463360157	4.349096566413	4.33712094444322	4.29923211428688	4.30152335208275	4.34462597965974	4.35827489323999	4.35731310148368	4.32996309727621
ANXA4	4.18290281425003	4.19984793828234	4.22853712911786	4.2513778537462	4.14110913811961	4.04140255813259	4.11810868148216	4.17163987674405	4.20170747306795	4.24925448626608	4.21897020295667	4.17043879078058	4.2255701857106	4.17324326247039	4.20326710573509	4.26381172123055	4.15125206735666	4.20356719171064	4.17785040910517	4.1807876969838	4.14020999163544	4.21728317423683	4.24656890837019	4.23579815529817
ACAT2	4.28952773449902	4.32573557293551	4.3285585974757	4.30594132003531	4.31175315256119	4.11933234935808	4.32312399545935	4.33333695126177	4.29627327406604	4.3058411567708	4.30667320992009	4.34306832461383	4.31979096253412	4.32246128062469	4.29627327406604	4.32323496976152	4.29540079873013	4.31200419314374	4.34425412972251	4.3499602562406	4.14645934112412	4.29608956548862	4.30682284874406	4.35228079023999
CCDC58.1	4.02089637126754	4.00624835432186	4.08865460200553	3.98792245145867	4.10165505944115	3.8557898562354	4.04470572280006	4.07598502703696	4.13033543016523	4.07227252488163	4.05133932060905	4.09114131348972	4.04508868772338	4.07953677607304	4.09466131532577	4.07669614342487	3.9893761953222	4.11043262610916	4.12191215757729	4.10767801659886	3.73970629031149	4.09054138597843	4.06214353919067	4.09853928879516
ZMPSTE24.1	3.97316363297938	4.27583654870971	4.19578550304682	4.14901284131168	4.14961470047781	4.15096811320223	4.22253693316916	4.16216023822813	4.13486504402232	4.27813676486169	4.26719215374489	4.14488743984681	4.27214251039296	4.10165505944115	4.04431489283973	4.22882237221601	4.27152288853091	4.17676409691848	4.17304566796197	4.21339228505978	4.13546350675948	4.25491073418901	4.26149661747938	4.24688799545011
PODXL.1	4.2149093177028	3.98972972907242	4.10825788584494	3.99143785768762	4.17954118704044	3.8604477359732	4.13563793502261	4.06031782892799	4.12777131963297	4.17061505037079	4.19253380554972	4.03438220768088	4.17729125677518	4.16158093264197	4.0847527938743	4.01778673787088	4.20594076651265	4.03097719543767	4.08927308439988	4.05644997556124	4.0322190184715	4.21070947303753	4.17606718523852	4.1485550926223
ARPC5.2	4.17528202862393	4.18681763462016	4.20657859514233	4.16867867743025	4.19610381890932	4.06553528802542	4.24423015709964	4.21986436680777	4.26818576568688	4.18804769784311	4.08973106405579	4.18141336811633	4.19671016498596	4.24866255239021	4.2219116382341	4.19915655397863	4.26071100676774	4.14912322473238	4.23546657818045	4.20657859514233	3.73970629031149	4.21408000768908	4.24601440612	4.22642131337056
APOA1BP.1	4.16697995324565	4.26166973379642	4.26422062048325	4.22428690002211	4.25311036882673	4.17469813474386	4.2675493756038	4.19777869021735	4.26719215374489	4.2783002999499	4.22604403618482	4.26422062048325	4.23010920451411	4.1965838501707	4.27518602740795	4.26526380958276	4.23237541747073	4.25289550909125	4.13202578856936	4.25884627665384	3.73970629031149	4.22642131337056	4.22642131337056	4.2552404523537
SNAP29.1	4.11581894270961	4.02689696677592	4.02286693052892	4.01686286633403	4.10599761184741	4.10484848973638	4.11983587750267	4.07703452360362	4.14645934112412	3.94447738370406	4.01560262108149	4.05279614907178	4.11340242410111	4.07720744662447	3.93534665063084	3.7046703073986	4.12777131963297	4.08310741545772	4.05254153236497	3.04328829285108	3.73970629031149	4.15592927554968	4.10842220074468	4.08829536132538
TAX1BP3	4.23627547651279	4.25103767268669	4.19984793828234	4.24688799545011	4.21573489540733	4.26118316633321	4.24786114944008	4.22238299224937	4.25073943075279	4.26365448312389	4.21329631479343	4.26381172123055	4.27187159559768	4.25875338070261	4.26239345317193	4.20816717870506	4.27470149633984	4.25240887614992	4.2592896826231	4.24181867044401	3.73970629031149	4.24249006740378	4.25707533704528	4.25597587103307
RHOC.2	4.10312786894044	4.12841063840439	4.23107060866838	4.16892860367377	4.16671751894956	4.23591890346825	4.21708524710261	4.20973863057185	4.22379706134297	4.16128317537603	4.13925257032776	4.17390169666511	4.2149093177028	4.23358639551136	4.2149093177028	4.19671016498596	4.21847301418689	4.21000565105875	4.20958156238929	4.22656811375207	3.73970629031149	4.23691276751849	4.21372615121989	4.22123359414874
RBM3.2	4.25565657381434	4.37955282844179	4.23546657818045	4.24910633995924	4.0996918547553	4.13734641686175	4.36808647773229	4.25579325848236	4.20607654231655	4.40327101390849	4.40055818170162	4.25990687367432	4.36268801755675	4.25041847630699	4.24531275329467	4.26222728361526	4.33012114929298	4.20489872140888	4.31722502100593	4.26961407381133	3.73970629031149	4.37383969482106	4.38156005011163	4.329291374909
TSC22D1.1	3.99930847151199	4.00149954098135	4.03339256696561	4.17706803330755	4.10557899208175	4.10223386825555	4.18141336811633	4.0915379130441	4.21226798980938	4.21998733939368	4.15174417968176	4.13159580864359	3.88626578225551	3.90047124259197	4.27187159559768	4.16295707834441	4.237990120076	4.19751841387605	4.17061505037079	3.94749997060817	3.73970629031149	4.24281388420668	4.23350117384514	4.05864939524097
PPP1R13L.2	3.83977406923482	4.05959474729218	3.98715557514198	3.94334162523532	3.97397936337012	3.83184776976885	4.16326016621312	4.02774645660755	4.21590808223644	3.9368558008911	4.02689696677592	4.12041794057466	4.13891486241922	4.11896495923219	3.76566504627403	4.04118403272589	3.90173433532222	3.98330956398571	4.14064644123676	3.98215625581316	3.73970629031149	4.09352775567028	4.07140354646004	4.10005531302249
UGCG.1	4.15622909372237	4.1274700879264	4.00993356449672	4.1617420041712	4.13698660697511	4.0707369054476	4.20834656769701	4.23028924662634	4.21280291191033	4.16057219394365	4.1485550926223	4.19685449073069	4.12191215757729	4.12041794057466	4.19237832782022	4.18746356115756	4.23404065310889	4.06757227377559	4.24562716082759	4.21172377013496	3.73970629031149	4.01351565904942	4.17912714805066	4.20105096564059
CHML.3	4.24249006740378	4.14385776872493	4.22703238881283	4.22785551186275	4.19777869021735	4.01741713160166	4.10733321206681	3.88562028730863	4.20885393526961	3.98740324900427	4.05930515144731	3.97800725071863	4.15831749847075	4.22738264570529	4.23509344948175	3.97445425554457	4.15426802576915	3.97830619203226	4.21100348867261	3.95834636273585	3.73970629031149	4.03171577047111	3.75609337715888	4.20133749649631
ITGA5.1	4.15125206735666	4.07549419368154	4.16769682085176	4.15940776817613	4.14864432408648	4.20237137668924	4.19196248032706	4.18025194790704	4.19696530627911	4.16246755312246	4.06115458015604	4.11213227499298	4.09740860060409	4.0490832777814	4.19516483726995	4.14574447034809	4.03629016875551	4.12596991440788	4.17954118704044	4.19671016498596	3.73970629031149	4.16671751894956	4.0580744888911	4.12302400670666
RP2.1	4.04748567446033	4.04249859475111	2.76184711375994	4.03953970956072	4.08049677840295	4.16057219394365	4.06214353919067	4.1191518786792	4.17071897687174	4.06214353919067	4.17912714805066	4.04846012184171	4.13787821780702	4.03036645916938	4.00479775468557	4.12466367440021	4.05133932060905	4.05787957185104	4.05939313845834	4.17304566796197	3.73970629031149	4.12378781252689	4.07579944694797	4.14426571922027
CNN3.3	4.13925257032776	2.59759237398924	2.59759237398924	4.04748567446033	4.22568154404325	3.8411100240434	4.15029693768586	4.19795635624516	4.24601440612	4.12479213871891	2.76184711375994	4.11428384957418	4.18333345932104	3.04328829285108	4.22085257947454	3.11418709941291	3.64996054533114	2.84903358292296	3.23048290099855	2.84903358292296	3.85918671596928	3.6194219564337	3.54296403459263	3.11418709941291
FAM98A.1	4.12841063840439	4.13216855594819	4.12977701672066	4.14124734221952	4.15686885814682	4.19885152675749	4.01657571814144	4.14404924341247	4.14370302186438	4.12681845727961	4.13734641686175	3.98483962497282	4.1345077823748	3.96955407506778	4.12826187259696	4.14604015991068	4.14385776872493	4.14781005625072	3.9336654094459	3.95236748316789	3.73970629031149	4.13276044539763	4.14167498703704	4.13441262727973
RTCA.1	4.11380999218793	4.12809167173457	4.13563793502261	4.11253963504525	4.14221096164275	3.93896395463673	4.13441262727973	4.15592927554968	4.15457330043007	4.13373949011921	4.13084266341869	4.13486504402232	4.13630322399648	4.12856393747091	4.14064644123676	4.14901284131168	4.14215683948308	4.15279442233206	4.14090537165767	4.15851812929181	3.73970629031149	4.08973106405579	4.07997046409596	4.14177593013886
MPDU1	4.07211629330593	4.19103672368614	4.19127536191096	4.19578550304682	4.20237137668924	4.1932382251021	4.17267710454296	4.18613318794514	4.14229814291495	4.19210453897109	4.19593051916485	4.18871729224181	4.17203837078938	4.17088990183235	4.14352056571633	4.19309840345351	4.18290281425003	4.19984793828234	4.13099095167217	4.14287028206961	3.73970629031149	4.20607654231655	4.19210453897109	4.18245185199328
CHCHD2;CHCHD2P9	4.10165505944115	4.14007460574214	4.15831749847075	4.13159580864359	4.12539902967329	4.10448834923274	4.16066445812169	4.07738290113367	4.15607147638593	4.16106908780332	4.15543343002187	4.14979708979307	4.17163987674405	4.15407646768733	4.16729507648194	4.16685779834624	4.16745063097958	4.14458332690237	4.14513016140631	4.14426571922027	3.73970629031149	4.19160982809806	4.1740540644786	4.15096811320223
CDK5.1	4.05254153236497	4.03549502973962	4.06076765944136	4.0251981787686	4.03541488345439	3.9280821018453	4.06757227377559	4.09882855234681	4.0899191348884	4.06195139768065	4.00771503934475	3.9924437571262	4.07703452360362	4.01506242632275	4.10097865978494	4.07683526397759	4.05288571665521	4.08889100875785	3.66506580701923	3.95455965793891	3.73970629031149	4.03840887996202	4.14317246614582	3.54296403459263
SPCS3.1	4.12378781252689	4.11354134017288	4.10878611716816	4.1186912458928	4.14385776872493	4.20368144104626	4.17785040910517	3.98419682436836	4.15407646768733	4.15306966542354	4.1326024589306	4.19818318386954	4.12378781252689	4.13146663975889	4.09932477039963	4.20524751113085	4.22287543690853	4.12191215757729	4.10283867714102	4.1194906738282	3.73970629031149	3.8467887993405	4.15267103752701	4.23049677212719
UFM1.1	4.14901284131168	4.14426571922027	4.17560038508768	4.15716599297717	4.13441262727973	3.93534665063084	4.19223607326827	4.18419860831878	4.13018551148878	4.1818400129997	4.16834536006429	4.19293855143984	4.15457330043007	4.15334572926686	4.15686885814682	4.16971598833247	4.18362261660618	4.17191019908834	4.15267103752701	4.17121544435698	3.73970629031149	4.19253380554972	4.18437059868192	4.15746136383199
PTBP3.1	4.08064583809085	4.01330398097051	4.07997046409596	4.11489975553201	4.12138730338866	4.02358825155208	4.0915379130441	4.13974032726482	4.13048530223994	4.05309953491075	4.05978411349984	4.15355493920133	4.08847725570538	4.12957580049083	4.1071459327721	4.11119657160405	4.02965818312365	4.12539902967329	4.0472872202817	4.09882855234681	3.73970629031149	4.09895565182499	4.11119657160405	4.07476365599409
SPCS2.2	4.17575597176367	4.20645226854856	4.22981924300578	4.20251329358747	4.06086129887375	4.08100121371954	4.20851163945347	4.19309840345351	4.10519952746669	4.15066695634772	4.18804769784311	4.20148876033577	4.2114218301373	4.23107060866838	4.14370302186438	4.15703160417933	4.22520411060492	4.18564575518527	4.09986524339665	4.15143489745028	3.73970629031149	4.23107060866838	4.22026761031899	4.20607654231655
CCDC58.2	4.02089637126754	4.00624835432186	4.08865460200553	3.98792245145867	4.10165505944115	3.8557898562354	4.04470572280006	4.07598502703696	4.13033543016523	4.07227252488163	4.05133932060905	4.09114131348972	4.04508868772338	4.07953677607304	4.09466131532577	4.07669614342487	3.9893761953222	4.11043262610916	4.12191215757729	4.10767801659886	3.73970629031149	4.09054138597843	4.06214353919067	4.09853928879516
HIBADH	4.10806931392284	4.14297825188461	4.03438220768088	4.0822878948932	4.22604403618482	3.90812832365026	4.27434055108369	4.11365894519385	4.11163076996273	4.17354182019998	4.17203837078938	4.07997046409596	4.14665389624279	4.1186912458928	4.12466367440021	4.01610970491628	4.13276044539763	4.04662629018719	4.15811465575304	4.15379999578319	3.73970629031149	4.17755280140602	4.1504802495269	4.10223386825555
MVB12A.2	4.17390169666511	4.22158242703637	4.13645217064485	4.12977701672066	4.04833001994771	3.84896156782474	4.21050399213154	4.10519952746669	4.1191518786792	4.19642619152116	4.24281388420668	4.11380999218793	4.19281571670124	4.19470284280823	4.19903191414327	4.16549487923841	4.11305939533122	4.17114950574532	4.17238023637803	4.13810966990913	3.73970629031149	4.16420009823152	4.14177593013886	4.14528025409121
DHX36.2	4.04140255813259	4.04431489283973	3.87439885789362	4.04065146441125	3.74721506385805	4.02689696677592	3.83184776976885	3.99271848406837	4.09185126497825	3.9961773491522	3.96491487088333	3.82903603205849	3.90760235041573	3.9530911006943	3.84216047484584	3.75873796289417	3.94130115973936	3.78077292741909	3.96042993462721	3.74384009808364	3.73970629031149	3.89281090640899	4.07111544816027	3.9924437571262
SPTLC2.3	3.89792539444961	4.12095728082797	3.8467887993405	3.77982212333614	4.08927308439988	3.94573130120999	4.10112915620237	4.0480557096601	4.12232161220128	4.03438220768088	4.12526830813624	4.12494597829009	3.76915080202817	4.11340242410111	4.12665424966406	4.07496183539102	4.08889100875785	4.11617845337925	4.07976817529262	4.07738290113367	3.73970629031149	3.91587751598669	4.10655702668477	4.11340242410111
BCL2L1.1	4.1257279139856	4.12509085327686	4.1191518786792	4.1324504445243	4.14781005625072	3.83977406923482	4.15740833229977	4.14513016140631	4.11276435523472	4.12665424966406	4.12696146759921	4.11105517637661	4.13099095167217	4.1324504445243	4.12526830813624	4.12334787061653	4.13018551148878	4.13334109714647	4.1324504445243	4.12889100732518	3.73970629031149	4.12041794057466	4.11676643113229	4.1324504445243
AGR2.1	4.14330260709988	4.1516153752576	3.99200584237839	4.08865460200553	4.14618748181215	3.87759765651497	4.20645226854856	4.15334572926686	4.08012639871801	4.05842515975835	4.23176121853283	4.05017616902368	4.12249726521352	4.16278991702602	4.07169886498348	2.63288834068767	4.05309953491075	4.01042064454052	4.05309953491075	4.03557517602484	3.73970629031149	4.16362243244458	4.15831749847075	4.24196872246793
EPS15	4.1807876969838	4.17537669209355	4.16487614507432	4.16216023822813	4.05900424341395	4.14838856822684	4.17339388755258	3.9912251005774	4.10672275558058	4.15543343002187	4.08385995166863	4.14139039730498	4.14385776872493	4.16246755312246	4.13771165260906	4.0822878948932	4.11753975224969	4.13713300039219	4.2034492365494	4.22259065459766	3.73970629031149	4.21208776217064	4.09895565182499	4.16729507648194
EMC1.2	4.13099095167217	4.18804769784311	4.18270786619377	4.10239567096485	4.12494597829009	4.05355729160433	4.17560038508768	4.12479213871891	4.10071123121436	4.2111536520594	4.22819367007253	4.19561527389026	4.13216855594819	4.13467309067971	4.12994537024774	4.16465325067739	4.06288828356608	4.12526830813624	4.14549191458318	4.19777869021735	3.73970629031149	4.11741690372912	4.07040842374702	4.17933839451521
DRG2	4.12007811789097	4.13654516773871	4.11790242763337	4.1274700879264	4.04226320995975	4.05254153236497	4.09837762158389	4.11722572647408	4.09268994806982	4.09409558794939	4.13291711517088	4.1549353230475	4.11607365634459	4.14007460574214	4.11983587750267	4.13033543016523	4.06115458015604	4.16573191022683	4.14110913811961	4.09329845071037	3.73970629031149	4.02312645574091	4.10620225396516	4.12007811789097
SMARCE1	4.07976817529262	4.06553528802542	4.1258610160022	4.05039096884363	4.11179042306781	4.15293372140672	4.14797135424168	4.06318182161417	4.08689692761612	4.13202578856936	4.05678600461277	4.09797349575237	4.19685449073069	4.12024382288279	4.10086546981344	4.10584895897725	4.25271164727183	4.11091266288265	4.06605689441064	4.11119657160405	3.73970629031149	4.09005977881239	4.0916792955387	4.11119657160405
MYL6.2	4.33367855568114	4.32902728319353	4.33194784897207	4.32470175034059	4.32422970087971	3.85793921949851	4.31705581307369	4.32287605981993	4.33766207296156	4.33821306972432	4.34198783485905	4.33676309917495	4.33702042759225	4.33217126005526	4.33217126005526	4.31644500917468	4.32273400744389	4.33176126929461	4.34062434395293	4.33766207296156	3.87340512104868	4.26086637200575	4.29012543812377	4.32273400744389
FAF1.1	4.12232161220128	4.01766852809205	4.03253518332134	4.07190589302666	4.05270658148835	4.04770277939954	4.16883440094561	4.03629016875551	4.08927308439988	4.04356017899579	4.00947474932847	4.07190589302666	4.01909797225778	4.09780768587146	4.05288571665521	4.04448468748988	4.13734641686175	3.99171403216474	4.13605271293081	4.0559780193228	3.73970629031149	4.13645217064485	3.97830619203226	4.04431489283973
PPIA.3	4.21770920114378	4.17870604212462	4.2775005300303	3.11418709941291	4.18649344123533	3.87985071875504	4.27226613845984	4.24739585608121	4.2775005300303	3.09327544493604	4.24196872246793	3.44325547603345	4.28126785798015	4.27944457983033	3.23048290099855	3.55992104339566	4.34280562843363	4.23462277217268	4.24409266432602	3.44325547603345	3.89281090640899	4.29718033131377	4.26643789216473	4.24124740171114
FAH.1	4.15320587794151	4.17133557118079	4.09409558794939	4.16635989125102	4.12889100732518	4.03479262677011	4.21208776217064	4.16066445812169	4.07515977096246	4.23615885667106	4.18924359412738	4.12394460758169	4.13529348410959	4.13302991132359	4.06360558896249	4.18820826985776	4.16621751505561	4.16501696846231	4.15666209751052	4.18092519443634	3.73970629031149	4.19642619152116	4.17647827927403	4.12356170422824
CST3.2	4.06457002224799	4.07321233023352	4.00393903602389	4.08459667826385	4.0707369054476	3.86618057188825	4.14339550841273	4.16536596316315	4.08033765985657	4.04846012184171	4.07703452360362	4.00562200555921	4.12646525861041	4.12526830813624	4.12222059897158	4.07245036960057	4.21922819314295	4.10981148222252	4.19628340229614	4.1805193399933	3.73970629031149	4.08642014939332	4.04448468748988	4.00867540804441
CIT.1	4.0459950116067	4.04180882885426	4.02965818312365	4.05921716443627	4.08365484114935	4.13907460030339	4.02477473737824	4.04385595424993	4.0847527938743	4.08327121572686	4.04582581437312	4.03717948277087	4.07416753029794	4.02936735544924	4.04662629018719	4.06977976589071	4.00393903602389	4.0666497971953	4.05039096884363	4.06267883401328	3.73970629031149	3.9808733643253	4.01778673787088	4.01657571814144
NFATC2	4.02689696677592	4.05371309508583	4.05939313845834	4.05176416834212	4.05176416834212	3.9875823276034	4.01283532724563	4.07396084332595	4.07828651241014	4.07084364087102	4.06360558896249	4.07111544816027	3.99493179536691	4.06384674656972	4.07040842374702	4.07937676740725	4.06605689441064	4.07321233023352	4.06884995068981	4.0666497971953	3.73970629031149	4.09764444759916	4.08365484114935	4.06504221161491
NIPSNAP1.3	4.08606558578527	4.13798258650786	4.10468608971871	4.10599761184741	4.02212887747586	4.10112915620237	4.14718233873927	4.07579944694797	4.04961290511516	4.06288828356608	4.06538834253726	4.13829109362905	4.09910229543456	3.99805017303346	3.98513934497129	4.05864939524097	3.5232146368425	4.01283532724563	4.07227252488163	3.93115023296587	3.73970629031149	3.55992104339566	4.11340242410111	4.0866332957229
HEXB	4.07305691963359	4.08910597839032	4.07890004319498	4.03994053042555	4.01686286633403	4.04961290511516	4.05225741633077	3.96683663796816	4.07362316064374	4.04160282048982	4.07416753029794	4.10448834923274	4.05039096884363	4.05659273212516	4.06318182161417	3.96244141065479	3.91517622900595	4.05309953491075	4.04226320995975	3.95863319213907	3.73970629031149	4.09585188292622	4.07001096155924	4.05877041129979
HSPA14.1	4.0702236001681	4.12208886873587	4.09764444759916	4.12856393747091	3.98539859168175	4.00655109614948	4.02799999670902	4.03298862978599	4.0707369054476	4.10806931392284	4.13486504402232	4.10149097156234	4.09451866074651	4.09085414612144	3.99980042784911	3.94573130120999	4.08766531791889	4.12665424966406	4.06715638180427	3.98483962497282	3.73970629031149	4.0673542868255	4.07211629330593	4.14192001444903
HNRNPK.1	4.42169091042606	4.4191244154299	4.42697825094271	4.41421757644102	4.40076779146211	3.8695491121111	4.41247272982878	4.39550439974911	4.32100205250482	4.40990200443474	4.41076967685599	4.40408889112185	4.41780335385922	4.40553819235165	4.41866185709273	4.41538657247909	4.39861408486516	4.41613847186186	4.43056135416944	4.42842706681546	3.88369113361108	4.3733726297402	4.39253436593382	4.42048706488885
GSTT2B;GSTT2.2	4.08365484114935	4.04508868772338	4.0489260772885	4.08064583809085	4.09837762158389	3.82587717016507	4.06521356931531	4.03278906197148	4.06241547641011	4.0489260772885	4.08865460200553	4.03751370487173	3.98419682436836	4.05540968018466	4.05733737421388	4.08246327475544	4.06685048632658	3.57954727165299	4.12024382288279	4.01388249102149	3.73970629031149	3.91122956036265	4.04846012184171	4.06700090276737
