D8R1	D8R2	D8R3	M8R1	M8R2	M8R3	D24R1	D24R2	D24R3	M24R1	M24R2	M24R3
hsa-miR-185-5p	6.12379981534944	6.08091000601701	6.95323636405737	6.35886455275912	6.03238084923078	6.67832896618948	6.43910718516904	6.41646939046572	6.98790022484395	6.01198076208182	7.10602941450834	6.79497668668883
hsa-miR-186-5p	6.81766479251378	5.87992639371893	6.91126420556247	6.57404637330797	6.74595439276469	6.53427967222205	6.28749664674095	6.46174497987236	6.49451297113613	6.67832896618948	6.78663704637413	6.57404637330797
hsa-miR-187-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	1.82987174974504	0.875138232714988	0.875138232714988
hsa-miR-18a-3p	5.33940496274359	5.37332394245175	4.5665081619291	4.81173934601305	5.12909129960207	4.52535990311734	4.27150378495334	4.68108283957069	4.45798884416482	4.60909594425345	4.6304472206238	4.36190685293195
hsa-miR-18a-5p	1.7625558768368	2.5023880033638	2.86114509015652	1.43711756147239	1.63070003259882	1.82987174974504	2.33331662357057	2.17644840448148	1.82987174974504	2.22984872934133	2.48298157461124	2.73466166154962
hsa-miR-1908-3p	0.875138232714988	1.52869466134413	1.7625558768368	0.875138232714988	1.63070003259882	1.04614692036638	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	1.82987174974504	1.82987174974504
hsa-miR-1909-3p	1.7625558768368	2.78904916472938	0.875138232714988	1.43711756147239	0.875138232714988	1.82987174974504	0.875138232714988	2.17644840448148	1.82987174974504	1.82987174974504	0.875138232714988	1.82987174974504
hsa-miR-1909-5p	0.875138232714988	1.52869466134413	1.26272572344749	0.875138232714988	0.875138232714988	0.875138232714988	1.57733580900958	0.875138232714988	0.875138232714988	1.34428016901228	0.875138232714988	0.875138232714988
hsa-miR-190b-5p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.26272572344749	1.33051194724631
hsa-miR-1910-5p	1.7625558768368	2.10482789836135	2.22984872934133	0.875138232714988	1.63070003259882	1.82987174974504	0.875138232714988	1.33051194724631	1.33051194724631	1.82987174974504	1.59491174486591	2.48298157461124
hsa-miR-191-3p	3.28552168446674	3.76751608958171	2.7458015896912	3.90920923074818	2.73466166154962	2.86863011698543	3.03468267531935	3.55436276766849	3.40144912551468	3.19140659285078	2.62166769086542	2.48298157461124
hsa-miR-1914-3p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-1914-5p	0.875138232714988	2.10482789836135	2.22984872934133	1.90203251529653	0.875138232714988	1.04614692036638	1.57733580900958	1.33051194724631	1.82987174974504	1.34428016901228	0.875138232714988	1.33051194724631
hsa-miR-193a-5p	4.47061224188914	4.87864172850359	4.68108283957069	4.75801532205786	4.47061224188914	4.70441419100602	3.7932411212386	4.27933837517907	4.45798884416482	4.30623088301883	4.5665081619291	4.50158219516369
hsa-miR-193b-3p	6.23018423253585	6.15651407239317	5.66986798496944	6.13856055504461	5.82565609822797	5.84625228866166	6.13856055504461	5.10258507856428	5.22130496059154	6.35886455275912	5.03651571428183	5.22130496059154
hsa-miR-193b-5p	3.55436276766849	2.10482789836135	2.7458015896912	3.35524477005784	2.30154069654657	3.55436276766849	1.57733580900958	3.4210259884557	2.86863011698543	3.66119965321585	2.62166769086542	2.48298157461124
hsa-miR-194-3p	1.7625558768368	3.03468267531935	2.48298157461124	2.25247441970034	2.73466166154962	2.48298157461124	1.57733580900958	1.82987174974504	2.17644840448148	2.22984872934133	3.06490756437099	1.33051194724631
hsa-miR-194-5p	2.88083546594964	3.56319514804661	3.78760935782699	3.19140659285078	3.06490756437099	3.04540242840171	4.55589546775924	3.7932411212386	3.19140659285078	3.94941834473472	4.04982687258121	3.87089263265673
hsa-miR-195-3p	2.44775761377635	3.03468267531935	1.7625558768368	3.4505570946224	3.06490756437099	3.26360794649442	2.33331662357057	2.62166769086542	2.58423518285918	3.35873737449626	2.33331662357057	1.82987174974504
hsa-miR-195-5p	1.7625558768368	0.875138232714988	0.875138232714988	1.43711756147239	1.63070003259882	1.52869466134413	2.02599726019076	1.82987174974504	0.875138232714988	0.875138232714988	1.59491174486591	1.33051194724631
hsa-miR-196a-5p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.26272572344749	1.33051194724631
hsa-miR-197-5p	1.7625558768368	2.10482789836135	1.26272572344749	0.875138232714988	0.875138232714988	1.52869466134413	2.02599726019076	1.33051194724631	1.82987174974504	0.875138232714988	2.17644840448148	1.33051194724631
hsa-miR-199a-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.63070003259882	1.04614692036638	0.875138232714988	1.33051194724631	1.33051194724631	1.34428016901228	1.82987174974504	1.33051194724631
hsa-miR-199a-5p	0.875138232714988	1.52869466134413	1.26272572344749	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	1.33051194724631	1.33051194724631	1.34428016901228	1.59491174486591	1.33051194724631
hsa-miR-199b-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.63070003259882	1.04614692036638	0.875138232714988	1.33051194724631	1.33051194724631	1.34428016901228	1.82987174974504	1.33051194724631
hsa-miR-199b-5p	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988	1.63070003259882	1.04614692036638	1.57733580900958	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-19a-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-19b-1-5p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.63070003259882	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	1.34428016901228	1.26272572344749	0.875138232714988
hsa-miR-19b-3p	2.44775761377635	3.40952686550193	2.48298157461124	1.90203251529653	3.06490756437099	2.22984872934133	2.62166769086542	2.62166769086542	2.58423518285918	3.19140659285078	2.48298157461124	2.73466166154962
hsa-miR-200a-3p	2.44775761377635	2.5023880033638	2.48298157461124	2.88083546594964	3.40144912551468	2.22984872934133	2.62166769086542	3.34701393630641	1.82987174974504	3.19140659285078	3.35524477005784	3.19140659285078
hsa-miR-200a-5p	2.88083546594964	4.37552934098053	4.36190685293195	4.68108283957069	4.68108283957069	4.25149938590875	4.14987864248241	4.30623088301883	3.677088563211	3.74466520723579	4.45798884416482	4.50158219516369
hsa-miR-200b-5p	0.875138232714988	2.10482789836135	1.7625558768368	2.58423518285918	2.73466166154962	2.33331662357057	1.57733580900958	3.19140659285078	1.82987174974504	2.60117442599377	2.17644840448148	2.48298157461124
hsa-miR-203a-3p	0.875138232714988	2.10482789836135	0.875138232714988	0.875138232714988	2.30154069654657	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	1.34428016901228	1.26272572344749	1.82987174974504
hsa-miR-204-3p	1.7625558768368	0.875138232714988	0.875138232714988	1.43711756147239	3.06490756437099	1.52869466134413	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988
hsa-miR-204-5p	5.47736740848106	4.94933881727594	5.59465062334222	5.5373148583076	5.06595266378089	5.35236268953742	4.55589546775924	5.76296374548928	5.47736740848106	4.68108283957069	5.60693187165131	5.71877370730099
hsa-miR-205-5p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-20a-3p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988
hsa-miR-20a-5p	7.58633795877435	7.71632640505371	8.12340341393532	7.48857583240945	8.35188273027091	7.58633795877435	8.32859901815058	8.12340341393532	8.04913817453917	8.28176503152598	8.58223331524708	8.45381525781472
hsa-miR-20b-5p	0.875138232714988	0.875138232714988	1.7625558768368	0.875138232714988	1.63070003259882	1.52869466134413	2.02599726019076	2.17644840448148	0.875138232714988	1.34428016901228	1.82987174974504	0.875138232714988
hsa-miR-210-3p	7.53223752785698	7.58633795877435	7.13198403324127	7.27209574890077	7.70584572188946	7.17865096303775	8.12340341393532	7.13198403324127	7.13198403324127	7.78435125593379	7.27209574890077	7.10602941450834
hsa-miR-210-5p	4.11374146386658	4.49836592874806	4.06806766282048	4.07695282470929	3.06490756437099	4.45798884416482	4.72910597953476	4.68108283957069	4.75801532205786	4.75801532205786	3.71283006046377	5.0760788575265
hsa-miR-2110	4.91748403103185	4.49836592874806	4.29461751234462	4.17930847232579	2.73466166154962	4.25149938590875	3.7932411212386	4.68108283957069	3.19140659285078	4.60909594425345	4.14987864248241	3.78436898462919
hsa-miR-212-3p	0.875138232714988	1.52869466134413	1.7625558768368	0.875138232714988	0.875138232714988	1.96051506901073	1.57733580900958	1.33051194724631	0.875138232714988	0.875138232714988	1.26272572344749	1.33051194724631
hsa-miR-212-5p	3.55436276766849	3.56319514804661	2.7458015896912	3.19140659285078	2.73466166154962	2.7458015896912	3.03468267531935	2.88083546594964	2.33331662357057	2.60117442599377	3.19140659285078	3.45613170383411
hsa-miR-21-3p	7.4578132870896	7.48857583240945	6.10903907565428	6.97056829445066	7.64895836742105	6.17446758974174	8.18150818293568	6.91126420556247	6.95323636405737	7.66140253234719	6.98790022484395	6.79497668668883
hsa-miR-215-5p	0.875138232714988	2.5023880033638	1.7625558768368	0.875138232714988	2.30154069654657	1.04614692036638	2.02599726019076	2.44775761377635	0.875138232714988	1.34428016901228	2.17644840448148	1.82987174974504
hsa-miR-21-5p	14.3129759715753	15.0721542765388	15.5090939401018	14.7170272645621	15.2793824325448	14.7170272645621	15.5090939401018	15.2793824325448	15.0721542765388	15.5090939401018	15.5090939401018	15.0721542765388
hsa-miR-216a-3p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	1.63070003259882	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-216b-5p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	1.04614692036638	1.57733580900958	1.82987174974504	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-217-5p	0.875138232714988	1.52869466134413	1.7625558768368	0.875138232714988	1.63070003259882	0.875138232714988	1.57733580900958	1.33051194724631	1.82987174974504	1.82987174974504	1.26272572344749	0.875138232714988
hsa-miR-218-5p	4.57712085609895	4.61977158243862	5.57321972060827	4.36190685293195	5.82565609822797	5.14847559154555	5.35236268953742	5.69848794200163	5.36284331599459	5.36284331599459	5.96595785646911	5.76296374548928
hsa-miR-219a-1-3p	3.55436276766849	3.94941834473472	4.06806766282048	3.78436898462919	3.06490756437099	4.36190685293195	3.03468267531935	2.88083546594964	3.40144912551468	3.66119965321585	3.82873184144321	3.78436898462919
hsa-miR-219a-5p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-219b-5p	2.88083546594964	0.875138232714988	1.26272572344749	2.58423518285918	2.30154069654657	2.61142105842959	1.57733580900958	1.33051194724631	1.33051194724631	1.34428016901228	1.26272572344749	1.82987174974504
hsa-miR-222-5p	5.69848794200163	5.31294722134602	4.8950749738447	4.75801532205786	5.68648149839348	5.82565609822797	5.39528898133004	6.01198076208182	6.23018423253585	4.81173934601305	5.74732168424496	5.35236268953742
hsa-miR-22-3p	8.04913817453917	7.91870473669755	8.25821475702171	7.91870473669755	7.80175648088184	7.84422833044834	7.76694603098575	8.30531530603026	7.95624639554174	7.95624639554174	8.79419718743557	8.1524557984355
hsa-miR-224-3p	1.7625558768368	0.875138232714988	1.26272572344749	1.90203251529653	1.63070003259882	1.52869466134413	0.875138232714988	2.17644840448148	1.82987174974504	2.46369081894925	0.875138232714988	0.875138232714988
hsa-miR-224-5p	10.3331401214542	10.3969553654108	10.2331588992354	10.4488989351562	10.3331401214542	10.3331401214542	9.7023352037327	10.7382679347439	10.2331588992354	10.0316905499057	10.5018850165923	10.3969553654108
hsa-miR-22-5p	4.91748403103185	4.27150378495334	5.22848975362778	4.81173934601305	4.6304472206238	4.66693694675851	4.36190685293195	5.33940496274359	4.75801532205786	4.45798884416482	4.68108283957069	4.57712085609895
hsa-miR-2276-3p	0.875138232714988	1.52869466134413	1.94998608677607	1.90203251529653	1.63070003259882	1.04614692036638	0.875138232714988	1.82987174974504	0.875138232714988	1.34428016901228	0.875138232714988	0.875138232714988
hsa-miR-2277-3p	0.875138232714988	1.52869466134413	0.875138232714988	1.90203251529653	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	1.33051194724631	1.82987174974504	1.59491174486591	0.875138232714988
hsa-miR-2277-5p	4.57712085609895	4.37552934098053	3.55436276766849	4.54062768543829	3.40144912551468	4.49836592874806	4.27150378495334	4.04982687258121	4.37552934098053	4.30623088301883	4.45798884416482	4.45798884416482
hsa-miR-2278	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	2.02599726019076	0.875138232714988	0.875138232714988	1.34428016901228	2.17644840448148	1.33051194724631
hsa-miR-23a-5p	2.44775761377635	1.52869466134413	3.26360794649442	2.25247441970034	3.06490756437099	2.86863011698543	2.33331662357057	2.17644840448148	1.82987174974504	2.60117442599377	2.88083546594964	3.03468267531935
hsa-miR-23b-3p	10.2331588992354	10.0316905499057	10.0316905499057	10.0316905499057	10.0316905499057	9.88601572200625	10.2331588992354	9.88601572200625	10.0316905499057	10.2331588992354	9.88601572200625	9.960877732429
hsa-miR-23c	1.7625558768368	0.875138232714988	1.7625558768368	2.25247441970034	1.63070003259882	1.04614692036638	1.57733580900958	1.82987174974504	0.875138232714988	2.22984872934133	0.875138232714988	1.82987174974504
hsa-miR-24-1-5p	0.875138232714988	1.52869466134413	1.94998608677607	1.43711756147239	0.875138232714988	0.875138232714988	1.57733580900958	2.17644840448148	2.17644840448148	0.875138232714988	1.82987174974504	0.875138232714988
hsa-miR-24-2-5p	3.28552168446674	3.56319514804661	4.29461751234462	4.30623088301883	3.96583090901895	4.11374146386658	4.49836592874806	4.49997406195588	4.13800849074141	3.60261146559085	4.52535990311734	4.17930847232579
hsa-miR-24-3p	10.4488989351562	10.3331401214542	10.9945478850113	10.5018850165923	10.3969553654108	10.7382679347439	10.4488989351562	10.8833228012878	10.3969553654108	10.3969553654108	11.0896186484705	10.7382679347439
hsa-miR-25-5p	6.67832896618948	6.95323636405737	6.59956001572449	6.74595439276469	6.62507365814102	6.78663704637413	5.68648149839348	6.62507365814102	6.46174497987236	5.72705302899221	6.23018423253585	6.28749664674095
hsa-miR-2681-5p	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	1.82987174974504	1.34428016901228	1.26272572344749	0.875138232714988
hsa-miR-2682-5p	3.28552168446674	2.78904916472938	2.22984872934133	2.25247441970034	3.06490756437099	2.86863011698543	3.40952686550193	3.04004255186053	2.17644840448148	2.60117442599377	2.62166769086542	2.86863011698543
hsa-miR-26a-1-3p	0.875138232714988	0.875138232714988	1.94998608677607	1.43711756147239	1.63070003259882	1.82987174974504	0.875138232714988	1.82987174974504	0.875138232714988	1.34428016901228	1.26272572344749	1.82987174974504
hsa-miR-26a-2-3p	0.875138232714988	2.10482789836135	0.875138232714988	0.875138232714988	0.875138232714988	1.52869466134413	1.57733580900958	1.82987174974504	0.875138232714988	0.875138232714988	2.17644840448148	1.33051194724631
hsa-miR-26b-3p	3.28552168446674	2.10482789836135	2.22984872934133	0.875138232714988	0.875138232714988	1.96051506901073	1.57733580900958	2.62166769086542	1.82987174974504	1.82987174974504	2.48298157461124	1.33051194724631
hsa-miR-26b-5p	6.91126420556247	7.88346703946198	8.22146687470293	7.06964725028329	8.22146687470293	7.72680708821796	7.68984620958139	8.37894212562806	7.39439324195496	7.48857583240945	8.2014875288193	8.0040487846307
hsa-miR-27a-5p	8.25821475702171	9.02186995357041	8.79419718743557	8.23984081586232	9.02186995357041	8.65301162298069	8.45381525781472	8.91176425178016	8.55958227186119	8.22146687470293	8.86080782629688	8.60488435863298
hsa-miR-27b-3p	13.9386573199173	13.9386573199173	13.3991177973053	13.9386573199173	13.3991177973053	13.7877022898121	14.1493620972626	13.689303427601	13.689303427601	13.9386573199173	13.3991177973053	13.7877022898121
hsa-miR-27b-5p	7.20035516357961	7.78435125593379	7.48857583240945	7.58633795877435	7.62261470808552	7.98014759008622	6.78663704637413	7.84422833044834	7.64895836742105	6.80331632700354	7.84422833044834	7.48857583240945
hsa-miR-28-5p	5.54392001183942	3.94941834473472	5.22848975362778	4.54062768543829	4.76223287605222	4.75801532205786	4.55589546775924	5.10258507856428	4.75801532205786	5.16785988348903	5.33940496274359	5.01720495852839
hsa-miR-296-5p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-29a-5p	2.44775761377635	2.10482789836135	2.96149182646799	3.60750284257329	2.73466166154962	1.96051506901073	3.61352555442573	3.04004255186053	2.86863011698543	3.94941834473472	3.22908914205244	2.48298157461124
hsa-miR-29b-1-5p	3.94941834473472	3.94941834473472	4.06806766282048	3.4505570946224	2.30154069654657	3.4330042369332	3.03468267531935	3.19140659285078	3.40144912551468	3.66119965321585	3.60750284257329	3.45613170383411
hsa-miR-29b-2-5p	2.44775761377635	2.78904916472938	2.48298157461124	2.25247441970034	2.73466166154962	2.33331662357057	2.62166769086542	2.88083546594964	2.17644840448148	1.82987174974504	2.33331662357057	2.73466166154962
hsa-miR-29b-3p	0.875138232714988	2.78904916472938	3.05211996213852	2.25247441970034	3.06490756437099	1.52869466134413	3.21876347740855	2.62166769086542	1.82987174974504	2.60117442599377	2.48298157461124	2.86863011698543
hsa-miR-29c-3p	1.7625558768368	1.52869466134413	1.26272572344749	0.875138232714988	1.63070003259882	1.52869466134413	1.57733580900958	1.33051194724631	0.875138232714988	1.82987174974504	1.26272572344749	0.875138232714988
hsa-miR-29c-5p	3.78760935782699	3.94941834473472	4.22312696385586	3.60750284257329	3.40144912551468	4.11374146386658	4.04982687258121	3.7932411212386	4.04982687258121	4.30623088301883	3.82873184144321	4.45798884416482
hsa-miR-301a-5p	1.7625558768368	2.5023880033638	1.7625558768368	2.58423518285918	0.875138232714988	2.22984872934133	2.33331662357057	2.88083546594964	3.19140659285078	2.22984872934133	2.48298157461124	2.48298157461124
hsa-miR-301b-3p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-301b-5p	0.875138232714988	2.10482789836135	1.7625558768368	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.59491174486591	0.875138232714988
hsa-miR-3064-5p	1.7625558768368	2.10482789836135	1.26272572344749	2.25247441970034	1.63070003259882	2.33331662357057	2.02599726019076	1.33051194724631	1.82987174974504	1.34428016901228	1.82987174974504	1.33051194724631
hsa-miR-3065-3p	1.7625558768368	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	1.33051194724631	1.34428016901228	1.82987174974504	0.875138232714988
hsa-miR-3065-5p	0.875138232714988	1.52869466134413	2.48298157461124	1.90203251529653	0.875138232714988	2.48298157461124	2.02599726019076	1.82987174974504	2.58423518285918	2.22984872934133	2.88083546594964	2.73466166154962
hsa-miR-3074-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.57733580900958	0.875138232714988	0.875138232714988	1.82987174974504	1.82987174974504	0.875138232714988
hsa-miR-30a-3p	11.8782784033125	11.9512333412576	12.1869940574425	12.0318673873373	12.2872812142336	12.1869940574425	11.9512333412576	12.2872812142336	11.9512333412576	11.9512333412576	12.2872812142336	12.1869940574425
hsa-miR-30a-5p	13.7877022898121	13.689303427601	13.7877022898121	13.689303427601	14.0554349046512	13.689303427601	14.4638117533642	13.3991177973053	13.7877022898121	14.3129759715753	13.689303427601	13.689303427601
hsa-miR-30b-3p	3.55436276766849	3.94941834473472	3.55436276766849	3.03468267531935	3.76751608958171	3.4330042369332	2.62166769086542	3.73556176961317	3.40144912551468	3.74466520723579	2.62166769086542	2.73466166154962
hsa-miR-30c-1-3p	2.88083546594964	3.40952686550193	3.677088563211	3.78436898462919	4.16456944360657	3.78436898462919	2.62166769086542	3.55436276766849	3.78436898462919	4.17930847232579	3.45613170383411	3.78436898462919
hsa-miR-30c-2-3p	9.14748174305728	9.49698676469739	9.22537298430587	9.22537298430587	9.44525255899709	9.33501944686446	9.52260885496513	9.02186995357041	9.33501944686446	9.52260885496513	9.06254056575244	9.06254056575244
hsa-miR-30d-3p	2.88083546594964	3.21876347740855	3.60261146559085	4.07695282470929	3.76751608958171	3.55436276766849	4.14987864248241	3.91711732637032	3.55436276766849	3.82131521963061	3.91711732637032	3.78436898462919
hsa-miR-30e-5p	6.59956001572449	6.87441244672084	6.2023259111388	6.67832896618948	6.85321285237243	6.13856055504461	7.51040668013321	6.78663704637413	6.41646939046572	6.89283832614165	7.03326508605825	6.17446758974174
hsa-miR-3120-3p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.26272572344749	1.33051194724631
hsa-miR-3124-5p	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	1.33051194724631	1.34428016901228	0.875138232714988	1.82987174974504
hsa-miR-3127-3p	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	1.26272572344749	1.33051194724631
hsa-miR-3130-3p	0.875138232714988	1.52869466134413	1.26272572344749	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-3131	1.7625558768368	0.875138232714988	1.26272572344749	0.875138232714988	0.875138232714988	0.875138232714988	1.57733580900958	1.82987174974504	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-3133	0.875138232714988	0.875138232714988	0.875138232714988	2.25247441970034	2.30154069654657	1.96051506901073	2.02599726019076	1.33051194724631	2.17644840448148	2.60117442599377	1.82987174974504	1.82987174974504
hsa-miR-3135a	0.875138232714988	0.875138232714988	1.7625558768368	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	1.82987174974504	0.875138232714988	1.33051194724631
hsa-miR-3138	2.44775761377635	1.52869466134413	1.7625558768368	0.875138232714988	2.73466166154962	2.33331662357057	1.57733580900958	0.875138232714988	2.33331662357057	2.60117442599377	2.17644840448148	1.82987174974504
hsa-miR-3140-3p	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-3140-5p	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.34428016901228	0.875138232714988	0.875138232714988
hsa-miR-3143	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	1.59491174486591	1.33051194724631
hsa-miR-3150a-5p	0.875138232714988	2.5023880033638	0.875138232714988	2.25247441970034	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	1.82987174974504	0.875138232714988	0.875138232714988
hsa-miR-3152-3p	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.59491174486591	1.33051194724631
hsa-miR-3152-5p	2.44775761377635	0.875138232714988	0.875138232714988	0.875138232714988	1.63070003259882	0.875138232714988	1.57733580900958	2.44775761377635	1.33051194724631	1.82987174974504	1.26272572344749	1.33051194724631
hsa-miR-3157-3p	1.7625558768368	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-3157-5p	1.7625558768368	0.875138232714988	1.7625558768368	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	1.33051194724631	1.82987174974504	0.875138232714988	0.875138232714988
hsa-miR-3158-3p	5.47736740848106	6.35886455275912	4.68108283957069	4.939893088219	4.76223287605222	5.14847559154555	5.5373148583076	4.95878454633288	5.52235424834675	5.54392001183942	4.75801532205786	5.31294722134602
hsa-miR-3162-5p	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-3170	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988
hsa-miR-3175	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631
hsa-miR-3176	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-3177-3p	2.44775761377635	1.52869466134413	2.48298157461124	2.58423518285918	0.875138232714988	2.33331662357057	2.02599726019076	2.88083546594964	1.82987174974504	1.34428016901228	2.33331662357057	1.82987174974504
hsa-miR-3180	0.875138232714988	2.5023880033638	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.34428016901228	1.26272572344749	1.33051194724631
hsa-miR-3180-3p	0.875138232714988	2.5023880033638	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.34428016901228	1.26272572344749	1.33051194724631
hsa-miR-3183	1.7625558768368	1.52869466134413	1.26272572344749	1.43711756147239	0.875138232714988	1.04614692036638	1.57733580900958	1.82987174974504	1.82987174974504	0.875138232714988	0.875138232714988	1.33051194724631
hsa-miR-3184-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-3187-3p	3.28552168446674	3.21876347740855	2.48298157461124	1.43711756147239	1.63070003259882	2.33331662357057	0.875138232714988	1.33051194724631	2.33331662357057	2.96929586376669	2.62166769086542	2.48298157461124
